name,fuel,status,cod,province,capacity_mwe
NĐ Công Thanh,coal,,,Vietnam,600.0
NĐ Duyên Hải III #1,coal,,,Vietnam,600.0
NĐ Duyên Hải III #2,coal,,,Vietnam,600.0
NĐ Duyên Hải III mở rộng,coal,,,Vietnam,660.0
NĐ Hải Dương #1,coal,,,Vietnam,600.0
NĐ Hải Dương #2,coal,,,Vietnam,600.0
NĐ Long Phú I #1,coal,,,Vietnam,600.0
NĐ Long Phú II #2,coal,,,Vietnam,600.0
NĐ Na Dương II,coal,,,Vietnam,110.0
NĐ than Bảo Đại,coal,,,Vietnam,600.0
NĐ Thái Bình II #1,coal,,,Vietnam,600.0
NĐ Thái Bình II #2,coal,,,Vietnam,600.0
NĐ Thăng Long #1,coal,,,Vietnam,300.0
NĐ Vũng Áng II #1,coal,,,Vietnam,600.0
TBKHH Dung Quất III,coal,,,Vietnam,750.0
TBKHH Nhơn Trạch 3&4,coal,,,Vietnam,1500.0
TBKHH Ô Môn II,coal,,,Vietnam,750.0
TBKHH Ô Môn III,coal,,,Vietnam,750.0
TBKHH Ô Môn IV,coal,,,Vietnam,750.0
TĐ Hồi Xuân,,,,Vietnam,102.0
TĐ Nậm Na 3,,,,Vietnam,84.0
TĐ Sông Bung 2,,,,Vietnam,100.0
TĐ Yên Sơn,,,,Vietnam,70.0
