name,fuel,status,cod,province,capacity_mwe
An Khánh,coal,,2023,Bắc Giang,650.0
Ba Ria,imported lng,operational,2010-2012,Bà Rịa,389.0
Bà Rịa 2,imported lng,,N/A,Bà Rịa - Vũng Tàu,1200.0
Bình Định,imported lng,,N/A,Bình Định,5000.0
Bình Định I,coal,,2026,Bình Định,1200.0
Bình Định II,coal,,2026,Bình Định,2000.0
Bình Định III,coal,,2026,Bình Định,2000.0
Bạc Liêu,imported lng,,2025-2027,Bạc Liêu,3200.0
Bến Tre,imported lng,,N/A,Bến Tre,3000.0
Cao Nhân,coal,operational,2009,Thái Bình,115.0
Chân Mây,imported lng,,N/A,Thừa Thiên Huế,4000.0
Cà Mau 1,,,LNG,Approved,0.0
Cà Mau 2,imported lng,,N/A,Cà Mau,1500.0
Cà Mau 3,imported lng,,N/A,Cà Mau,1500.0
Cà Mau I,imported lng,operational,2014-2016,Cà Mau,750.0
Cà Mau II,imported lng,operational,2014-2016,Cà Mau,750.0
Cà Ná I,imported lng,constructing,2025-2026,Ninh Thuận,1500.0
Cà Ná II,imported lng,,N/A,Ninh Thuận,4500.0
Cà Ná II+III,imported lng,,N/A,Ninh Thuận,4500.0
Cà Ná III,imported lng,constructing,N/A,Ninh Thuận,4500.0
Cái Mép H,imported lng,,N/A,Bà Rịa - Vũng Tàu,6000.0
Công Thanh,coal,constructing,2026,Thanh Hóa,600.0
Cần Thơ,imported lng,operational,2011-2012,Cần Thơ,150.0
Cẩm Phả,coal,operational,2008-2011,Quảng Ninh,600.0
"Cụm thuỷ điện nhỏ Nậm Củm 1,4,5",,,,Vietnam,65.0
"Cụm thủy điện nhỏ Nậm Củm 2,3,6",,,,Vietnam,54.0
Dung Quất I,,constructing,2023-2024,Quảng Ngãi,750.0
Dung Quất II,,constructing,2026,Quảng Ngãi,750.0
Dung Quất III,,constructing,2024,Quảng Ngãi,750.0
Duyên Hải II,coal,constructing,2021-2022,Trà Vinh,1200.0
Duyên Hải III,coal,operational,2016-2017,Trà Vinh,1244.0
Duyên Hải III Mở rộng,coal,operational,2019,Trà Vinh,660.0
Formosa Hà Tĩnh,coal,operational,2014-2016,Hà Tĩnh,150.0
Formosa Hà Tĩnh #10,coal,,,Vietnam,150.0
"Formosa Hà Tĩnh #6,7",coal,,,Vietnam,300.0
"Formosa Hà Tĩnh #8,9",coal,,,Vietnam,200.0
Formosa Hà Tĩnh II,coal,,2020,Hà Tĩnh,650.0
Hiệp Phước,imported lng,constructing,2021-2022,TP. Hồ Chí Minh,2700.0
Hiệp Phước I+II,imported lng,constructing,2021-2022,TP. Hồ Chí Minh,2700.0
Huội Quảng #2,,operational,2016,Quảng Nam,260.0
Hà Tĩnh,imported lng,,N/A,Hà Tĩnh,6000.0
Hòa Bình MR,,operational,2023,Lai Châu,480.0
Hải Dương,coal,constructing,2020-2021,Hải Dương,1200.0
Hải Dương II,coal,constructing,2020-2021,Hải Dương,1200.0
Hải Hà I,coal,constructing,2019,Quảng Ninh,150.0
Hải Hà II,coal,constructing,2024,Quảng Ninh,150.0
Hải Hà III,coal,constructing,2026-2028,Quảng Ninh,1200.0
Hải Hà III&IV,coal,constructing,2026-2028,Quảng Ninh,1200.0
Hải Hà IV,coal,constructing,2026-2028,Quảng Ninh,1200.0
Hải Lăng,imported lng,constructing,2026-2027,Quảng Trị,4500.0
Hải Lăng I,imported lng,,N/A,Quảng Trị,1500.0
Hải Phòng 1,imported lng,,N/A,Hải Phòng,4500.0
Hải Phòng 2,imported lng,,N/A,Hải Phòng,4500.0
Hải Phòng 3,imported lng,,N/A,Hải Phòng,4500.0
Hải Phòng 4,imported lng,,N/A,Hải Phòng,4500.0
Hải Phòng I,coal,operational,2008-2010,Hải Phòng,300.0
Hải Phòng II,coal,operational,2019,Hải Phòng,1200.0
Hải Phòng III #1,coal,,2025-2026,Hải Phòng,1200.0
Hải Phòng III #2,coal,,2025-2026,Hải Phòng,1200.0
Hồi Xuân,,constructing,2020,Lai Châu,102.0
Ialy MR,,operational,2024,Lai Châu,360.0
Kim Sơn,coal,,2026,Ninh Bình,3000.0
Kiên Giang 1&2,imported lng,constructing,2023-2024,Kiên Giang,1500.0
Kiên Lương,coal,,N/A,Kiên Giang,3600.0
Lai Châu #2,,,Operational,2016-2017,0.0
Long An I,imported lng,,2025-2026,Long An,1200.0
Long An II,imported lng,,2026-2027,Long An,1600.0
Long An III,imported lng,,N/A,Long An,1200.0
Long Phú I,coal,constructing,2026,Sóc Trăng,1200.0
Long Phú II,coal,,N/A,Sóc Trăng,1320.0
Long Phú III,coal,constructing,N/A,Sóc Trăng,1800.0
Long Sơn,,operational,2023-2024,Long An,1200.0
Long Sơn I,imported lng,,2025-2026,Long An,1200.0
Long Sơn II,imported lng,,N/A,Long An,3200.0
Long Sơn II+III,imported lng,,N/A,Long An,3200.0
Long Sơn III,imported lng,constructing,N/A,Long An,3200.0
Long Sơn IV,imported lng,,N/A,Long An,3600.0
Mũi Kê Gà,imported lng,,N/A,Khánh Hòa,3600.0
Mỹ Giang,imported lng,,N/A,Khánh Hòa,6000.0
Mỹ Lý,,constructing,2024,Lào Cai,250.0
Na Dương,coal,operational,2005-2008,Quảng Ninh,111.0
Nam Định II,coal,constructing,N/A,Nam Định,2000.0
ND Cẩm Phả II,coal,,2011,Quảng Ninh,300.0
Nghi Sơn,imported lng,,N/A,Thanh Hóa,5000.0
Nghi Sơn II,coal,constructing,2022-2022,Thanh Hóa,1200.0
Nhơn Trạch 3&4,imported lng,constructing,2023-2024,Đồng Nai,1500.0
Nhơn Trạch I,imported lng,operational,2012-2014,Đồng Nai,465.0
Nhơn Trạch II,imported lng,operational,2013-2016,Đồng Nai,750.0
Ninh Bình,coal,operational,2014-2015,Ninh Bình,100.0
NMĐ sinh khối KCP #1,,,,Vietnam,30.0
NMĐ sinh khối KCP #2,,,,Vietnam,30.0
"Năng lượng tái tạo (thủy điện nhỏ, điện gió, mặt trời, sinh khối v.v..)",,,,Vietnam,260.0
NĐ An Khánh #1-2,coal,,2019,Bắc Giang,150.0
NĐ An Khánh #3,coal,planned,2020,Bắc Giang,150.0
NĐ An Khánh - Bắc Giang,coal,,,Vietnam,650.0
NĐ An Khánh I #1,coal,,2012,Bắc Giang,50.0
NĐ An Khánh I #2,coal,,2013,Bắc Giang,50.0
NĐ An Khánh II #1,coal,,2016,Bắc Giang,150.0
NĐ An Khánh II #2,coal,,2017,Bắc Giang,150.0
NĐ Bạc Liêu,gas,,,Vietnam,3200.0
NĐ Công Thanh,coal,,,Vietnam,600.0
NĐ Công Thanh #1-2,coal,,2015,Thanh Hóa,600.0
NĐ Công Thanh I,coal,,2020,Thanh Hóa,600.0
NĐ Cẩm Phả 3,coal,,2020,Quảng Ninh,220.0
"NĐ Cẩm Phả III #1,2",coal,,,Vietnam,440.0
NĐ Cẩm Thanh #1-2,coal,,2020,Quảng Ninh,600.0
NĐ Duyên Hải I #1,coal,,2014,Trà Vinh,600.0
NĐ Duyên Hải I #2,coal,,2015,Trà Vinh,600.0
NĐ Duyên Hải II,coal,,,Vietnam,600.0
NĐ Duyên Hải III #1,coal,,,Vietnam,600.0
NĐ Duyên Hải III #2,coal,,,Vietnam,600.0
NĐ Duyên Hải III mở rộng,coal,,,Vietnam,660.0
NĐ Formosa #2,coal,,2012,Hà Tĩnh,150.0
NĐ Formosa Hà Tĩnh #2,coal,,,Vietnam,150.0
"NĐ Formosa Hà Tĩnh #3,4",coal,,,Vietnam,200.0
NĐ Formosa Hà Tĩnh #5,coal,,,Vietnam,150.0
NĐ Formosa Đồng Nai #3,coal,,,Vietnam,150.0
NĐ hóa dầu Long Sơn #1,,,,Vietnam,75.0
"NĐ hóa dầu Long Sơn #2,3",,,,Vietnam,150.0
NĐ Hải Dương #1,coal,,,Vietnam,600.0
NĐ Hải Dương #2,coal,,,Vietnam,600.0
NĐ Hải Hà 1 #1-2,coal,,2021,Quảng Ninh,300.0
NĐ Hải Hà 1 #3-4,coal,,2021,Quảng Ninh,300.0
NĐ Hải Hà 2 #1-2,coal,,2022,Quảng Ninh,300.0
NĐ Hải Hà 2 #3-4,coal,,2022,Quảng Ninh,300.0
NĐ Hải Hà 3 #1-2,coal,,2022,Quảng Ninh,300.0
NĐ Hải Hà 3 #3-4,coal,,2022,Quảng Ninh,300.0
NĐ Hải Hà 4 #1-2,coal,planned,2023,Quảng Ninh,300.0
NĐ Hải Hà 4 #3-4,coal,planned,2023,Quảng Ninh,300.0
NĐ Hải Hà 5 #1-2,coal,planned,2023,Quảng Ninh,300.0
NĐ Hải Hà 5 #3-4,coal,planned,2023,Quảng Ninh,300.0
NĐ Hải Hà 6 #1-2,coal,planned,2023,Quảng Ninh,300.0
NĐ Hải Hà 6 #3-4,coal,planned,2023,Quảng Ninh,300.0
NĐ Hải Hà 7 #1-2,coal,planned,2024,Quảng Ninh,300.0
NĐ Hải Hà 7 #3-4,coal,planned,2024,Quảng Ninh,300.0
NĐ Hải Hà 8 #1-2,coal,planned,2024,Quảng Ninh,300.0
NĐ Hải Hà 8 #3-4,coal,planned,2024,Quảng Ninh,300.0
"NĐ Hải Hà I,II",coal,,,Vietnam,300.0
NĐ Hải Hà III & IV,coal,,,Vietnam,1200.0
NĐ Hải Phòng 2 #2,coal,,2014,Hải Phòng,300.0
NĐ Hải Phòng II #1,coal,,2013,Hải Phòng,300.0
NĐ Long An III,coal,,,Vietnam,1500.0
NĐ Long Phú I #1,coal,,,Vietnam,600.0
NĐ Long Phú II #1,coal,,2018,Sóc Trăng,600.0
"NĐ Long Phú II #1,2",coal,,,Vietnam,1320.0
NĐ Long Phú II #1-2,coal,planned,2018,Sóc Trăng,1200.0
NĐ Long Phú II #2,coal,,,Vietnam,600.0
NĐ Long Phú II #3-4,coal,planned,2018,Sóc Trăng,1200.0
"NĐ Long Phú III #1,2,3",coal,,,Vietnam,1800.0
NĐ Long Phú III #1-2,coal,,2019,Sóc Trăng,1800.0
NĐ Long Phú III #3,coal,,2022,Sóc Trăng,1800.0
NĐ Long Phú III #4,coal,planned,2022,Sóc Trăng,1800.0
NĐ Lục Nam #1,coal,,2015,Bắc Giang,50.0
NĐ Lục Nam #2,coal,,2018,Bắc Giang,50.0
NĐ Mông Dương I #1,coal,,2016,Quảng Ninh,500.0
NĐ Mông Dương I #2,coal,,2017,Quảng Ninh,500.0
NĐ Mông Dương II #1-2,coal,,2015,Quảng Ninh,1200.0
NĐ Mông Dương III #1-2,coal,planned,2019,Quảng Ninh,1200.0
NĐ Mông Dương III #3,coal,planned,2019,Quảng Ninh,100.0
NĐ Mạo Khê #1-2,coal,,2013,Quảng Ninh,440.0
NĐ Mạo Khê #3,coal,planned,2020,Quảng Ninh,300.0
NĐ Mạo Khê #4,coal,planned,2020,Quảng Ninh,300.0
NĐ Mạo Khê #5,coal,planned,2020,Quảng Ninh,300.0
NĐ Na Dương 2,coal,,2021,Quảng Ninh,110.0
NĐ Na Dương I #1-2,coal,,2018,Quảng Ninh,100.0
NĐ Na Dương II,coal,,,Vietnam,110.0
NĐ Nam Định 1 #1,coal,,2021,Nam Định,600.0
NĐ Nam Định 1 #2,coal,,2021,Nam Định,600.0
NĐ Nam Định I #1,coal,,2018,Nam Định,600.0
NĐ Nam Định I #2,coal,planned,2018,Nam Định,600.0
NĐ Nam Định II,coal,,,Vietnam,2000.0
NĐ Nghi Sơn I #1,coal,,2013,Thanh Hóa,300.0
NĐ Nghi Sơn I #2,coal,,2014,Thanh Hóa,300.0
NĐ Nghi Sơn II #1,coal,,,Vietnam,600.0
NĐ Nghi Sơn II #1-2,coal,,2017,Thanh Hóa,1200.0
NĐ Nghi Sơn III,coal,,,Vietnam,600.0
NĐ Nông Sơn,coal,,2013,Quảng Bình,30.0
NĐ Quang Trạch I #1,coal,,,Vietnam,600.0
NĐ Quảng Ninh II #1,coal,,2014,Quảng Ninh,300.0
NĐ Quảng Ninh II #2,coal,,2015,Quảng Ninh,300.0
NĐ Quảng Trạch I #1,coal,,2018,Quảng Bình,600.0
NĐ Quảng Trạch II #1-2,coal,planned,2019,Quảng Bình,1200.0
"NĐ Quảng Trị I #1,2",coal,,,Vietnam,1320.0
NĐ Quảng Trị I #1-2,coal,,2023,Quảng Trị,660.0
"NĐ Quỳnh Lập I #1,2",coal,,,Vietnam,1200.0
NĐ sinh khối Lee&Man,,,,Vietnam,125.0
NĐ Sông Hậu I #1,coal,,2017,Hậu Giang,600.0
"NĐ Sông Hậu I #1,2",coal,,,Vietnam,1200.0
NĐ sông Hậu II,coal,,,Vietnam,1000.0
NĐ Sông Hậu II #1,coal,planned,2022,Hậu Giang,1000.0
NĐ Sông Hậu II #2,coal,planned,2022,Hậu Giang,1000.0
NĐ sông Hậu III,coal,,,Vietnam,2000.0
NĐ Than An Giang,coal,,,Vietnam,2000.0
NĐ Than Bình Định I #1-2,coal,,2018,Bình Định,1200.0
NĐ than Bảo Đại,coal,,,Vietnam,600.0
NĐ than Bảo Đại mở rộng,coal,,,Vietnam,150.0
NĐ than Cẩm Phả 3,coal,,,Vietnam,440.0
NĐ than Hải Phòng 3,coal,,,Vietnam,1200.0
"NĐ than Hải Phòng III #1,2",coal,,,Vietnam,1200.0
"NĐ than Hải Phòng III #3,4",coal,,,Vietnam,2000.0
NĐ than Kim Sơn,coal,,,Vietnam,3000.0
