match_type,reference_name,system_name,reference_province,system_province,reference_fuel,system_fuel,reference_capacity_mwe,system_capacity_mwe,capacity_diff_pct,fuel_match,status_match,province_match,reference_source_ref,system_source_ref
fuzzy_capacity_diff,An Khánh - Bac Giang,An Khanh 2,bac giang,thai nguyen,coal,coal,650.0,110.0,83.1,True,False,False,,
exact,An Khánh 1,An Khanh 1,thai nguyen,thai nguyen,coal,coal,116.0,110.0,5.2,True,True,True,,
exact_capacity_diff,Bạc Liêu 1,Song Hau 3,bac lieu,hau giang,coal,coal,1200.0,1200.0,0.0,True,False,False,,
exact,Cao Ngạn,Cao Ngan,thai nguyen,thai nguyen,coal,coal,114.0,100.0,12.3,True,True,True,,
exact,Cà Mau I,Ca Mau 1,ca mau,ca mau,gas,gas,771.0,750.0,2.7,True,True,True,,
exact,Cẩm Phả 1,Cam Pha 1,quang ninh,quang ninh,coal,coal,340.0,300.0,11.8,True,True,True,,
exact,Cẩm Phả 2,Cam Pha 2,quang ninh,quang ninh,coal,coal,340.0,370.0,8.8,True,True,True,,
exact,Duyen Hai 1,Duyen Hai 1,tra vinh,tra vinh,coal,coal,1244.0,1245.0,0.1,True,True,True,,
exact,Duyen Hai 3,Duyen Hai 3,tra vinh,tra vinh,coal,coal,1244.0,1245.0,0.1,True,True,True,,
exact,Duyen Hai 3 Extension,Duyen Hai 3 Extension,tra vinh,tra vinh,coal,coal,660.0,688.0,4.2,True,True,True,,
exact,Duyên Hải 2,Duyen Hai 2 (BOT),tra vinh,tra vinh,coal,coal,1200.0,1200.0,0.0,True,True,True,,
fuzzy,Formosa HT2,Formosa Ha Tinh Steel (captive),ha tinh,ha tinh,coal,coal,650.0,650.0,0.0,True,False,True,,
exact,Hai Phong 1,Hai Phong 1,hai phong,hai phong,coal,coal,600.0,600.0,0.0,True,True,True,,
exact,Hai Phong 2,Hai Phong 2,hai phong,hai phong,coal,coal,600.0,600.0,0.0,True,True,True,,
exact,Hai Phong 3,Hai Phong 3,hai phong,hai phong,coal,coal,1200.0,2400.0,100.0,True,False,True,,
fuzzy,LNG Long An I,Long An LNG Power,long an,long an,gas,imported gas,1500.0,1500.0,0.0,False,True,True,,
fuzzy_capacity_diff,LNG Nghi Sơn (Thanh Hóa),Nghi Son 3,thanh hoa,thanh hoa,gas,coal,5000.0,1200.0,76.0,False,False,True,,
fuzzy,LNG Sơn Mỹ I,Son My 1 LNG,binh thuan,binh thuan,gas,imported gas,2250.0,2250.0,0.0,False,False,True,,
exact,Long Phú 1,Long Phu 1,soc trang,soc trang,coal,coal,1200.0,1200.0,0.0,True,False,True,,
exact,Long Phú 2,Long Phu 2,soc trang,soc trang,coal,coal,1320.0,1200.0,9.1,True,False,True,,
exact,Long Phú 3,Long Phu 3,soc trang,soc trang,coal,coal,1800.0,1800.0,0.0,True,False,True,,
exact,Mao Khe,Mao Khe,quang ninh,quang ninh,coal,coal,440.0,440.0,0.0,True,True,True,,
exact,Mong Duong 1,Mong Duong 1,quang ninh,quang ninh,coal,coal,1080.0,1080.0,0.0,True,True,True,,
exact,Mong Duong 2,Mong Duong 2 (BOT),quang ninh,quang ninh,coal,coal,1240.0,1200.0,3.2,True,True,True,,
exact,Na Dương 1,Na Duong 1,lang son,lang son,coal,coal,110.0,110.0,0.0,True,True,True,,
exact,Na Dương 2,Na Duong 2,lang son,lang son,coal,coal,110.0,110.0,0.0,True,False,True,,
exact,Nam Dinh 1,Nam Dinh 1,nam dinh,nam dinh,coal,coal,1200.0,1200.0,0.0,True,False,True,,
exact,Nghi Son 1,Nghi Son 1,thanh hoa,thanh hoa,coal,coal,600.0,600.0,0.0,True,True,True,,
exact,Nghi Son 2,Nghi Son 2 (BOT),thanh hoa,thanh hoa,coal,coal,1200.0,1200.0,0.0,True,True,True,,
exact,Phả Lại 1,Pha Lai 1,hai duong,hai duong,coal,coal,440.0,440.0,0.0,True,True,True,,
exact,Phả Lại 2,Pha Lai 2,hai duong,hai duong,coal,coal,600.0,600.0,0.0,True,True,True,,
exact,Quang Ninh 1,Quang Ninh 1,quang ninh,quang ninh,gas,coal,600.0,600.0,0.0,False,False,True,,
exact,Quang Ninh 2,Quang Ninh 2,quang ninh,quang ninh,gas,coal,600.0,600.0,0.0,False,False,True,,
exact,Quang Ninh 3,Quang Ninh 3,quang ninh,quang ninh,gas,coal,1200.0,1200.0,0.0,False,False,True,,
exact,Quảng Trạch 1,Quang Trach 1,quang binh,quang binh,coal,coal,1400.0,1200.0,14.3,True,True,True,,
exact,Son Dong,Son Dong,bac giang,bac giang,coal,coal,220.0,220.0,0.0,True,True,True,,
exact,Sông Hậu 1,Song Hau 1,hau giang,hau giang,coal,coal,1200.0,1200.0,0.0,True,True,True,,
exact,Sông Hậu 2,Song Hau 2,hau giang,hau giang,coal,coal,2000.0,2000.0,0.0,True,False,True,,
exact,TBKHH Phú Mỹ 1,Phu My 1,ba ria - vung tau,ba ria - vung tau,gas,gas,1140.0,1090.0,4.4,True,True,True,,
fuzzy_capacity_diff,TBKHH Quảng Trị (khí Báo Vàng),Quang Trach 2 LNG,quang tri,quang binh,gas,imported gas,340.0,750.0,120.6,False,True,False,,
exact,TBKHH Ô Môn I,O Mon 1,can tho,can tho,gas,gas,660.0,660.0,0.0,True,False,True,,
exact_capacity_diff,TBKHH Ô Môn II,Mong Duong 3,can tho,quang ninh,gas,coal,1050.0,1000.0,4.8,False,False,False,,
exact,Thái Bình 1,Thai Binh 1,thai binh,thai binh,coal,coal,600.0,600.0,0.0,True,True,True,,
exact,Thái Bình 2,Thai Binh 2,thai binh,thai binh,coal,coal,1200.0,600.0,50.0,True,True,True,,
exact,Vinh Tan 1,Vinh Tan 1 (BOT),binh thuan,binh thuan,coal,coal,1200.0,1200.0,0.0,True,True,True,,
exact,Vinh Tan 2,Vinh Tan 2,binh thuan,binh thuan,coal,coal,1244.0,1244.0,0.0,True,True,True,,
exact,Vinh Tan 3,Vinh Tan 3,binh thuan,binh thuan,coal,coal,1980.0,1980.0,0.0,True,False,True,,
exact,Vinh Tan 4,Vinh Tan 4,binh thuan,binh thuan,coal,coal,1200.0,1200.0,0.0,True,True,True,,
exact,Vinh Tan 4 extension,Vinh Tan 4 Extension,binh thuan,binh thuan,coal,coal,600.0,600.0,0.0,True,True,True,,
exact,Vung Ang 1,Vung Ang 1,ha tinh,ha tinh,coal,coal,1200.0,1200.0,0.0,True,True,True,,
exact,Vung Ang 2,Vung Ang 2 (BOT),ha tinh,ha tinh,coal,coal,1330.0,1200.0,9.8,True,True,True,,
