name,fuel,status,cod,province,capacity_mwe
Uông Bí 1+2,Coal,Operational,,Quảng Ninh,0
Cẩm Phả 1,Coal,Operational,,Quảng Ninh,0
Cẩm Phả 2,Coal,Operational,,Quảng Ninh,0
Mông Dương 1,Coal,Operational,,Quảng Ninh,0
Mông Dương 2,Coal,Operational,,Quảng Ninh,0
Hải Phòng 1,Coal,Operational,,Hải Phòng,0
Hải Phòng 2,Coal,Operational,,Hải Phòng,0
Thái Bình 1,Coal,Operational,,Thái Bình,0
Thái Bình 2,Coal,Under Const.,,Thái Bình,0
Nghi Sơn 1,Coal,Operational,,Thanh Hóa,0
Nghi Sơn 2,Coal,Operational,,Thanh Hóa,0
Vũng Áng 1,Coal,Operational,,Hà Tĩnh,0
Vũng Áng 2,Coal,Under Const.,,Hà Tĩnh,0
Vũng Áng 3,Coal,Suspended,,Hà Tĩnh,0
Quảng Trạch 1,Coal,Under Const.,,Quảng Bình,0
Quảng Trạch 2,LNG,Planned,,Quảng Bình,0
Duyên Hải 1,Coal,Operational,,Trà Vinh,0
Duyên Hải 3,Coal,Operational,,Trà Vinh,0
Duyên Hải 3 MR,Coal,Operational,,Trà Vinh,0
Duyên Hải 2,Coal,Under Const.,,Trà Vinh,0
Vĩnh Tân 1,Coal,Operational,,Bình Thuận,0
Vĩnh Tân 2,Coal,Operational,,Bình Thuận,0
Vĩnh Tân 4,Coal,Operational,,Bình Thuận,0
VT4 MR,Coal,Operational,,Bình Thuận,0
Vân Phong 1,Coal,Under Const.,,Khánh Hòa,0
Long Phú 1,Coal,Suspended,,Sóc Trăng,0
Long Phú 2,Coal,Planned,,Sóc Trăng,0
Long Phú 3,LNG,Planned,,Sóc Trăng,0
Kiên Lương 1,Coal,Approved,,Kiên Giang,0
Kiên Lương 2,LNG,Planned,,Kiên Giang,0
Sông Hậu 1,Coal,Operational,,Hậu Giang,0
Sông Hậu 2,Coal,Approved,,Hậu Giang,0
An Khánh – Bắc Giang,Coal,Operational,,Bắc Giang,0
Thăng Long,Coal,Operational,,Quảng Ninh,0
An Khánh – Bắc Giang 2,Coal,Approved,,Bắc Giang,0
Phả Lại 1,Coal,Operational,,Hải Dương,0
Phả Lại 2,Coal,Operational,,Hải Dương,0
Hải Dương BOT,Coal,Operational,,Hải Dương,0
Nam Định 1,Coal,Cancelled,,Nam Định,0
Nam Định LNG,LNG,Planned,,Nam Định,0
Phú Mỹ 1,Gas,Operational,,Bà Rịa-VT,0
Phú Mỹ 2.1,Gas,Operational,,Bà Rịa-VT,0
Phú Mỹ 2.2,Gas,Operational,,Bà Rịa-VT,0
Phú Mỹ 3,Gas,Operational,,Bà Rịa-VT,0
Phú Mỹ 4,Gas,Operational,,Bà Rịa-VT,0
Nhơn Trạch 1,Gas,Operational,,Đồng Nai,0
Nhơn Trạch 2,Gas,Operational,,Đồng Nai,0
Nhơn Trạch 3,LNG,Under Const.,,Đồng Nai,0
Nhơn Trạch 4,LNG,Under Const.,,Đồng Nai,0
Cà Mau 1,Gas,Operational,,Cà Mau,0
Cà Mau 2,Gas,Operational,,Cà Mau,0
Ô Môn 1,Gas,Operational,,Cần Thơ,0
Ô Môn 2,Gas,Approved,,Cần Thơ,0
Ô Môn 3,Gas,Approved,,Cần Thơ,0
Ô Môn 4,Gas,Approved,,Cần Thơ,0
Sơn Mỹ 1,LNG,Planned,,Bình Thuận,0
Sơn Mỹ 2,LNG,Planned,,Bình Thuận,0
Bạc Liêu LNG,LNG,Approved,,Bạc Liêu,0
Hải Phòng LNG,LNG,Planned,,Hải Phòng,0
Long An 1-2,LNG,Planned,,Long An,0
Thị Vải Peaker,LNG,Planned,,Bà Rịa-VT,0
Trung Nam,LNG,Planned,,Ninh Thuận,0
