name,fuel,status,cod,province,capacity_mwe
Nhiệt điện Phả Lại 1,Coal,Operational,1983–1986,Hải Dương,0
Nhiệt điện Phả Lại 2,Coal,Operational,2001–2002,Hải Dương,0
Nhiệt điện Uông Bí,Coal,Operational,1964–2005,Quảng Ninh,0
Nhiệt điện Uông Bí Mở rộng,Coal,Operational,2011,Quảng Ninh,0
Nhiệt điện Ninh Bình,Coal,Operational,1974–1983,Ninh Bình,0
Nhiệt điện Hải Phòng,Coal,Operational,2010–2011,Hải Phòng,0
Nhiệt điện Hải Dương,Coal,Operational,2022,Hải Dương,0
Nhiệt điện Mông Dương 1,Coal,Operational,2015,Quảng Ninh,0
Nhiệt điện Mông Dương 2,Coal,Operational,2015,Quảng Ninh,0
Nhiệt điện Vĩnh Tân 1,Coal,Operational,2015–2016,Bình Thuận,0
Nhiệt điện Vĩnh Tân 2,Coal,Operational,2015,Bình Thuận,0
Nhiệt điện Vĩnh Tân 3,Coal,Operational,2016,Bình Thuận,0
Nhiệt điện Vĩnh Tân 4,Coal,Operational,2017,Bình Thuận,0
Nhiệt điện Vĩnh Tân 4 Mở rộng,Coal,Operational,2023,Bình Thuận,0
Nhiệt điện Duyên Hải 1,Coal,Operational,2015–2016,Trà Vinh,0
Nhiệt điện Duyên Hải 2,Coal,Operational,2015,Trà Vinh,0
Nhiệt điện Duyên Hải 3,Coal,Operational,2016,Trà Vinh,0
Nhiệt điện Long Phú 1,Coal,Suspended,—,Sóc Trăng,0
Nhiệt điện Sông Hậu 1,Coal,Operational,2023,Hậu Giang,0
Nhiệt điện Thái Bình 1,Coal,Operational,2018,Thái Bình,0
Nhiệt điện Thái Bình 2,Coal,Operational,2023,Thái Bình,0
Nhiệt điện Quảng Trạch 1,Coal,Under construction,2026 (est.),Quảng Bình,0
Nhiệt điện Quảng Trạch 2,Coal,Approved,2028 (est.),Quảng Bình,0
Nhiệt điện Vũng Áng 1,Coal,Operational,2015,Hà Tĩnh,0
Nhiệt điện An Khánh,Coal,Cancelled,—,Quảng Ninh,0
Nhiệt điện Cà Ná,Coal,Cancelled,—,Ninh Thuận,0
Nhiệt điện Long Phú 2 & 3,Coal,Cancelled,—,Sóc Trăng,0
Nhiệt điện Sông Hậu 2,Coal,Cancelled,—,Hậu Giang,0
Nhiệt điện Phú Mỹ 1,Domestic gas,Operational,1998–2002,Bà Rịa–Vũng Tàu,0
Nhiệt điện Phú Mỹ 2-1,Domestic gas,Operational,2002,Bà Rịa–Vũng Tàu,0
Nhiệt điện Phú Mỹ 2-2,Domestic gas,Operational,2003,Bà Rịa–Vũng Tàu,0
Nhiệt điện Phú Mỹ 3,Domestic gas,Operational,2003,Bà Rịa–Vũng Tàu,0
Nhiệt điện Phú Mỹ 4,Domestic gas,Operational,2004,Bà Rịa–Vũng Tàu,0
Nhiệt điện Cà Mau 1,Domestic gas,Operational,2008,Cà Mau,0
Nhiệt điện Cà Mau 2,Domestic gas,Operational,2008,Cà Mau,0
Nhiệt điện Nhơn Trạch 1,Domestic gas,Operational,2008,Đồng Nai,0
Nhiệt điện Nhơn Trạch 2,Domestic gas,Operational,2011,Đồng Nai,0
Nhiệt điện Nhơn Trạch 3,Imported LNG,Under construction,2026 (est.),Đồng Nai,0
Nhiệt điện Nhơn Trạch 4,Imported LNG,Approved,2028 (est.),Đồng Nai,0
Nhiệt điện Vũng Áng 2,Imported LNG,Planned,2030+,Hà Tĩnh,0
Nhiệt điện Thị Vải,Imported LNG,Under construction,2025 (est.),Bà Rịa–Vũng Tàu,0
Nhiệt điện Nghi Sơn,Imported LNG,Under construction,2025 (est.),Thanh Hóa,0
Nhiệt điện Long An 1,Imported LNG,Under construction,2026 (est.),Long An,0
Nhiệt điện Long An 2,Imported LNG,Approved,2028 (est.),Long An,0
Nhiệt điện Bạc Liêu,Imported LNG,Approved,2027 (est.),Bạc Liêu,0
Nhiệt điện Hải Phòng LNG,Imported LNG,Planned,2030+,Hải Phòng,0
Nhiệt điện Cà Mau 3,Imported LNG,Planned,2030+,Cà Mau,0
Nhiệt điện Ô Môn,Coal,Operational,2018,Cần Thơ,0
Nhiệt điện Na Dương,Coal,Operational,1983–2009,Lạng Sơn,0
Nhiệt điện Nậm Cắn,Coal,Operational,2010,Nghệ An,0
Nhiệt điện Vĩnh Sơn,Coal,Operational,2012,Bình Định,0
Nhiệt điện Trung Nam,Coal,Operational,2013,Ninh Thuận,0
Nhiệt điện Đa Nhim,Oil,Operational,1985,Lâm Đồng,0
Nhiệt điện Thủ Đức,Oil,Operational,1970s,Hồ Chí Minh City,0
Nhiệt điện Hiệp Phước,Domestic gas,Operational,2012,Hồ Chí Minh City,0
Nhiệt điện Mỹ Phước,Domestic gas,Operational,2013,Bình Dương,0
Nhiệt điện Cần Thơ,Coal,Operational,2010,Cần Thơ,0
Nhiệt điện Quảng Ninh,Coal,Operational,2013,Quảng Ninh,0
Nhiệt điện Duyên Hải 3 Mở rộng,Coal,Operational,2020,Trà Vinh,0
Nhiệt điện Vĩnh Tân 1 Mở rộng,Coal,Operational,2018,Bình Thuận,0
