name,fuel,status,cod,province,capacity_mwe
Uong Bi,Coal,Operational,,Quang Ninh,440
Pha Lai 1,Coal,Operational,,Hai Duong,400
Pha Lai 2,Coal,Operational,,Hai Duong,600
Ninh Binh,Coal,Operational,,Ninh Binh,600
Hai Duong,Coal,Operational,,Hai Duong,1200
Thai Binh 1,Coal,Operational,,Thai Binh,1200
Thai Binh 2,Coal,Operational,,Thai Binh,1200
Mong Duong 1,Coal,Operational,,Quang Ninh,1200
Mong Duong 2,Coal,Operational,,Quang Ninh,1200
Hai Phong,Coal,Operational,,Hai Phong,1200
Vinh Tan 1,Coal,Operational,,Binh Thuan,1200
Vinh Tan 2,Coal,Operational,,Binh Thuan,1200
Nam Dinh 1,Coal,Operational,,Nam Dinh,1200
Vung Ang 1,Coal,Operational,,Ha Tinh,1200
Phu My 1,Local Natural Gas,Operational,,Ba Ria-Vung Tau,1500
Phu My 2.1,Local Natural Gas,Operational,,Ba Ria-Vung Tau,1500
Phu My 2.2,Local Natural Gas,Operational,,Ba Ria-Vung Tau,1500
Phu My 3,Local Natural Gas,Operational,,Ba Ria-Vung Tau,1500
Ca Mau 1,Local Natural Gas,Operational,,Ca Mau,750
Ca Mau 2,Local Natural Gas,Operational,,Ca Mau,750
Song Da 6,Local Natural Gas,Operational,,Dong Nai,1500
Dong Nai 1,Local Natural Gas,Operational,,Dong Nai,1500
Dong Nai 2,Local Natural Gas,Operational,,Dong Nai,1500
Dong Nai 3,Local Natural Gas,Operational,,Dong Nai,1500
Dong Nai 4,Local Natural Gas,Operational,,Dong Nai,1500
Dong Nai 5,Local Natural Gas,Operational,,Dong Nai,1500
Dong Nai 6,Local Natural Gas,Operational,,Dong Nai,1500
Dong Nai 7,Local Natural Gas,Operational,,Dong Nai,1500
Dong Nai 8,Local Natural Gas,Operational,,Dong Nai,1500
Binh Thuan,Local Natural Gas,Operational,,Binh Thuan,750
Quang Ninh (Thang Long),Coal,Planned,,Quang Ninh,1200
Long Dien 1,Imported LNG,Planned,,Ba Ria-Vung Tau,2000
Long Dien 2,Imported LNG,Planned,,Ba Ria-Vung Tau,2000
Vinh Tan 3,Coal,Cancelled,,Binh Thuan,1200
Vinh Tan 4,Coal,Cancelled,,Binh Thuan,1200
Nam Dinh 2,Coal,Planned (Delayed),,Nam Dinh,1200
Ha Tinh 2,Coal,Planned (Delayed),,Ha Tinh,1200
