name,fuel,status,cod,province,capacity_mwe
Mong Duong 2,coal,Operational,2015,Quang Ninh,1240
Vinh Tan 1,coal,Operational,2019,Binh Thuan,600
Vinh Tan 2,coal,Operational,2017,Binh Thuan,1200
Vinh Tan 3,coal,Operational,2017,Binh Thuan,600
Vinh Tan 4,coal,Operational,2018,Binh Thuan,1200
Vinh Tan 4 Expansion (Vinh Tan 4C),coal,Under Construction,2025,Binh Thuan,1200
Duyen Hai 1,coal,Operational,2015,Tra Vinh,600
Duyen Hai 3,coal,Operational,2018,Tra Vinh,1245
Nghi Son 2,coal,Operational,2017,Thanh Hoa,1200
Vung Ang 1,coal,Operational,2017,Ha Tinh,1245
Quang Tri 1,coal,Operational,2017,Quang Tri,600
Thai Binh 1,coal,Operational,2023,Thai Binh,600
Thai Binh 2,coal,Operational,2024,Thai Binh,600
Nam Dinh 1,coal,Under Construction,2025,Nam Dinh,1245
Long Phu 1,coal,Under Construction,2025,Soc Trang,1200
Van Phong 1,coal,Under Construction,2024,Khanh Hoa,1245
Son Dong 1,coal,Operational,2010,Bac Giang,220
Na Duong 1,coal,Operational,2004,Lang Son,110
Na Duong 2,coal,Operational,2015,Lang Son,110
Ninh Binh 1&2,coal,Operational,2001,Ninh Binh,210
Phu My 1,local natural gas,Operational,1995,Ba Ria - Vung Tau,420
Phu My 2.2,local natural gas,Operational,2002,Ba Ria - Vung Tau,490
Phu My 3,local natural gas,Operational,2001,Ba Ria - Vung Tau,720
Phu My 4,local natural gas,Operational,2004,Ba Ria - Vung Tau,300
Nhon Trach 1,local natural gas,Operational,1993,Dong Nai,375
Nhon Trach 2,local natural gas,Operational,1998,Dong Nai,375
O Mon I,local natural gas,Operational,2008,Can Tho,315
O Mon II,local natural gas,Operational,2015,Can Tho,750
Cai Mep,local natural gas,Operational,2010,Ba Ria - Vung Tau,410
Nhon Trach 3,imported LNG,Under Construction,2026,Dong Nai,750
Nhon Trach 4,imported LNG,Under Construction,2026,Dong Nai,750
Son My LNG 1,imported LNG,Planned,2027,Binh Thuan,1500
Son My LNG 2,imported LNG,Planned,2028,Binh Thuan,1500
Long Son 1,local natural gas,Operational,2023,Ba Ria - Vung Tau,960
Long Son 2,imported LNG,Planned,2028,Ba Ria - Vung Tau,1500
Bac Lieu LNG 1,imported LNG,Planned,2027,Bac Lieu,1500
Hiep Phuoc LNG,imported LNG,Planned,2030,Ho Chi Minh City,3000
Nghi Son CCGT,local natural gas,Planned,2027,Thanh Hoa,1500
Quang Tri 2 (LNG conversion),imported LNG,Planned,2027,Quang Tri,1500
Bot Xeo (Phase 1),coal,Operational,1996,Dong Nai,33
