name,fuel,status,cod,province,capacity_mwe
Uong Bi Power Plant 1 & 2,Coal,Operational,2005,Quang Ninh,2700
Thoi Phong Power Plant,Coal,Operational,2015,Nam Dinh,2000
Phu My 2.1,Natural Gas,Operational,2002,Ba Ria-Vung Tau,1000
Phu My 2.2,Natural Gas,Operational,2002,Ba Ria-Vung Tau,1100
Phu My 2.3,Natural Gas,Operational,2006,Ba Ria-Vung Tau,1800
Phu My 3,Natural Gas,Operational,2005,Ba Ria-Vung Tau,1550
Phu My 4,Coal,Operational,2016,Ba Ria-Vung Tau,1600
Phu My 6,Coal,Operational,2017,Ba Ria-Vung Tau,1600
Thoi Binh Power Plant,Coal,Operational,2017,Ba Ria-Vung Tau,1600
Da Nang Power Plant,Coal,Operational,2021,Quang Nam,3790
Da Nang Thermal Power Plant 2,Natural Gas,Operational,2019,Quang Nam,2000
Uyen Hai Power Plant,LNG,Planned,2026+,Phu Yen,1500
Quang Ninh Power Plant,Coal,Operational,2021,Quang Ninh,3000
Thach Han Power Plant,Coal,Operational,2022,Quang Tri,1590
Nghi Son Power Plant,Natural Gas,Operational,2022,Thanh Hoa,1600
Vung Ang 1 Power Plant,Coal,Operational,2022,Thua Thien Hue,1600
Vung Ang 2 Power Plant,Coal,Operational,2022,Thua Thien Hue,1600
Hong Ly 1,Coal,Operational,2022,Ninh Binh,2000
Hong Ly 2,Coal,Operational,2023,Ninh Binh,2000
Long Son Power Plant,Natural Gas,Operational,2007,Kien Giang,1585
Long Son Power Plant 2,Natural Gas,Operational,2014,Kien Giang,1585
Cao Ngang 1 Power Plant,Coal,Operational,2021,Ha Tinh,1600
Cao Ngang 2 Power Plant,Coal,Operational,2023,Ha Tinh,1600
Thai Nguyen Power Plant,Wood Biomass/Natural Gas,Operational,2006,Thai Nguyen,300
Quang Ngai Power Plant,Coal,Operating,2023,Quang Ngai,1600
Mong Cai Thermal Power Plant,Natural Gas,Operational,2001,Quang Ninh,550
Can Gia Power Plant,Coal,Planned,2027+,Bac Lieu,4760
Ngan Bay Thermal Power Plant,Coal,Stalled,Cancelled,Ha Giang (Border),0
Thach Han 2 Power Plant,Coal,Planned,2028+,Quang Tri,1500
Long Binh Power Plant,Coal,Stalled,Cancelled,Lam Dong,2000
Uong Bi 3 & 4,Coal,Stalled,Cancelled,Quang Ninh,3000
Nam Can Power Plant,Coal,Planed,2027+,Hai Phong,3000
Nui Chua Thermal Power Plant,Coal,Stalled,Cancelled,Binh Thuan,2000
Dong Hoi Power Plant,Coal,Operational,2024,Quang Binh,2000
Bac Lieu Power Plant,Coal,Operational,2015,Bac Lieu,1600
Ca Mau 1 Power Plant,Coal,Operational,1995,Ca Mau,375
Ca Mau 2 Thermal Power Plant,Coal,Operational,2018,Ca Mau,1600
Dat My Power Plant,Coal,Operational,2016,Ca Mau,1590
Hải Hà Power Plant,Natural Gas,Operational,2014,Quảng Ninh,550
