name,fuel,status,cod,province,capacity_mwe
Nghi Son 1,Coal,Operational,2015,Thanh Hóa,1200
Nghi Son 2,Coal,Operational,2021,Thanh Hóa,1200
Vung Ang 1,Coal,Operational,2015,Hà Tĩnh,1200
Vung Ang 2,Coal,Operational,2020,Hà Tĩnh,1200
Vung Ang 3,Coal,Under Construction,2024,Hà Tĩnh,1200
Vung Ang 4,Coal,Planned,2027,Hà Tĩnh,1200
Nam Dinh 1,Coal,Operational,2015,Nam Đình,1200
Nam Dinh 2,Coal,Operational,2020,Nam Đình,1200
Quang Tri 1,Coal,Operational,2015,Quảng Trị,1200
Quang Tri 2,Coal,Operational,2020,Quảng Trị,1200
Hai Phong 1,Coal,Operational,2015,Hải Phòng,1200
Hai Phong 2,Coal,Under Construction,2024,Hải Phòng,1200
Dung Quat,Coal,Operational,2015,Quảng Ngãi,1200
Bac Ninh,Coal,Operational,2020,Bắc Ninh,1200
Ninh Thuan 1,Coal,Operational,2020,Ninh Thuận,1200
Thai Binh 1,Coal,Operational,2020,Thái Bình,1200
Binh Phuoc 1,Coal,Under Construction,2025,Bình Phước,1200
Quang Ninh 1,Coal,Under Construction,2025,Quảng Ninh,1200
Phu My 1,Imported LNG,Operational,2015,Bình Thuận,1200
Phu My 2,Imported LNG,Operational,2020,Bình Thuận,1200
Phu My 3,Imported LNG,Under Construction,2025,Bình Thuận,1200
Vung Tau 1,Imported LNG,Operational,2018,Bà Rịa - Vũng Tàu,300
Vung Tau 2,Imported LNG,Under Construction,2024,Bà Rịa - Vũng Tàu,300
Da Nang 1,Imported LNG,Operational,2019,Đà Nẵng,300
Da Nang 2,Imported LNG,Under Construction,2025,Đà Nẵng,300
Hai Phong 3,Local Natural Gas,Operational,2018,Hải Phòng,300
Khanh Hoa 1,Local Natural Gas,Operational,2019,Khánh Hòa,300
Bac Ninh 1,Local Natural Gas,Operational,2020,Bắc Ninh,300
Bac Ninh 2,Local Natural Gas,Under Construction,2025,Bắc Ninh,300
Vung Ang 5,Local Natural Gas,Under Construction,2025,Hà Tĩnh,300
Binh Duong 1,Local Natural Gas,Operational,2021,Bình Dương,300
Binh Duong 2,Local Natural Gas,Under Construction,2024,Bình Dương,300
Quang Ninh 2,Local Natural Gas,Planned,2026,Quảng Ninh,300
