name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
Nhà máy nhiệt điện Uông Bí,Coal,Decommissioned,1981-2015,Quảng Ninh,105.0,EVN Annual Report 2010-2011,PDP7A,"Original 105MW unit, decommissioned 2015 per PDP7A"
Nhà máy nhiệt điện Uông Bí mở rộng II,Coal,Operational,2010,Quảng Ninh,330.0,EVN Annual Report 2010-2011,EVN Annual Report 2017,Unit 3 (330MW) operational
Nhà máy nhiệt điện Phả Lại I,Coal,Operational,1986-1992,Hải Dương,440.0,EVN Annual Report 2010-2011,EVN Annual Report 2017,Two 220MW units
Nhà máy nhiệt điện Phả Lại II,Coal,Operational,2001-2004,Hải Dương,600.0,EVN Annual Report 2010-2011,EVN Annual Report 2017,Two 300MW units
Nhà máy nhiệt điện Ninh Bình,Coal,Decommissioned,1975-2020,Ninh Bình,100.0,EVN Annual Report 2010-2011,PDP8,Retired 2020 per PDP8
Nhà máy nhiệt điện Hải Phòng I,Coal,Operational,1975-1983,Hải Phòng,300.0,EVN Annual Report 2010-2011,EVN Annual Report 2017,Four units 75MW each
Nhà máy nhiệt điện Hải Phòng II,Coal,Operational,2014-2018,Hải Phòng,1200.0,EVN Annual Report 2017,PDP7A,Two 600MW units (Phases 1&2)
Nhà máy nhiệt điện Hải Phòng III,Coal,Proposed,2028,Hải Phòng,1200.0,PDP8 Table 2,Report 32,"Phase 3-4 (2x600MW) delayed, no site approval"
Nhà máy nhiệt điện Quảng Ninh I,Coal,Operational,1975-1984,Quảng Ninh,300.0,EVN Annual Report 2010-2011,EVN Annual Report 2017,Original units
Nhà máy nhiệt điện Quảng Ninh II,Coal,Operational,2014-2018,Quảng Ninh,1200.0,PDP7A,EVN Annual Report 2017,Two 600MW units
Nhà máy nhiệt điện Quảng Ninh III,Coal,Suspended,2029,Quảng Ninh,1200.0,PDP8 Table 2,PDP8 Table 3,"Planned 2x600MW, suspended per PDP8"
Nhà máy nhiệt điện Na Dương,Coal,Operational,2011,Lạng Sơn,111.0,EVN Annual Report 2010-2011,PDP8,Mine-mouth CFB
Nhà máy nhiệt điện Na Dương II,Coal,Under Construction,2023,Lạng Sơn,110.0,PDP8 Table 2,Report 32,"Mine-mouth expansion, delayed 4 years"
Nhà máy nhiệt điện Cao Nhân,Coal,Operational,2011,Thái Bình,115.0,EVN Annual Report 2010-2011,PDP8,CFB plant
Nhà máy nhiệt điện Cẩm Phả,Coal,Operational,2010-2011,Quảng Ninh,600.0,EVN Annual Report 2010-2011,EVN Annual Report 2017,Two 300MW units
Nhà máy nhiệt điện Sơn Động,Coal,Operational,2011,Bắc Giang,220.0,EVN Annual Report 2010-2011,PDP8,CFB mine-mouth
Nhà máy nhiệt điện Thái Bình I,Coal,Operational,2017-2018,Thái Bình,600.0,PDP7A,EVN Annual Report 2017,Two 300MW units
Nhà máy nhiệt điện Thái Bình II,Coal,Operational,2018-2020,Thái Bình,1200.0,PDP7A,Report 32,BOT project with KEPCO
