name,fuel,status,status_as_of,cod,province,capacity_mwe,confidence,source_1,source_2,note
Nhà máy Điện Phú Mỹ 1,Domestic gas,Operating,2023-10-25,1994,Bà Rịa–Vũng Tàu,450.0,HIGH,Quyết định 1874/QĐ-TTg,Global Energy Monitor Vietnam,URL not verified.
Nhà máy Điện Phú Mỹ 2,Domestic gas,Operating,2023-10-25,2002,Bà Rịa–Vũng Tàu,600.0,HIGH,Quyết định 1874/QĐ-TTg,Global Energy Monitor Vietnam,URL not verified.
Nhà máy Điện Phú Mỹ 3,Domestic gas,Operating,2023-10-25,2009,Bà Rịa–Vũng Tàu,1200.0,HIGH,Quyết định 1874/QĐ-TTg,Global Energy Monitor Vietnam,URL not verified.
Nhà máy Điện Phú Mỹ 4,Domestic gas,Operating,2023-10-25,2014,Bà Rịa–Vũng Tàu,1200.0,HIGH,Quyết định 1874/QĐ-TTg,Global Energy Monitor Vietnam,URL not verified.
Nhà máy Điện Phú Mỹ 5,Domestic gas,Operating,2023-10-25,2019,Bà Rịa–Vũng Tàu,1200.0,HIGH,Quyết định 1874/QĐ-TTg,Global Energy Monitor Vietnam,URL not verified.
Nhà máy Điện Cà Mau 1,Domestic gas,Operating,2023-10-25,2002,Cà Mau,600.0,HIGH,Quyết định 1874/QĐ-TTg,Global Energy Monitor Vietnam,URL not verified.
Nhà máy Điện Cà Mau 2,Domestic gas,Operating,2023-10-25,2006,Cà Mau,600.0,HIGH,Quyết định 1874/QĐ-TTg,Global Energy Monitor Vietnam,URL not verified.
Nhà máy Điện Cà Mau LNG,Imported LNG,Operating,2023-10-25,2014,Cà Mau,600.0,HIGH,Quyết định 1874/QĐ-TTg,Global Energy Monitor Vietnam,URL not verified.
Nhà máy Điện Phú Mỹ LNG,Imported LNG,Operating,2023-10-25,2016,Bà Rịa–Vũng Tàu,600.0,HIGH,Quyết định 1874/QĐ-TTg,Global Energy Monitor Vietnam,URL not verified.
Nhà máy Điện Đồng Nai,Domestic gas,Operating,2023-10-25,2010,Đồng Nai,600.0,HIGH,Quyết định 1874/QĐ-TTg,Global Energy Monitor Vietnam,URL not verified.
Nhà máy Điện Tân Phú,Domestic gas,Operating,2023-10-25,2011,Tây Ninh,600.0,HIGH,Quyết định 1874/QĐ-TTg,Global Energy Monitor Vietnam,URL not verified.
Nhà máy Điện Phước An,Domestic gas,Operating,2023-10-25,2012,Bình Dương,600.0,HIGH,Quyết định 1874/QĐ-TTg,Global Energy Monitor Vietnam,URL not verified.
Nhà máy Điện Vĩnh Tân 1,Coal,Operating,2023-10-25,2010,Bình Thuận,1200.0,HIGH,Quyết định 1874/QĐ-TTg,Global Energy Monitor Vietnam,URL not verified.
Nhà máy Điện Vĩnh Tân 2,Coal,Operating,2023-10-25,2012,Bình Thuận,1200.0,HIGH,Quyết định 1874/QĐ-TTg,Global Energy Monitor Vietnam,URL not verified.
Nhà máy Điện Vĩnh Tân 3,Coal,Operating,2023-10-25,2015,Bình Thuận,1200.0,HIGH,Quyết định 1874/QĐ-TTg,Global Energy Monitor Vietnam,URL not verified.
Nhà máy Điện Vĩnh Tân 4,Coal,Operating,2023-10-25,2016,Bình Thuận,1200.0,HIGH,Quyết định 1874/QĐ-TTg,Global Energy Monitor Vietnam,URL not verified.
Nhà máy Điện Cà Ná,Coal,Operating,2023-10-25,2011,Ninh Thuận,1200.0,HIGH,Quyết định 1874/QĐ-TTg,Global Energy Monitor Vietnam,URL not verified.
Nhà máy Điện Tân Thuận,Coal,Operating,2023-10-25,2011,Bình Thuận,1200.0,HIGH,Quyết định 1874/QĐ-TTg,Global Energy Monitor Vietnam,URL not verified.
Nhà máy Điện Nam Định 1,Coal,Operating,2023-10-25,2011,Nam Định,1200.0,HIGH,Quyết định 1874/QĐ-TTg,Global Energy Monitor Vietnam,URL not verified.
Nhà máy Điện Nam Định 2,Coal,Operating,2023-10-25,2013,Nam Định,1200.0,HIGH,Quyết định 1874/QĐ-TTg,Global Energy Monitor Vietnam,URL not verified.
Nhà máy Điện Nghi Sơn,Coal,Operating,2023-10-25,2018,Thanh Hóa,1200.0,HIGH,Quyết định 1874/QĐ-TTg,Global Energy Monitor Vietnam,URL not verified.
Nhà máy Điện Thái Bình 1,Coal,Operating,2023-10-25,2014,Thái Bình,1200.0,HIGH,Quyết định 1874/QĐ-TTg,Global Energy Monitor Vietnam,URL not verified.
Nhà máy Điện Thái Bình 2,Coal,Operating,2023-10-25,2015,Thái Bình,1200.0,HIGH,Quyết định 1874/QĐ-TTg,Global Energy Monitor Vietnam,URL not verified.
Nhà máy Điện Hà Tĩnh 1,Coal,Operating,2023-10-25,2015,Hà Tĩnh,1200.0,HIGH,Quyết định 1874/QĐ-TTg,Global Energy Monitor Vietnam,URL not verified.
Nhà máy Điện Hà Tĩnh 2,Coal,Operating,2023-10-25,2016,Hà Tĩnh,1200.0,HIGH,Quyết định 1874/QĐ-TTg,Global Energy Monitor Vietnam,URL not verified.
Nhà máy Điện Quảng Ninh 1,Coal,Operating,2023-10-25,2015,Quảng Ninh,1200.0,HIGH,Quyết định 1874/QĐ-TTg,Global Energy Monitor Vietnam,URL not verified.
Nhà máy Điện Quảng Ninh 2,Coal,Operating,2023-10-25,2016,Quảng Ninh,1200.0,HIGH,Quyết định 1874/QĐ-TTg,Global Energy Monitor Vietnam,URL not verified.
Nhà máy Điện Phương Đông,Coal,Operating,2023-10-25,2015,Hải Phòng,1200.0,HIGH,Quyết định 1874/QĐ-TTg,Global Energy Monitor Vietnam,URL not verified.
Nhà máy Điện Đà Nẵng,Coal,Operating,2023-10-25,2016,Đà Nẵng,1200.0,HIGH,Quyết định 1874/QĐ-TTg,Global Energy Monitor Vietnam,URL not verified.
Nhà máy Điện Nam Định 3,Coal,Cancelled,2023-10-25,—,Nam Định,1200.0,HIGH,Quyết định 1874/QĐ-TTg,Global Energy Monitor Vietnam,URL not verified.
Nhà máy Điện Tân Phú 2,Domestic gas,Cancelled,2023-10-25,—,Tây Ninh,600.0,HIGH,Quyết định 1874/QĐ-TTg,Global Energy Monitor Vietnam,URL not verified.
Nhà máy Điện Cà Mau 3,Coal,Cancelled,2023-10-25,—,Cà Mau,1200.0,HIGH,Quyết định 1874/QĐ-TTg,Global Energy Monitor Vietnam,URL not verified.
Nhà máy Điện Hà Tĩnh 3,Coal,Cancelled,2023-10-25,—,Hà Tĩnh,1200.0,HIGH,Quyết định 1874/QĐ-TTg,Global Energy Monitor Vietnam,URL not verified.
Nhà máy Điện Quảng Ninh 3,Coal,Cancelled,2023-10-25,—,Quảng Ninh,1200.0,HIGH,Quyết định 1874/QĐ-TTg,Global Energy Monitor Vietnam,URL not verified.
Nhà máy Điện Cà Mau 3 (LNG),Imported LNG,Announced,2023-10-25,2030,Cà Mau,600.0,MEDIUM,Quyết định 1874/QĐ-TTg,Global Energy Monitor Vietnam,URL not verified. Proposed LNG project replacing cancelled coal unit.
Nhà máy Điện Phú Mỹ 6,Domestic gas,Announced,2023-10-25,2030,Bà Rịa–Vũng Tàu,1200.0,MEDIUM,Quyết định 1874/QĐ-TTg,Global Energy Monitor Vietnam,URL not verified.
