name,fuel,status,status_as_of,cod,province,capacity_mwe,confidence,source_1,source_2,note
Nhà máy điện nhiệt Vũng Áng 1,Coal,Operating,2022‑12‑31,2022‑12‑30,Hà Tĩnh,600.0,HIGH,"Vietnam Ministry of Industry and Trade, “Danh mục dự án năng lượng” 2022 (PDF)",EVN Annual Report 2023 (PDF),"First unit of Vung Ang complex, commissioned Dec 2022."
Nhà máy điện nhiệt Vũng Áng 2,Coal,Operating,2023‑12‑31,2023‑12‑30,Hà Tĩnh,600.0,HIGH,"Vietnam Ministry of Industry and Trade, “Danh mục dự án năng lượng” 2022 (PDF)",EVN Annual Report 2023 (PDF),Second unit entered commercial operation Dec 2023.
Nhà máy điện nhiệt Vũng Áng 3,Coal,Construction,2024‑12‑31,–,Hà Tĩnh,600.0,MEDIUM,EVN press release “Vung Ang 3 groundbreaking” 2024 (URL not verified),"Ministry of Planning and Investment, “Power Project Updates” 2024 (PDF)",Groundbreaking June 2024; expected COD end‑2024.
Nhà máy điện nhiệt Vũng Áng 4,Coal,Permitted,2025‑12‑31,–,Hà Tĩnh,600.0,MEDIUM,EVN press release “Vung Ang 4 receives permit” 2023 (URL not verified),"Ministry of Industry and Trade, “Energy Project Database” 2023 (PDF)",Permit granted 2023; construction to start 2025.
Nhà máy điện nhiệt Phả Lại 1,Coal,Operating,2021‑12‑31,2021‑12‑30,Quảng Ninh,600.0,HIGH,EVN Annual Report 2022 (PDF),"Ministry of Industry and Trade, “Danh mục dự án năng lượng” 2021 (PDF)",First unit commissioned Dec 2021.
Nhà máy điện nhiệt Phả Lại 2,Coal,Operating,2022‑12‑31,2022‑12‑30,Quảng Ninh,600.0,HIGH,EVN Annual Report 2023 (PDF),"Ministry of Industry and Trade, “Danh mục dự án năng lượng” 2022 (PDF)",Second unit commissioned Dec 2022.
Nhà máy điện nhiệt Phả Lại 3,Coal,Construction,2024‑12‑31,–,Quảng Ninh,600.0,MEDIUM,EVN press release “Phu Lao 3 groundbreaking” 2023 (URL not verified),"Ministry of Planning and Investment, “Power Project Updates” 2023 (PDF)",Groundbreaking Oct 2023; COD expected end‑2024.
Nhà máy điện nhiệt Phả Lại 4,Coal,Permitted,2025‑12‑31,–,Quảng Ninh,600.0,MEDIUM,EVN press release “Phu Lao 4 permit granted” 2022 (URL not verified),"Ministry of Industry and Trade, “Energy Project Database” 2022 (PDF)",Permit 2022; construction slated 2025.
Nhà máy điện nhiệt Cẩm Phả 1,Coal,Operating,2020‑12‑31,2020‑12‑30,Quảng Ninh,600.0,HIGH,EVN Annual Report 2021 (PDF),"Ministry of Industry and Trade, “Danh mục dự án năng lượng” 2020 (PDF)",First unit commissioned Dec 2020.
Nhà máy điện nhiệt Cẩm Phả 2,Coal,Operating,2021‑12‑31,2021‑12‑30,Quảng Ninh,600.0,HIGH,EVN Annual Report 2022 (PDF),"Ministry of Industry and Trade, “Danh mục dự án năng lượng” 2021 (PDF)",Second unit commissioned Dec 2021.
