name,fuel,status,status_as_of,cod,province,capacity_mwe,confidence,source_1,source_2,note
Nhà máy nhiệt điện Uông Bí,Coal,Operating,2023-06,1960-1970s,Quảng Ninh,600.0,HIGH,EVN annual report 2022,Vietnam Energy Outlook 2023,
Nhà máy nhiệt điện Uông Bí mở rộng,Coal,Operating,2023-06,2010-2011,Quảng Ninh,600.0,HIGH,EVN annual report 2022,Vietnam Energy Outlook 2023,
Nhà máy nhiệt điện Quảng Ninh,Coal,Operating,2023-06,2018-2019,Quảng Ninh,1200.0,HIGH,EVN annual report 2022,Vietnam Energy Outlook 2023,
Nhà máy nhiệt điện Hải Phòng,Coal,Operating,2023-06,2005-2006,Hải Phòng,600.0,HIGH,EVN annual report 2022,Vietnam Energy Outlook 2023,
Nhà máy nhiệt điện Hải Phòng mở rộng,Coal,Operating,2023-06,2015-2016,Hải Phòng,1200.0,HIGH,EVN annual report 2022,Vietnam Energy Outlook 2023,
Nhà máy nhiệt điện Phả Lại 1,Coal,Operating,2023-06,1980s,Hải Dương,440.0,HIGH,EVN annual report 2022,Vietnam Energy Outlook 2023,
Nhà máy nhiệt điện Phả Lại 2,Coal,Operating,2023-06,2014-2015,Hải Dương,1200.0,HIGH,EVN annual report 2022,Vietnam Energy Outlook 2023,
Nhà máy nhiệt điện Ninh Bình,Coal,Retired,2020-12,1974-1975,Ninh Bình,200.0,MEDIUM,EVN historical data,Vietnam Energy Outlook 2020,Retired in 2020
Nhà máy nhiệt điện Vinh Tân 1,Coal,Operating,2023-06,2010-2011,Bình Thuận,1200.0,HIGH,EVN annual report 2022,Vietnam Energy Outlook 2023,
Nhà máy nhiệt điện Vinh Tân 2,Coal,Operating,2023-06,2014,Bình Thuận,1200.0,HIGH,EVN annual report 2022,Vietnam Energy Outlook 2023,
Nhà máy nhiệt điện Vinh Tân 4,Coal,Operating,2023-06,2016-2017,Bình Thuận,1200.0,HIGH,EVN annual report 2022,Vietnam Energy Outlook 2023,
Nhà máy nhiệt điện Vinh Tân 4 mở rộng,Coal,Construction,2023-06,2024-2025 (planned),Bình Thuận,1200.0,MEDIUM,EVN investment plan 2023,Vietnam Energy Outlook 2023,
Nhà máy nhiệt điện Dung Quất 1,Coal,Operating,2023-06,2010-2011,Quảng Ngãi,600.0,HIGH,EVN annual report 2022,Vietnam Energy Outlook 2023,
Nhà máy nhiệt điện Dung Quất 2,Coal,Permitted,2023-06,2026-2027 (planned),Quảng Ngãi,1200.0,MEDIUM,EVN investment plan 2023,Vietnam Energy Outlook 2023,
Nhà máy nhiệt điện Dung Quất 3,Coal,Announced,2023-06,2028-2029 (planned),Quảng Ngãi,1200.0,LOW,EVN long-term plan,Vietnam Energy Outlook 2023,
Nhà máy nhiệt điện Sông Hậu 1,Coal,Construction,2023-06,2024-2025 (planned),Hậu Giang,1200.0,MEDIUM,LILAMA corporate report 2023,Vietnam Energy Outlook 2023,
Nhà máy nhiệt điện Sông Hậu 2,Coal,Permitted,2023-06,2026-2027 (planned),Hậu Giang,1200.0,MEDIUM,LILAMA corporate report 2023,Vietnam Energy Outlook 2023,
Nhà máy nhiệt điện Long Phú 1,Coal,Construction,2023-06,2023-2024 (planned),Sóc Trăng,1200.0,MEDIUM,EVN investment plan 2023,Vietnam Energy Outlook 2023,
Nhà máy nhiệt điện Long Phú 2,Coal,Permitted,2023-06,2025-2026 (planned),Sóc Trăng,1200.0,MEDIUM,EVN investment plan 2023,Vietnam Energy Outlook 2023,
Nhà máy nhiệt điện Long Phú 3,Coal,Announced,2023-06,2027-2028 (planned),Sóc Trăng,1200.0,LOW,EVN long-term plan,Vietnam Energy Outlook 2023,
Nhà máy nhiệt điện Thái Bình 1,Coal,Operating,2023-06,2019,Thái Bình,1200.0,HIGH,EVN annual report 2022,Vietnam Energy Outlook 2023,
Nhà máy nhiệt điện Thái Bình 2,Coal,Construction,2023-06,2024-2025 (planned),Thái Bình,1200.0,MEDIUM,EVN investment plan 2023,Vietnam Energy Outlook 2023,
Nhà máy nhiệt điện Na Dương 1,Coal,Operating,2023-06,2015,Lạng Sơn,220.0,HIGH,EVN annual report 2022,Vietnam Energy Outlook 2023,
Nhà máy nhiệt điện Na Dương 2,Coal,Operating,2023-06,2017,Lạng Sơn,1200.0,HIGH,EVN annual report 2022,Vietnam Energy Outlook 2023,
Nhà máy nhiệt điện Cẩm Phả 1,Coal,Operating,2023-06,1960s-1970s,Quảng Ninh,400.0,HIGH,EVN annual report 2022,Vietnam Energy Outlook 2023,
Nhà máy nhiệt điện Cẩm Phả 2,Coal,Operating,2023-06,1980s,Quảng Ninh,400.0,HIGH,EVN annual report 2022,Vietnam Energy Outlook 2023,
Nhà máy nhiệt điện Cẩm Phả 3,Coal,Permitted,2023-06,2025-2026 (planned),Quảng Ninh,1200.0,MEDIUM,EVN investment plan 2023,Vietnam Energy Outlook 2023,
Nhà máy nhiệt điện Mông Dương 1,Coal,Operating,2023-06,2015,Quảng Ninh,1000.0,HIGH,AES-VCM annual report 2022,Vietnam Energy Outlook 2023,
Nhà máy nhiệt điện Mông Dương 2,Coal,Operating,2023-06,2015,Quảng Ninh,1200.0,HIGH,EVN annual report 2022,Vietnam Energy Outlook 2023,
Nhà máy nhiệt điện Vân Đồn,Imported LNG,Announced,2023-06,2028-2030 (planned),Quảng Ninh,1500.0,LOW,Sumitomo press release,Vietnam Energy Outlook 2023,
Nhà máy nhiệt điện Bạc Liêu,Imported LNG,Construction,2023-06,2024-2025 (planned),Bạc Liêu,2250.0,MEDIUM,Delta Offshore Energy corporate update,Vietnam Energy Outlook 2023,
Nhà máy nhiệt điện Cà Mau 1,Domestic gas,Operating,2023-06,2010-2011,Cà Mau,750.0,HIGH,PV Power annual report 2022,Vietnam Energy Outlook 2023,
Nhà máy nhiệt điện Cà Mau 2,Domestic gas,Operating,2023-06,2015,Cà Mau,750.0,HIGH,PV Power annual report 2022,Vietnam Energy Outlook 2023,
Nhà máy nhiệt điện Cà Mau 3,Imported LNG,Permitted,2023-06,2026-2027 (planned),Cà Mau,1500.0,MEDIUM,PV Power investment plan,Vietnam Energy Outlook 2023,
Nhà máy nhiệt điện Nhơn Trạch 1,Domestic gas,Operating,2023-06,2008-2009,Đồng Nai,450.0,HIGH,PV Power annual report 2022,Vietnam Energy Outlook 2023,
Nhà máy nhiệt điện Nhơn Trạch 2,Domestic gas,Operating,2023-06,2011,Đồng Nai,900.0,HIGH,PV Power annual report 2022,Vietnam Energy Outlook 2023,
Nhà máy nhiệt điện Nhơn Trạch 3,Imported LNG,Construction,2023-06,2024-2025 (planned),Đồng Nai,1500.0,MEDIUM,PV Power investment plan,Vietnam Energy Outlook 2023,
Nhà máy nhiệt điện Nhơn Trạch 4,Imported LNG,Announced,2023-06,2027-2028 (planned),Đồng Nai,1500.0,LOW,PV Power long-term plan,Vietnam Energy Outlook 2023,
Nhà máy nhiệt điện Phú Mỹ 1,Domestic gas,Operating,2023-06,2002-2003,Bà Rịa-Vũng Tàu,750.0,HIGH,PV Power annual report 2022,Vietnam Energy Outlook 2023,
Nhà máy nhiệt điện Phú Mỹ 2-1,Domestic gas,Operating,2023-06,2004-2005,Bà Rịa-Vũng Tàu,750.0,HIGH,PV Power annual report 2022,Vietnam Energy Outlook 2023,
Nhà máy nhiệt điện Phú Mỹ 2-2,Domestic gas,Operating,2023-06,2005,Bà Rịa-Vũng Tàu,750.0,HIGH,PV Power annual report 2022,Vietnam Energy Outlook 2023,
Nhà máy nhiệt điện Phú Mỹ 3,Domestic gas,Operating,2023-06,2007,Bà Rịa-Vũng Tàu,715.0,HIGH,PV Power annual report 2022,Vietnam Energy Outlook 2023,
Nhà máy nhiệt điện Phú Mỹ 4,Domestic gas,Operating,2023-06,2010,Bà Rịa-Vũng Tàu,900.0,HIGH,PV Power annual report 2022,Vietnam Energy Outlook 2023,
Nhà máy nhiệt điện Phú Mỹ 5,Domestic gas,Operating,2023-06,2012,Bà Rịa-Vũng Tàu,900.0,HIGH,PV Power annual report 2022,Vietnam Energy Outlook 2023,
