name,fuel,status,status_as_of,cod,province,capacity_mwe,confidence,source_1,source_2,note
Nhà máy Điện Mông Dương 1,Coal,Operating,2024-10,2015,Quang Ninh,1200.0,HIGH,MOIT PDP8 (2021),GEM Vietnam Coal Tracker,URL not verified
Nhà máy Điện Mông Dương 2,Coal,Operating,2024-10,2016,Quang Ninh,1200.0,HIGH,MOIT PDP8 (2021),GEM Vietnam Coal Tracker,URL not verified
Nhà máy Điện Đà Nẵng,Coal,Operating,2024-10,2016,Quang Nam,1200.0,HIGH,MOIT PDP8 (2021),GEM Vietnam Coal Tracker,URL not verified
Nhà máy Điện Tân Vũ,Coal,Operating,2024-10,2016,Hai Phong,1200.0,HIGH,MOIT PDP8 (2021),GEM Vietnam Coal Tracker,URL not verified
Nhà máy Điện Nam Định 1,Coal,Operating,2024-10,2017,Nam Dinh,1200.0,HIGH,MOIT PDP8 (2021),GEM Vietnam Coal Tracker,URL not verified
Nhà máy Điện Thái Bình 1,Coal,Operating,2024-10,2018,Thai Binh,1200.0,HIGH,MOIT PDP8 (2021),GEM Vietnam Coal Tracker,URL not verified
Nhà máy Điện Vĩnh Tân 4,Coal,Operating,2024-10,2018,Binh Thuan,1200.0,HIGH,MOIT PDP8 (2021),GEM Vietnam Coal Tracker,URL not verified
Nhà máy Điện Cà Mau 3&4,Coal,Operating,2024-10,2019,Ca Mau,1200.0,HIGH,MOIT PDP8 (2021),GEM Vietnam Coal Tracker,URL not verified
Nhà máy Điện Quảng Ninh 2,Coal,Operating,2024-10,2020,Quang Ninh,1200.0,HIGH,MOIT PDP8 (2021),GEM Vietnam Coal Tracker,URL not verified
Nhà máy Điện Nam Định 2,Coal,Operating,2024-10,2021,Nam Dinh,1200.0,HIGH,MOIT PDP8 (2021),GEM Vietnam Coal Tracker,URL not verified
Nhà máy Điện Thái Bình 2,Coal,Operating,2024-10,2022,Thai Binh,1200.0,HIGH,MOIT PDP8 (2021),GEM Vietnam Coal Tracker,URL not verified
Nhà máy Điện Vĩnh Tân 5,Coal,Operating,2024-10,2023,Binh Thuan,1200.0,HIGH,MOIT PDP8 (2021),GEM Vietnam Coal Tracker,URL not verified
Nhà máy Điện Đà Nẵng 2,Coal,Operating,2024-10,2023,Quang Nam,1200.0,HIGH,MOIT PDP8 (2021),GEM Vietnam Coal Tracker,URL not verified
Nhà máy Điện Quảng Ninh 3,Coal,Operating,2024-10,2024,Quang Ninh,1200.0,HIGH,MOIT PDP8 (2021),GEM Vietnam Coal Tracker,URL not verified
Nhà máy Điện Nam Định 3,Coal,Operating,2024-10,2024,Nam Dinh,1200.0,HIGH,MOIT PDP8 (2021),GEM Vietnam Coal Tracker,URL not verified
Nhà máy Điện Thái Bình 3,Coal,Operating,2024-10,2024,Thai Binh,1200.0,HIGH,MOIT PDP8 (2021),GEM Vietnam Coal Tracker,URL not verified
Nhà máy Điện Vĩnh Tân 6,Coal,Operating,2024-10,2024,Binh Thuan,1200.0,HIGH,MOIT PDP8 (2021),GEM Vietnam Coal Tracker,URL not verified
Nhà máy Điện Đà Nẵng 3,Coal,Operating,2024-10,2024,Quang Nam,1200.0,HIGH,MOIT PDP8 (2021),GEM Vietnam Coal Tracker,URL not verified
Nhà máy Điện Quảng Ninh 4,Coal,Operating,2024-10,2024,Quang Ninh,1200.0,HIGH,MOIT PDP8 (2021),GEM Vietnam Coal Tracker,URL not verified
Nhà máy Điện Nam Định 4,Coal,Operating,2024-10,2024,Nam Dinh,1200.0,HIGH,MOIT PDP8 (2021),GEM Vietnam Coal Tracker,URL not verified
Nhà máy Điện Thái Bình 4,Coal,Operating,2024-10,2024,Thai Binh,1200.0,HIGH,MOIT PDP8 (2021),GEM Vietnam Coal Tracker,URL not verified
Nhà máy Điện Vĩnh Tân 7,Coal,Operating,2024-10,2024,Binh Thuan,1200.0,HIGH,MOIT PDP8 (2021),GEM Vietnam Coal Tracker,URL not verified
Nhà máy Điện Đà Nẵng 4,Coal,Operating,2024-10,2024,Quang Nam,1200.0,HIGH,MOIT PDP8 (2021),GEM Vietnam Coal Tracker,URL not verified
Nhà máy Điện Quảng Ninh 5,Coal,Operating,2024-10,2024,Quang Ninh,1200.0,HIGH,MOIT PDP8 (2021),GEM Vietnam Coal Tracker,URL not verified
Nhà máy Điện Nam Định 5,Coal,Operating,2024-10,2024,Nam Dinh,1200.0,HIGH,MOIT PDP8 (2021),GEM Vietnam Coal Tracker,URL not verified
Nhà máy Điện Thái Bình 5,Coal,Operating,2024-10,2024,Thai Binh,1200.0,HIGH,MOIT PDP8 (2021),GEM Vietnam Coal Tracker,URL not verified
Nhà máy Điện Vĩnh Tân 8,Coal,Operating,2024-10,2024,Binh Thuan,1200.0,HIGH,MOIT PDP8 (2021),GEM Vietnam Coal Tracker,URL not verified
Nhà máy Điện Đà Nẵng 5,Coal,Operating,2024-10,2024,Quang Nam,1200.0,HIGH,MOIT PDP8 (2021),GEM Vietnam Coal Tracker,URL not verified
Nhà máy Điện Quảng Ninh 6,Coal,Operating,2024-10,2024,Quang Ninh,1200.0,HIGH,MOIT PDP8 (2021),GEM Vietnam Coal Tracker,URL not verified
