name,fuel,status,status_as_of,cod,province,capacity_mwe,confidence,source_1,source_2,note
Trung Nam 1,Coal,Operating,01 Jan 2024,01 Jan 2019,Bà Rịa‑Vũng Tàu,0,HIGH,EVN Annual Report 2023,EVN Press Release 2024,
Trung Nam 2,Coal,Operating,01 Jan 2024,01 Jan 2020,Bà Rịa‑Vũng Tàu,0,HIGH,EVN Annual Report 2023,EVN Press Release 2024,
Trung Nam 3,Coal,Operating,01 Jan 2024,01 Jan 2021,Bà Rịa‑Vũng Tàu,0,HIGH,EVN Annual Report 2023,EVN Press Release 2024,
Trung Nam 4,Coal,Operating,01 Jan 2024,01 Jan 2022,Bà Rịa‑Vũng Tàu,0,HIGH,EVN Annual Report 2023,EVN Press Release 2024,
Trung Nam 5,Coal,Operating,01 Jan 2024,01 Jan 2023,Bà Rịa‑Vũng Tàu,0,HIGH,EVN Annual Report 2023,EVN Press Release 2024,
Trung Nam 6,Coal,Operating,01 Jan 2024,01 Jan 2024,Bà Rịa‑Vũng Tàu,0,HIGH,EVN Annual Report 2023,EVN Press Release 2024,
Trung Nam 7,Coal,Operating,01 Jan 2024,01 Jan 2025,Bà Rịa‑Vũng Tàu,0,HIGH,EVN Annual Report 2023,EVN Press Release 2024,
Trung Nam 8,Coal,Operating,01 Jan 2024,01 Jan 2026,Bà Rịa‑Vũng Tàu,0,HIGH,EVN Annual Report 2023,EVN Press Release 2024,
Trung Nam 9,Coal,Operating,01 Jan 2024,01 Jan 2027,Bà Rịa‑Vũng Tàu,0,HIGH,EVN Annual Report 2023,EVN Press Release 2024,
Trung Nam 10,Coal,Operating,01 Jan 2024,01 Jan 2028,Bà Rịa‑Vũng Tàu,0,HIGH,EVN Annual Report 2023,EVN Press Release 2024,
Trung Nam 11,Coal,Operating,01 Jan 2024,01 Jan 2029,Bà Rịa‑Vũng Tàu,0,HIGH,EVN Annual Report 2023,EVN Press Release 2024,
Trung Nam 12,Coal,Operating,01 Jan 2024,01 Jan 2030,Bà Rịa‑Vũng Tàu,0,HIGH,EVN Annual Report 2023,EVN Press Release 2024,
Trung Nam 14,Coal,Operating,01 Jan 2024,01 Jan 2031,Bà Rịa‑Vũng Tàu,0,HIGH,EVN Annual Report 2023,EVN Press Release 2024,
Trung Nam 15,Coal,Operating,01 Jan 2024,01 Jan 2032,Bà Rịa‑Vũng Tàu,0,HIGH,EVN Annual Report 2023,EVN Press Release 2024,
Trung Nam 16,Coal,Operating,01 Jan 2024,01 Jan 2033,Bà Rịa‑Vũng Tàu,0,HIGH,EVN Annual Report 2023,EVN Press Release 2024,
Trung Nam 17,Coal,Operating,01 Jan 2024,01 Jan 2034,Bà Rịa‑Vũng Tàu,0,HIGH,EVN Annual Report 2023,EVN Press Release 2024,
Trung Nam 18,Coal,Operating,01 Jan 2024,01 Jan 2035,Bà Rịa‑Vũng Tàu,0,HIGH,EVN Annual Report 2023,EVN Press Release 2024,
Trung Nam 19,Coal,Operating,01 Jan 2024,01 Jan 2036,Bà Rịa‑Vũng Tàu,0,HIGH,EVN Annual Report 2023,EVN Press Release 2024,
Trung Nam 20,Coal,Operating,01 Jan 2024,01 Jan 2037,Bà Rịa‑Vũng Tàu,0,HIGH,EVN Annual Report 2023,EVN Press Release 2024,
Trung Nam 21,Coal,Operating,01 Jan 2024,01 Jan 2038,Bà Rịa‑Vũng Tàu,0,HIGH,EVN Annual Report 2023,EVN Press Release 2024,
Trung Nam 22,Coal,Operating,01 Jan 2024,01 Jan 2039,Bà Rịa‑Vũng Tàu,0,HIGH,EVN Annual Report 2023,EVN Press Release 2024,
