name,fuel,status,status_as_of,cod,province,capacity_mwe,confidence,source_1,source_2,note
Nhiệt điện Phả Lại 1,Coal,Operating,2024,1983–1986,Hải Dương,440.0,MEDIUM,MOIT/EVN annual reports; PPC1 corporate disclosures,—,Soviet-built units; oldest major coal plant in Vietnam. Units commissioned progressively 1983–1986. Capacity sometimes reported as 400 MW net. Gross/net unspecified in most sources.
Nhiệt điện Phả Lại 2,Coal,Operating,2024,2001–2002,Hải Dương,600.0,MEDIUM,PPC1 corporate disclosures,—,Japanese ODA-financed (JBIC). Sumitomo EPC.
Nhiệt điện Uông Bí 1,Coal,Operating,2024,1964–1975,Quảng Ninh,220.0,LOW,EVN system data,—,Original Soviet-era units; some units may be retired or derated. Exact current operating capacity uncertain.
Nhiệt điện Uông Bí mở rộng,Coal,Operating,2024,2014,Quảng Ninh,330.0,MEDIUM,EVN/MOIT reports,—,Also referred to as Uong Bi 2.
Nhiệt điện Ninh Bình,Coal,Operating,2024,1974 (original); 2010 (unit 5),Ninh Bình,200.0,LOW,EVN system data,—,"Original 4 × 25 MW units Soviet-built, possibly partially retired/derated. Unit 5 (100 MW) added ~2010. Total capacity uncertain; some sources cite 100 MW operational only. Confidence LOW due to ambiguity on older units."
Nhiệt điện Quảng Ninh 1,Coal,Operating,2024,2010–2011,Quảng Ninh,600.0,HIGH,MOIT Decision / PDP; Quang Ninh TPC corporate filings,—,
Nhiệt điện Quảng Ninh 2,Coal,Operating,2024,2014–2015,Quảng Ninh,600.0,MEDIUM,Quang Ninh TPC corporate filings,—,
Nhiệt điện Hải Phòng 1,Coal,Operating,2024,2010–2011,Hải Phòng,600.0,HIGH,MOIT/PDP; Hai Phong TPC corporate filings,—,
Nhiệt điện Hải Phòng 2,Coal,Operating,2024,2013–2014,Hải Phòng,600.0,MEDIUM,Hai Phong TPC corporate filings,—,
Nhiệt điện Mạo Khê,Coal,Operating,2024,2013–2015,Quảng Ninh,440.0,MEDIUM,EVN annual report,—,
Nhiệt điện Đông Triều,Coal,Operating,2024,2015–2016,Quảng Ninh,220.0,MEDIUM,TKV corporate disclosures,—,Also known as TKV Dong Trieu.
Nhiệt điện Cẩm Phả 1,Coal,Operating,2024,2010–2011,Quảng Ninh,220.0,MEDIUM,TKV corporate disclosures,—,
Nhiệt điện Cẩm Phả 2,Coal,Operating,2024,2014–2015,Quảng Ninh,220.0,MEDIUM,TKV corporate disclosures,—,
Nhiệt điện Na Dương 1,Coal,Operating,2024,2004,Lạng Sơn,110.0,MEDIUM,TKV corporate disclosures,—,Uses local lignite.
Nhiệt điện Na Dương 2,Coal,Operating,2024,2021,Lạng Sơn,110.0,MEDIUM,TKV corporate disclosures; MOIT approval documents,—,Uses local lignite.
Nhiệt điện Cao Ngạn,Coal,Operating,2024,2007,Thái Nguyên,115.0,MEDIUM,TKV corporate disclosures,—,Uses anthracite. Capacity sometimes cited as 100 MW net.
Nhiệt điện Sơn Động,Coal,Operating,2024,2017,Bắc Giang,220.0,MEDIUM,TKV corporate disclosures,—,
Nhiệt điện Nông Sơn,Coal,Operating,2024,2014,Quảng Nam,30.0,LOW,TKV corporate disclosures,—,Borderline 30 MW; included per scope threshold. Uses local coal. Confidence LOW on exact capacity.
Nhiệt điện Nghi Sơn 1,Coal,Operating,2024,2013–2014,Thanh Hóa,600.0,MEDIUM,EVN annual report; MOIT/PDP,—,
Nhiệt điện Nghi Sơn 2,Coal,Operating,2024,2022,Thanh Hóa,1200.0,HIGH,Marubeni press release (2022); MOIT approval; PDP VIII,—,BOT project. Japanese/Korean/Thai consortium.
Nhiệt điện Vũng Áng 1,Coal,Operating,2024,2014–2015,Hà Tĩnh,1200.0,HIGH,PV Power annual report; MOIT/PDP,—,
Nhiệt điện Vũng Áng 2,Coal,Construction,2024,Expected ~2026,Hà Tĩnh,1200.0,HIGH,Mitsubishi Corp press release; MOIT investment certificate; PDP VIII,—,BOT project. Financial close reached 2022.
Nhiệt điện Vũng Áng 3,Coal,Cancelled,2023,—,Hà Tĩnh,1200.0,MEDIUM,PDP VIII (removed from plan),—,Was in PDP VII revised; removed in PDP VIII.
Nhiệt điện Formosa Hà Tĩnh,Coal,Operating,2024,2015–2017,Hà Tĩnh,650.0,LOW,Formosa Ha Tinh corporate disclosures,—,Captive power for steel complex. Exact unit configuration and total capacity vary by source (550–650 MW). Not grid-dispatched. Confidence LOW on exact capacity.
Nhiệt điện Thái Bình 1,Coal,Operating,2024,2018,Thái Bình,600.0,MEDIUM,PV Power annual report,—,
Nhiệt điện Thái Bình 2,Coal,Operating,2024,2022–2023,Thái Bình,1200.0,HIGH,"PVN press releases; MOIT commissioning approval; Vietnamese media (Tuoi Tre, VnExpress)",—,Notorious for massive cost overruns and decade-long delays. Originally expected COD ~2015. Lilama EPC.
Nhiệt điện Duyên Hải 1,Coal,Operating,2024,2015–2016,Trà Vinh,1245.0,HIGH,EVN annual report; MOIT/PDP,—,Capacity sometimes cited as 2 × 600 MW nominal.
Nhiệt điện Duyên Hải 2,Coal,Operating,2024,2017,Trà Vinh,622.0,MEDIUM,MOIT BOT contract records; Janakuasa corporate disclosures,—,Malaysian BOT. Sometimes grouped with Duyen Hai center.
Nhiệt điện Duyên Hải 3,Coal,Operating,2024,2017–2018,Trà Vinh,1245.0,HIGH,EVN annual report; MOIT/PDP,—,
Nhiệt điện Duyên Hải 3 mở rộng,Coal,Operating,2024,2019,Trà Vinh,688.0,HIGH,EVN annual report; MOIT commissioning records,—,First supercritical unit in Vietnam.
Nhiệt điện Vĩnh Tân 1,Coal,Operating,2024,2018–2019,Bình Thuận,1200.0,HIGH,MOIT BOT records; Chinese corporate disclosures; PDP,—,Chinese-invested BOT.
Nhiệt điện Vĩnh Tân 2,Coal,Operating,2024,2014–2015,Bình Thuận,1244.0,HIGH,EVN annual report; MOIT/PDP,—,
