name,fuel,status,status_as_of,cod,province,capacity_mwe,confidence,source_1,source_2,note
Nhiệt điện Phả Lại 1,Coal,Operating,2023,1983–1986,Hải Dương,440.0,MEDIUM,EVN Annual Report 2022,GEM Global Coal Plant Tracker 2023,Gross/net unspecified. Units commissioned 1983–1986. Aging plant; periodic rehabilitation discussed.
Nhiệt điện Phả Lại 2,Coal,Operating,2023,2001–2002,Hải Dương,600.0,MEDIUM,EVN Annual Report 2022,GEM Global Coal Plant Tracker 2023,Gross/net unspecified. BOT then transferred to PPC.
Nhiệt điện Uông Bí,Coal,Operating,2023,1963–1974,Quảng Ninh,220.0,MEDIUM,EVN Annual Report 2022,GEM Global Coal Plant Tracker 2023,Original Soviet-era plant. Gross/net unspecified.
Nhiệt điện Uông Bí mở rộng 1,Coal,Operating,2023,2009,Quảng Ninh,300.0,MEDIUM,EVN Annual Report 2022,GEM Global Coal Plant Tracker 2023,Gross/net unspecified.
Nhiệt điện Uông Bí mở rộng 2,Coal,Operating,2023,2016,Quảng Ninh,330.0,MEDIUM,EVN Annual Report 2022,GEM Global Coal Plant Tracker 2023,Gross/net unspecified.
Nhiệt điện Ninh Bình,Coal,Operating,2023,1974–1976,Ninh Bình,400.0,MEDIUM,EVN Annual Report 2022,GEM Global Coal Plant Tracker 2023,Aging Soviet-era plant. Gross/net unspecified. Retirement discussed under PDP8.
Nhiệt điện Cao Ngạn,Coal,Operating,2023,2010,Thái Nguyên,230.0,MEDIUM,Vinacomin Annual Report 2021,GEM Global Coal Plant Tracker 2023,Gross/net unspecified.
Nhiệt điện Na Dương,Coal,Operating,2023,2004,Lạng Sơn,110.0,MEDIUM,Vinacomin Annual Report 2021,GEM Global Coal Plant Tracker 2023,Gross/net unspecified. Lignite-fired.
Nhiệt điện Na Dương 2,Coal,Shelved,2023,—,Lạng Sơn,220.0,LOW,GEM Global Coal Plant Tracker 2023,—,Source = GEM only; no primary found. Progress halted; not formally cancelled as of 2023.
Nhiệt điện Quảng Ninh 1,Coal,Operating,2023,2011,Quảng Ninh,600.0,MEDIUM,EVN Annual Report 2022,GEM Global Coal Plant Tracker 2023,Gross/net unspecified.
Nhiệt điện Quảng Ninh 2,Coal,Operating,2023,2013,Quảng Ninh,600.0,MEDIUM,EVN Annual Report 2022,GEM Global Coal Plant Tracker 2023,Gross/net unspecified.
Nhiệt điện Hải Phòng 1,Coal,Operating,2023,2011,Hải Phòng,600.0,MEDIUM,EVN Annual Report 2022,GEM Global Coal Plant Tracker 2023,Gross/net unspecified.
Nhiệt điện Hải Phòng 2,Coal,Operating,2023,2013,Hải Phòng,600.0,MEDIUM,EVN Annual Report 2022,GEM Global Coal Plant Tracker 2023,Gross/net unspecified.
Nhiệt điện Nghi Sơn 1,Coal,Operating,2023,2014–2015,Thanh Hóa,600.0,MEDIUM,EVN Annual Report 2022,GEM Global Coal Plant Tracker 2023,Gross/net unspecified.
Nhiệt điện Nghi Sơn 2,Coal,Operating,2023,2021–2022,Thanh Hóa,1200.0,HIGH,EVN Dispatch Center data 2022,GEM Global Coal Plant Tracker 2023,"BOT IPP. Japanese-Korean-Vietnamese consortium. Supercritical technology. COD Unit 1: 2021, Unit 2: 2022."
Nhiệt điện Vũng Áng 1,Coal,Operating,2023,2015–2016,Hà Tĩnh,1200.0,MEDIUM,PV Power Annual Report 2022,GEM Global Coal Plant Tracker 2023,Gross/net unspecified.
Nhiệt điện Vũng Áng 2,Coal,Construction,2023,~2025–2026,Hà Tĩnh,1200.0,MEDIUM,GEM Global Coal Plant Tracker 2023,IEA Vietnam Energy Outlook 2021,"BOT IPP. Construction ongoing but delayed. COD uncertain; originally ~2023, now ~2025–2026. Confidence LOW on COD."
Nhiệt điện Formosa Hà Tĩnh,Coal,Operating,2023,2016,Hà Tĩnh,300.0,MEDIUM,GEM Global Coal Plant Tracker 2023,—,Captive industrial power plant. Source = GEM only; no independent primary found. Gross/net unspecified.
Nhiệt điện Duyên Hải 1,Coal,Operating,2023,2015–2016,Trà Vinh,1244.0,MEDIUM,EVN Annual Report 2022,GEM Global Coal Plant Tracker 2023,Gross/net unspecified.
Nhiệt điện Duyên Hải 2,Coal,Operating,2023,2016,Trà Vinh,228.0,MEDIUM,EVN Annual Report 2022,GEM Global Coal Plant Tracker 2023,Gross/net unspecified. Unit capacity stated as 228 MW in EVN sources; some sources cite 244 MW — EVN figure followed.
Nhiệt điện Duyên Hải 3,Coal,Operating,2023,2017–2018,Trà Vinh,1244.0,MEDIUM,EVN Annual Report 2022,GEM Global Coal Plant Tracker 2023,Gross/net unspecified.
Nhiệt điện Duyên Hải 3 mở rộng,Coal,Operating,2023,2019,Trà Vinh,688.0,MEDIUM,EVN Annual Report 2022,GEM Global Coal Plant Tracker 2023,Gross/net unspecified.
Nhiệt điện Trà Vinh (Long Phú 3),Coal,Shelved,2023,—,Trà Vinh,1200.0,LOW,GEM Global Coal Plant Tracker 2023,—,Formerly listed in PDP7 revised. No construction activity confirmed. Source = GEM only.
Nhiệt điện Long Phú 1,Coal,Construction,2023,~2026–2027,Sóc Trăng,1200.0,MEDIUM,PV Power Annual Report 2022,GEM Global Coal Plant Tracker 2023,"Severely delayed; originally COD ~2018. Russian contractor Power Machines sanctioned 2022, causing further delays. COD highly uncertain; confidence LOW on COD."
Nhiệt điện Long Phú 2,Coal,Shelved,2023,—,Sóc Trăng,1200.0,LOW,GEM Global Coal Plant Tracker 2023,—,BOT IPP. Shelved; no construction. Source = GEM only.
Nhiệt điện Sông Hậu 1,Coal,Operating,2023,2022–2023,Hậu Giang,1200.0,MEDIUM,PV Power Annual Report 2022,GEM Global Coal Plant Tracker 2023,"Delayed from original ~2020 COD. Unit 1 COD 2022, Unit 2 2023. Gross/net unspecified."
Nhiệt điện Sông Hậu 2,Coal,Shelved,2023,—,Hậu Giang,1200.0,LOW,GEM Global Coal Plant Tracker 2023,—,BOT IPP. Shelved; investor withdrew. Source = GEM only.
Nhiệt điện An Khánh,Coal,Operating,2023,2014–2015,Thái Nguyên,300.0,MEDIUM,Vinacomin Annual Report 2021,GEM Global Coal Plant Tracker 2023,Gross/net unspecified.
Nhiệt điện An Khánh mở rộng,Coal,Shelved,2023,—,Thái Nguyên,150.0,LOW,GEM Global Coal Plant Tracker 2023,—,Source = GEM only. No construction confirmed.
Nhiệt điện Thái Bình 1,Coal,Operating,2023,2015–2016,Thái Bình,600.0,MEDIUM,EVN Annual Report 2022,GEM Global Coal Plant Tracker 2023,Gross/net unspecified.
Nhiệt điện Thái Bình 2,Coal,Operating,2023,2022–2023,Thái Bình,1200.0,MEDIUM,PV Power Annual Report 2022,GEM Global Coal Plant Tracker 2023,"Severely delayed from ~2017 original COD. Corruption-related delays. Unit 1 COD 2022, Unit 2 2023."
Nhiệt điện Mông Dương 1,Coal,Operating,2023,2014–2015,Quảng Ninh,1000.0,MEDIUM,Vinacomin Annual Report 2021,GEM Global Coal Plant Tracker 2023,Gross/net unspecified.
Nhiệt điện Mông Dương 2,Coal,Operating,2023,2015,Quảng Ninh,1200.0,HIGH,AES Corporation press release 2015,GEM Global Coal Plant Tracker 2023,BOT IPP. 25-year PPA with EVN. AES-led consortium.
Nhiệt điện Vĩnh Tân 1,Coal,Operating,2023,2017–2018,Bình Thuận,1200.0,MEDIUM,EVN Annual Report 2022,GEM Global Coal Plant Tracker 2023,BOT IPP. Chinese-invested. Gross/net unspecified.
Nhiệt điện Vĩnh Tân 2,Coal,Operating,2023,2014–2015,Bình Thuận,1244.0,MEDIUM,EVN Annual Report 2022,GEM Global Coal Plant Tracker 2023,Gross/net unspecified. Environmental controversy over ash disposal.
Nhiệt điện Vĩnh Tân 3,Coal,Shelved,2023,—,Bình Thuận,1320.0,LOW,GEM Global Coal Plant Tracker 2023,—,BOT IPP. Shelved; investor negotiations stalled. Source = GEM only.
Nhiệt điện Vĩnh Tân 4,Coal,Operating,2023,2018–2019,Bình Thuận,1200.0,MEDIUM,EVN Annual Report 2022,GEM Global Coal Plant Tracker 2023,Gross/net unspecified.
Nhiệt điện Vĩnh Tân 4 mở rộng,Coal,Operating,2023,2021,Bình Thuận,600.0,MEDIUM,EVN Annual Report 2022,GEM Global Coal Plant Tracker 2023,Gross/net unspecified.
Nhiệt điện Duyên Hải 4,Coal,Cancelled,2023,—,Trà Vinh,1200.0,LOW,GEM Global Coal Plant Tracker 2023,—,Removed from PDP8 (2023). Source = GEM only.
Nhiệt điện Quảng Trạch 1,Coal,Construction,2023,~2025–2026,Quảng Bình,1200.0,MEDIUM,EVN Annual Report 2022,GEM Global Coal Plant Tracker 2023,Construction underway. COD delayed from ~2024. Gross/net unspecified.
Nhiệt điện Quảng Trạch 2,Coal,Announced,2023,~2030,Quảng Bình,1200.0,LOW,"PDP8 (Decision 500/QD-TTg, 2023)",—,Listed in PDP8. No construction. COD indicative only.
Nhiệt điện Nam Định 1,Coal,Construction,2023,~2025–2026,Nam Định,1200.0,MEDIUM,GEM Global Coal Plant Tracker 2023,IEA Vietnam Energy Outlook 2021,BOT IPP. Korean-invested. Construction ongoing. COD uncertain.
Nhiệt điện Quảng Ninh 3,Coal,Shelved,2023,—,Quảng Ninh,1200.0,LOW,GEM Global Coal Plant Tracker 2023,—,Removed from active planning under PDP8. Source = GEM only.
Nhiệt điện Hải Dương,Coal,Construction,2023,~2024–2025,Hải Dương,1200.0,MEDIUM,Jaks Resources Berhad Bursa filing 2022,GEM Global Coal Plant Tracker 2023,BOT IPP. Malaysian-Chinese consortium. Construction ongoing; COD delayed.
Nhiệt điện Vân Phong 1,Coal,Construction,2023,~2025–2026,Khánh Hòa,1320.0,MEDIUM,Sumitomo Corporation press release 2019,GEM Global Coal Plant Tracker 2023,BOT IPP. Japanese-invested. Construction ongoing; COD delayed from ~2023.
Nhiệt điện Vân Phong 2,Coal,Shelved,2023,—,Khánh Hòa,1320.0,LOW,GEM Global Coal Plant Tracker 2023,—,BOT IPP. Shelved; removed from PDP8. Source = GEM only.
Nhiệt điện Quảng Trị,Coal,Shelved,2023,—,Quảng Trị,1200.0,LOW,GEM Global Coal Plant Tracker 2023,—,BOT IPP. Shelved; removed from PDP8. Source = GEM only.
Nhiệt điện Sông Hậu 3,Coal,Cancelled,2023,—,Hậu Giang,1200.0,LOW,GEM Global Coal Plant Tracker 2023,—,Not included in PDP8. Source = GEM only.
Nhiệt điện Ô Môn 1,Domestic gas,Operating,2023,2009,Cần Thơ,330.0,MEDIUM,EVN Annual Report 2022,GEM Global Gas Plant Tracker 2023,Gross/net unspecified.
Nhiệt điện Ô Môn 2,Domestic gas,Announced,2023,~2027–2028,Cần Thơ,1500.0,MEDIUM,"PDP8 (Decision 500/QD-TTg, 2023)",GEM Global Gas Plant Tracker 2023,LNG-capable design. COD indicative.
Nhiệt điện Ô Môn 3,Domestic gas,Announced,2023,~2028–2029,Cần Thơ,1500.0,LOW,"PDP8 (Decision 500/QD-TTg, 2023)",—,COD indicative only. No developer confirmed.
Nhiệt điện Ô Môn 4,Domestic gas,Announced,2023,~2029–2030,Cần Thơ,1500.0,LOW,"PDP8 (Decision 500/QD-TTg, 2023)",—,COD indicative only. No developer confirmed.
Nhiệt điện Cà Mau 1,Domestic gas,Operating,2023,2008,Cà Mau,750.0,MEDIUM,PV Power Annual Report 2022,GEM Global Gas Plant Tracker 2023,PM3 CAA gas field supply. Gross/net unspecified.
Nhiệt điện Cà Mau 2,Domestic gas,Operating,2023,2008,Cà Mau,750.0,MEDIUM,PV Power Annual Report 2022,GEM Global Gas Plant Tracker 2023,PM3 CAA gas field supply. Gross/net unspecified.
Nhiệt điện Phú Mỹ 1,Domestic gas,Operating,2023,2001–2002,Bà Rịa–Vũng Tàu,1090.0,MEDIUM,EVN Annual Report 2022,GEM Global Gas Plant Tracker 2023,"Gross/net unspecified. Capacity sometimes cited as 1,090 MW (4 units of varying size); EVN figure followed."
Nhiệt điện Phú Mỹ 2.1,Domestic gas,Operating,2023,2003,Bà Rịa–Vũng Tàu,740.0,MEDIUM,EVN Annual Report 2022,GEM Global Gas Plant Tracker 2023,Gross/net unspecified.
Nhiệt điện Phú Mỹ 2.1 mở rộng,Domestic gas,Operating,2023,2005,Bà Rịa–Vũng Tàu,433.0,MEDIUM,EVN Annual Report 2022,GEM Global Gas Plant Tracker 2023,Gross/net unspecified.
Nhiệt điện Phú Mỹ 2.2,Domestic gas,Operating,2023,2004,Bà Rịa–Vũng Tàu,715.0,MEDIUM,GEM Global Gas Plant Tracker 2023,IEA Vietnam Energy Outlook 2021,BOT IPP. Originally EDF-led. Gross/net unspecified.
Nhiệt điện Phú Mỹ 3,Domestic gas,Operating,2023,2004,Bà Rịa–Vũng Tàu,716.0,MEDIUM,GEM Global Gas Plant Tracker 2023,IEA Vietnam Energy Outlook 2021,BOT IPP. Gross/net unspecified.
Nhiệt điện Phú Mỹ 4,Domestic gas,Operating,2023,2005,Bà Rịa–Vũng Tàu,433.0,MEDIUM,EVN Annual Report 2022,GEM Global Gas Plant Tracker 2023,Gross/net unspecified.
Nhiệt điện Bà Rịa,Domestic gas,Operating,2023,1996–2000,Bà Rịa–Vũng Tàu,300.0,MEDIUM,PV Power Annual Report 2022,GEM Global Gas Plant Tracker 2023,Gross/net unspecified. Aging open-cycle units.
Nhiệt điện Nhơn Trạch 1,Domestic gas,Operating,2023,2009,Đồng Nai,450.0,MEDIUM,PV Power Annual Report 2022,GEM Global Gas Plant Tracker 2023,Gross/net unspecified.
Nhiệt điện Nhơn Trạch 2,Domestic gas,Operating,2023,2011,Đồng Nai,750.0,MEDIUM,PV Power Annual Report 2022,GEM Global Gas Plant Tracker 2023,Gross/net unspecified.
Nhiệt điện Nhơn Trạch 3,Imported LNG,Construction,2023,~2024–2025,Đồng Nai,750.0,MEDIUM,PV Power Annual Report 2022,GEM Global Gas Plant Tracker 2023,First LNG-to-power project in Vietnam. COD delayed; originally ~2023.
Nhiệt điện Nhơn Trạch 4,Imported LNG,Construction,2023,~2024–2025,Đồng Nai,750.0,MEDIUM,PV Power Annual Report 2022,GEM Global Gas Plant Tracker 2023,Paired with NT3. COD delayed.
Nhiệt điện Hiệp Phước,Domestic gas,Operating,2023,2012–2013,Hồ Chí Minh,750.0,MEDIUM,GEM Global Gas Plant Tracker 2023,—,Industrial zone captive/merchant plant. Source = GEM only for primary; no independent primary found.
Nhiệt điện Thủ Đức,Domestic gas,Operating,2023,1996,Hồ Chí Minh,132.0,MEDIUM,EVN Annual Report 2022,—,Aging peaker units. Gross/net unspecified.
Nhiệt điện Bình Sơn,Domestic gas,Operating,2023,2009,Quảng Ngãi,130.0,LOW,GEM Global Gas Plant Tracker 2023,—,Captive refinery power. Source = GEM only. Gross/net unspecified.
Nhiệt điện Cần Thơ,Domestic gas,Operating,2023,2008,Cần Thơ,300.0,MEDIUM,EVN Annual Report 2022,GEM Global Gas Plant Tracker 2023,Gross/net unspecified.
Nhiệt điện Kiên Lương,Coal,Cancelled,2023,—,Kiên Giang,1200.0,LOW,GEM Global Coal Plant Tracker 2023,—,Cancelled; Tata Power withdrew ~2012. Source = GEM only.
Nhiệt điện Kiên Lương 2,Coal,Cancelled,2023,—,Kiên Giang,1200.0,LOW,GEM Global Coal Plant Tracker 2023,—,Cancelled. Source = GEM only.
Nhiệt điện Kiên Lương 3,Coal,Cancelled,2023,—,Kiên Giang,1200.0,LOW,GEM Global Coal Plant Tracker 2023,—,Cancelled. Source = GEM only.
Nhiệt điện Bạc Liêu,Imported LNG,Announced,2023,~2030,Bạc Liêu,3200.0,LOW,"PDP8 (Decision 500/QD-TTg, 2023)",—,"Capacity cited variously as 3,200 MW and 3,000 MW; PDP8 figure used. COD indicative. No construction."
Nhiệt điện Sơn Mỹ 1,Imported LNG,Announced,2023,~2027–2030,Bình Thuận,2250.0,LOW,"PDP8 (Decision 500/QD-TTg, 2023)",GEM Global Gas Plant Tracker 2023,Capacity cited variously; PDP8 figure used. COD indicative. No construction.
Nhiệt điện Sơn Mỹ 2,Imported LNG,Announced,2023,~2028–2031,Bình Thuận,2250.0,LOW,"PDP8 (Decision 500/QD-TTg, 2023)",GEM Global Gas Plant Tracker 2023,COD indicative. No construction.
Nhiệt điện Cà Ná,Imported LNG,Announced,2023,~2030,Ninh Thuận,3000.0,LOW,"PDP8 (Decision 500/QD-TTg, 2023)",—,COD indicative. No construction.
Nhiệt điện Quảng Ninh LNG,Imported LNG,Announced,2023,~2030,Quảng Ninh,1500.0,LOW,"PDP8 (Decision 500/QD-TTg, 2023)",—,COD indicative. No construction.
Nhiệt điện Hải Lăng,Imported LNG,Announced,2023,~2030,Quảng Trị,1500.0,LOW,"PDP8 (Decision 500/QD-TTg, 2023)",—,COD indicative. No construction.
Nhiệt điện Nghi Sơn LNG,Imported LNG,Announced,2023,~2030,Thanh Hóa,1500.0,LOW,"PDP8 (Decision 500/QD-TTg, 2023)",—,No developer confirmed. COD indicative.
Nhiệt điện Quảng Bình LNG,Imported LNG,Announced,2023,~2030,Quảng Bình,1500.0,LOW,"PDP8 (Decision 500/QD-TTg, 2023)",—,No developer confirmed. COD indicative.
Nhiệt điện Long An 1,Imported LNG,Announced,2023,~2027–2028,Long An,1500.0,LOW,"PDP8 (Decision 500/QD-TTg, 2023)",GEM Global Gas Plant Tracker 2023,COD indicative. No construction.
Nhiệt điện Long An 2,Imported LNG,Announced,2023,~2029–2030,Long An,1500.0,LOW,"PDP8 (Decision 500/QD-TTg, 2023)",—,COD indicative. No construction.
Nhiệt điện Hiệp Phước LNG,Imported LNG,Announced,2023,~2030,Hồ Chí Minh,1500.0,LOW,"PDP8 (Decision 500/QD-TTg, 2023)",—,No developer confirmed. COD indicative.
Nhiệt điện Thái Bình LNG,Imported LNG,Announced,2023,~2030,Thái Bình,1500.0,LOW,"PDP8 (Decision 500/QD-TTg, 2023)",—,No developer confirmed. COD indicative.
Nhiệt điện Cần Giờ,Imported LNG,Announced,2023,~2030,Hồ Chí Minh,1500.0,LOW,"PDP8 (Decision 500/QD-TTg, 2023)",—,No developer confirmed. COD indicative.
Nhiệt điện Quảng Ninh 4,Coal,Shelved,2023,—,Quảng Ninh,1200.0,LOW,GEM Global Coal Plant Tracker 2023,—,Removed from active planning. Source = GEM only.
Nhiệt điện Hải Phòng 3,Coal,Shelved,2023,—,Hải Phòng,1200.0,LOW,GEM Global Coal Plant Tracker 2023,—,Removed from active planning. Source = GEM only.
Nhiệt điện Công Thanh,Coal,Shelved,2023,—,Thanh Hóa,600.0,LOW,GEM Global Coal Plant Tracker 2023,—,Private developer. Construction stalled. Source = GEM only.
Nhiệt điện Quảng Trị 2,Coal,Cancelled,2023,—,Quảng Trị,1200.0,LOW,GEM Global Coal Plant Tracker 2023,—,Removed from PDP8. Source = GEM only.
Nhiệt điện Nông Sơn,Coal,Operating,2023,2013,Quảng Nam,30.0,LOW,GEM Global Coal Plant Tracker 2023,—,Exactly at threshold. Source = GEM only. Gross/net unspecified.
Nhiệt điện Thăng Long,Coal,Shelved,2023,—,Quảng Ninh,440.0,LOW,GEM Global Coal Plant Tracker 2023,—,Private developer. Construction stalled. Source = GEM only.
Nhiệt điện Hải Phòng BOT,Coal,Shelved,2023,—,Hải Phòng,1200.0,LOW,GEM Global Coal Plant Tracker 2023,—,Distinct from EVN Hai Phong 3. Shelved. Source = GEM only.
Nhiệt điện Quảng Ninh BOT,Coal,Shelved,2023,—,Quảng Ninh,1200.0,LOW,GEM Global Coal Plant Tracker 2023,—,Source = GEM only. No developer confirmed.
Nhiệt điện Bình Phước,Coal,Cancelled,2023,—,Bình Phước,300.0,LOW,GEM Global Coal Plant Tracker 2023,—,Cancelled. Source = GEM only.
Nhiệt điện Tân Phước,Coal,Shelved,2023,—,Tiền Giang,1200.0,LOW,GEM Global Coal Plant Tracker 2023,—,Shelved. Source = GEM only.
Nhiệt điện Ô Môn 1 mở rộng,Domestic gas,Shelved,2023,—,Cần Thơ,330.0,LOW,GEM Global Gas Plant Tracker 2023,—,Proposed extension. No construction. Source = GEM only.
Nhiệt điện Phú Quốc,Domestic gas,Operating,2023,2014–2016,Kiên Giang,160.0,LOW,GEM Global Gas Plant Tracker 2023,—,Island grid. Gross/net unspecified. Source = GEM only.
Nhiệt điện Đình Hải,Domestic gas,Operating,2023,2015,Cần Thơ,150.0,LOW,GEM Global Gas Plant Tracker 2023,—,Captive industrial. Source = GEM only. Gross/net unspecified.
Nhiệt điện Nhơn Trạch 3&4 (giai đoạn 2),Imported LNG,Announced,2023,~2030,Đồng Nai,1500.0,LOW,"PDP8 (Decision 500/QD-TTg, 2023)",—,Phase 2 expansion beyond NT3&4 Phase 1. COD indicative.
