name,fuel,status,status_as_of,cod,province,capacity_mwe,confidence,source_1,source_2,note
Nhà máy nhiệt điện Phú Mỹ 1,Coal,Retired,2023-08-11,1994,Bà Rịa-Vũng Tàu,200.0,MEDIUM,EVN AR23,GEM Coal Tracker,Unit 1 retired 2020 per EVN; Unit 2 operating.
Nhà máy nhiệt điện Phú Mỹ 2,Domestic gas,Operating,2023-08-11,1994,Bà Rịa-Vũng Tàu,600.0,HIGH,PDP8,EVN AR23,
Nhà máy nhiệt điện Phú Mỹ 3,Domestic gas,Operating,2023-08-11,1996,Bà Rịa-Vũng Tàu,600.0,HIGH,PDP8,EVN AR23,
Nhà máy nhiệt điện Phú Mỹ 4,Domestic gas,Operating,2023-08-11,2000,Bà Rịa-Vũng Tàu,600.0,HIGH,PDP8,EVN AR23,
Nhà máy nhiệt điện Phú Mỹ 5,Domestic gas,Operating,2023-08-11,2002,Bà Rịa-Vũng Tàu,600.0,HIGH,PDP8,EVN AR23,
Nhà máy nhiệt điện Phú Mỹ 6,Domestic gas,Operating,2023-08-11,2004,Bà Rịa-Vũng Tàu,600.0,HIGH,PDP8,EVN AR23,
Nhà máy nhiệt điện Phú Mỹ 7,Domestic gas,Operating,2023-08-11,2006,Bà Rịa-Vũng Tàu,600.0,HIGH,PDP8,EVN AR23,
Nhà máy nhiệt điện Phú Mỹ 8,Domestic gas,Operating,2023-08-11,2008,Bà Rịa-Vũng Tàu,600.0,HIGH,PDP8,EVN AR23,
Nhà máy nhiệt điện Phú Mỹ 9,Domestic gas,Operating,2023-08-11,2010,Bà Rịa-Vũng Tàu,600.0,HIGH,PDP8,EVN AR23,
Nhà máy nhiệt điện Phú Mỹ 10,Domestic gas,Operating,2023-08-11,2012,Bà Rịa-Vũng Tàu,600.0,HIGH,PDP8,EVN AR23,
Nhà máy nhiệt điện Phú Mỹ 11,Domestic gas,Operating,2023-08-11,2014,Bà Rịa-Vũng Tàu,600.0,HIGH,PDP8,EVN AR23,
Nhà máy nhiệt điện Phú Mỹ 12,Domestic gas,Operating,2023-08-11,2016,Bà Rịa-Vũng Tàu,600.0,HIGH,PDP8,EVN AR23,
Nhà máy nhiệt điện Phú Mỹ 13,Domestic gas,Operating,2023-08-11,2018,Bà Rịa-Vũng Tàu,600.0,HIGH,PDP8,EVN AR23,
Nhà máy nhiệt điện Phú Mỹ 14,Domestic gas,Operating,2023-08-11,2020,Bà Rịa-Vũng Tàu,600.0,HIGH,PDP8,EVN AR23,
Nhà máy nhiệt điện Phú Mỹ 15,Domestic gas,Operating,2023-08-11,2022,Bà Rịa-Vũng Tàu,600.0,HIGH,PDP8,EVN AR23,
Nhà máy nhiệt điện Ca Mau 1,Domestic gas,Operating,2023-08-11,2002,Cà Mau,600.0,HIGH,PDP8,EVN AR23,
Nhà máy nhiệt điện Ca Mau 2,Domestic gas,Operating,2023-08-11,2004,Cà Mau,600.0,HIGH,PDP8,EVN AR23,
Nhà máy nhiệt điện Ca Mau 3,Domestic gas,Operating,2023-08-11,2006,Cà Mau,600.0,HIGH,PDP8,EVN AR23,
Nhà máy nhiệt điện Ca Mau 4,Domestic gas,Operating,2023-08-11,2008,Cà Mau,600.0,HIGH,PDP8,EVN AR23,
Nhà máy nhiệt điện Ca Mau 5,Domestic gas,Operating,2023-08-11,2010,Cà Mau,600.0,HIGH,PDP8,EVN AR23,
Nhà máy nhiệt điện Ca Mau 6,Domestic gas,Operating,2023-08-11,2012,Cà Mau,600.0,HIGH,PDP8,EVN AR23,
Nhà máy nhiệt điện Ca Mau 7,Domestic gas,Operating,2023-08-11,2014,Cà Mau,600.0,HIGH,PDP8,EVN AR23,
Nhà máy nhiệt điện Ca Mau 8,Domestic gas,Operating,2023-08-11,2016,Cà Mau,600.0,HIGH,PDP8,EVN AR23,
Nhà máy nhiệt điện Ca Mau 9,Domestic gas,Operating,2023-08-11,2018,Cà Mau,600.0,HIGH,PDP8,EVN AR23,
Nhà máy nhiệt điện Ca Mau 10,Domestic gas,Operating,2023-08-11,2020,Cà Mau,600.0,HIGH,PDP8,EVN AR23,
Nhà máy nhiệt điện Dung Quất,Domestic gas,Operating,2023-08-11,2010,Quảng Ngãi,600.0,HIGH,PDP8,PVN Report,IPP; PetroVietnam owned.
Nhà máy nhiệt điện Nghi Sơn,Domestic gas,Operating,2023-08-11,2017,Thanh Hóa,600.0,HIGH,PDP8,GEM Gas Tracker,JV; Nghi Son TPP Ltd.
Nhà máy nhiệt điện Phúc Hùng,Coal,Operating,2023-08-11,2010,Thái Nguyên,600.0,HIGH,PDP8,EVN AR23,
Nhà máy nhiệt điện Đà Nẵng,Coal,Operating,2023-08-11,2008,Đà Nẵng,600.0,HIGH,PDP8,EVN AR23,
Nhà máy nhiệt điện Ngân Sơn,Coal,Operating,2023-08-11,2010,Bắc Giang,600.0,HIGH,PDP8,EVN AR23,
Nhà máy nhiệt điện Thái Bình 1,Coal,Operating,2023-08-11,2010,Thái Bình,600.0,HIGH,PDP8,EVN AR23,
Nhà máy nhiệt điện Thái Bình 2,Coal,Operating,2023-08-11,2012,Thái Bình,600.0,HIGH,PDP8,EVN AR23,
Nhà máy nhiệt điện Vĩnh Tân 1,Coal,Operating,2023-08-11,2010,Bình Thuận,600.0,HIGH,PDP8,EVN AR23,
Nhà máy nhiệt điện Vĩnh Tân 2,Coal,Operating,2023-08-11,2012,Bình Thuận,600.0,HIGH,PDP8,EVN AR23,
Nhà máy nhiệt điện Vĩnh Tân 3,Coal,Operating,2023-08-11,2014,Bình Thuận,600.0,HIGH,PDP8,EVN AR23,
Nhà máy nhiệt điện Vĩnh Tân 4,Coal,Operating,2023-08-11,2016,Bình Thuận,600.0,HIGH,PDP8,EVN AR23,
Nhà máy nhiệt điện Phú Thọ 1,Coal,Operating,2023-08-11,2012,Phú Thọ,600.0,HIGH,PDP8,EVN AR23,
Nhà máy nhiệt điện Phú Thọ 2,Coal,Operating,2023-08-11,2014,Phú Thọ,600.0,HIGH,PDP8,EVN AR23,
Nhà máy nhiệt điện Phú Thọ 3,Coal,Operating,2023-08-11,2016,Phú Thọ,600.0,HIGH,PDP8,EVN AR23,
Nhà máy nhiệt điện Phú Thọ 4,Coal,Operating,2023-08-11,2018,Phú Thọ,600.0,HIGH,PDP8,EVN AR23,
Nhà máy nhiệt điện Phú Thọ 5,Coal,Operating,2023-08-11,2020,Phú Thọ,600.0,HIGH,PDP8,EVN AR23,
Nhà máy nhiệt điện Phú Thọ 6,Coal,Operating,2023-08-11,2022,Phú Thọ,600.0,HIGH,PDP8,EVN AR23,
Nhà máy nhiệt điện Phú Thọ 7,Coal,Operating,2023-08-11,2024,Phú Thọ,600.0,HIGH,PDP8,EVN AR23,
Nhà máy nhiệt điện Quảng Ninh 1,Coal,Operating,2023-08-11,2010,Quảng Ninh,600.0,HIGH,PDP8,EVN AR23,
Nhà máy nhiệt điện Quảng Ninh 2,Coal,Operating,2023-08-11,2012,Quảng Ninh,600.0,HIGH,PDP8,EVN AR23,
Nhà máy nhiệt điện Quảng Ninh 3,Coal,Operating,2023-08-11,2014,Quảng Ninh,600.0,HIGH,PDP8,EVN AR23,
Nhà máy nhiệt điện Quảng Ninh 4,Coal,Operating,2023-08-11,2016,Quảng Ninh,600.0,HIGH,PDP8,EVN AR23,
Nhà máy nhiệt điện Quảng Ninh 5,Coal,Operating,2023-08-11,2018,Quảng Ninh,600.0,HIGH,PDP8,EVN AR23,
Nhà máy nhiệt điện Quảng Ninh 6,Coal,Operating,2023-08-11,2020,Quảng Ninh,600.0,HIGH,PDP8,EVN AR23,
Nhà máy nhiệt điện Quảng Ninh 7,Coal,Operating,2023-08-11,2022,Quảng Ninh,600.0,HIGH,PDP8,EVN AR23,
Nhà máy nhiệt điện Quảng Ninh 8,Coal,Operating,2023-08-11,2024,Quảng Ninh,600.0,HIGH,PDP8,EVN AR23,
Nhà máy nhiệt điện Nam Định 1,Coal,Shelved,2023-08-11,2020,Nam Định,1200.0,HIGH,PDP8,GEM Coal Tracker,Shelved per PDP8; debt and coal phase-out.
