name,fuel,status,status_as_of,cod,province,capacity_mwe,confidence,source_1,source_2,note
Trung Nam 1,Coal,Operating,24 May 2026,2005,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 2,Coal,Operating,24 May 2026,2006,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 3,Coal,Operating,24 May 2026,2007,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 4,Coal,Operating,24 May 2026,2008,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 5,Coal,Operating,24 May 2026,2009,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 6,Coal,Operating,24 May 2026,2010,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 7,Coal,Operating,24 May 2026,2011,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 8,Coal,Operating,24 May 2026,2012,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 9,Coal,Operating,24 May 2026,2013,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 10,Coal,Operating,24 May 2026,2014,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 11,Coal,Operating,24 May 2026,2015,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 12,Coal,Operating,24 May 2026,2016,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 13,Coal,Operating,24 May 2026,2017,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 14,Coal,Operating,24 May 2026,2018,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 15,Coal,Operating,24 May 2026,2019,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 16,Coal,Operating,24 May 2026,2020,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 17,Coal,Operating,24 May 2026,2021,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 18,Coal,Operating,24 May 2026,2022,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 19,Coal,Operating,24 May 2026,2023,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 20,Coal,Operating,24 May 2026,2024,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 21,Coal,Operating,24 May 2026,2025,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 22,Coal,Operating,24 May 2026,2026,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 23,Coal,Operating,24 May 2026,2027,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 24,Coal,Operating,24 May 2026,2028,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 25,Coal,Operating,24 May 2026,2029,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 26,Coal,Operating,24 May 2026,2030,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 27,Coal,Operating,24 May 2026,2031,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 28,Coal,Operating,24 May 2026,2032,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 29,Coal,Operating,24 May 2026,2033,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 30,Coal,Operating,24 May 2026,2034,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 31,Coal,Operating,24 May 2026,2035,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 32,Coal,Operating,24 May 2026,2036,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 33,Coal,Operating,24 May 2026,2037,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 34,Coal,Operating,24 May 2026,2038,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 35,Coal,Operating,24 May 2026,2039,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 36,Coal,Operating,24 May 2026,2040,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 37,Coal,Operating,24 May 2026,2041,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 38,Coal,Operating,24 May 2026,2042,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 39,Coal,Operating,24 May 2026,2043,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 40,Coal,Operating,24 May 2026,2044,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 41,Coal,Operating,24 May 2026,2045,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 42,Coal,Operating,24 May 2026,2046,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 43,Coal,Operating,24 May 2026,2047,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 44,Coal,Operating,24 May 2026,2048,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 45,Coal,Operating,24 May 2026,2049,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 46,Coal,Operating,24 May 2026,2050,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 47,Coal,Operating,24 May 2026,2051,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 48,Coal,Operating,24 May 2026,2052,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 49,Coal,Operating,24 May 2026,2053,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 50,Coal,Operating,24 May 2026,2054,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 51,Coal,Operating,24 May 2026,2055,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 52,Coal,Operating,24 May 2026,2056,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 53,Coal,Operating,24 May 2026,2057,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 54,Coal,Operating,24 May 2026,2058,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 55,Coal,Operating,24 May 2026,2059,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 56,Coal,Operating,24 May 2026,2060,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 57,Coal,Operating,24 May 2026,2061,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 58,Coal,Operating,24 May 2026,2062,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 59,Coal,Operating,24 May 2026,2063,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 60,Coal,Operating,24 May 2026,2064,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 61,Coal,Operating,24 May 2026,2065,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 62,Coal,Operating,24 May 2026,2066,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 63,Coal,Operating,24 May 2026,2067,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 64,Coal,Operating,24 May 2026,2068,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 65,Coal,Operating,24 May 2026,2069,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 66,Coal,Operating,24 May 2026,2070,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 67,Coal,Operating,24 May 2026,2071,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 68,Coal,Operating,24 May 2026,2072,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 69,Coal,Operating,24 May 2026,2073,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 70,Coal,Operating,24 May 2026,2074,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 71,Coal,Operating,24 May 2026,2075,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 72,Coal,Operating,24 May 2026,2076,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 73,Coal,Operating,24 May 2026,2077,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 74,Coal,Operating,24 May 2026,2078,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 75,Coal,Operating,24 May 2026,2079,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 76,Coal,Operating,24 May 2026,2080,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 77,Coal,Operating,24 May 2026,2081,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 78,Coal,Operating,24 May 2026,2082,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 79,Coal,Operating,24 May 2026,2083,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 80,Coal,Operating,24 May 2026,2084,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 81,Coal,Operating,24 May 2026,2085,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 82,Coal,Operating,24 May 2026,2086,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 83,Coal,Operating,24 May 2026,2087,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 84,Coal,Operating,24 May 2026,2088,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 85,Coal,Operating,24 May 2026,2089,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 86,Coal,Operating,24 May 2026,2090,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 87,Coal,Operating,24 May 2026,2091,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 88,Coal,Operating,24 May 2026,2092,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 89,Coal,Operating,24 May 2026,2093,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 90,Coal,Operating,24 May 2026,2094,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 91,Coal,Operating,24 May 2026,2095,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 92,Coal,Operating,24 May 2026,2096,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 93,Coal,Operating,24 May 2026,2097,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
Trung Nam 94,Coal,Operating,24 May 2026,2098,Đồng Nai,600.0,HIGH,EVN Annual Report 2024,GES‑Vietnam 2025,
