name,fuel,status,cod,province,capacity_mwe
Duyen Hai 1,Coal,Operational,2011-10-01,Tra Vinh,1200
Duyen Hai 3,Coal,Under Construction,2024-12-01,Tra Vinh,1200
Duyen Hai 3 Extension,Coal,Planned,2027-06-01,Tra Vinh,1200
Mong Duong 1,Coal,Operational,2012-12-01,Quang Ninh,1240
Vinh Tan 1,Coal,Operational,2012-07-01,Binh Thuan,1000
Vinh Tan 2,Coal,Operational,2017-05-01,Binh Thuan,1200
Vinh Tan 4,Coal,Under Construction,2024-06-01,Binh Thuan,1200
Vung Ang 1,Coal,Operational,2013-05-01,Ha Tinh,1200
Nghi Son 2,Coal,Under Construction,2025-06-01,Thanh Hoa,1200
Thai Binh 2,Coal,Under Construction,2024-12-01,Thai Binh,1080
Van Don 1,Coal,Suspended,Planned 2023,Quang Ninh,1200
Nhon Hoi 1,Imported LNG,Planned,2027-06-01,Binh Dinh,1500
Nhon Hoi 2,Imported LNG,Planned,2027-12-01,Binh Dinh,1500
Son My 1,Imported LNG,Planned,2025-12-01,Long An,1200
Son My 2,Imported LNG,Planned,2026-12-01,Long An,1200
Ba Ria Power Plant,Local Natural Gas,Operational,1995-01-01,Ba Ria-Vung Tau,1600
Phu My Power Plant,Local Natural Gas,Operational,2001-01-01,Binh Dinh,1920
Quang Ninh Extension,Coal,Under Construction,2025-12-01,Quang Ninh,1320
Ca Mau 1 & 2,Local Natural Gas,Operational,2004-01-01,Ca Mau,1920
Long An 1,Imported LNG,Planned,2027-06-01,Long An,1200
