name,fuel,status,cod,province,capacity_mwe
Quang Ninh Thermal Power,Coal,Operating,2009,Quang Ninh,600
Ninh Binh Thermal Power,Coal,Operating,1974,Ninh Binh,220
Pha Lai 1 Thermal Power,Coal,Operating,1986,Hai Duong,440
Pha Lai 2 Thermal Power,Coal,Operating,2002,Hai Duong,300
Uong Bi Thermal Power,Coal,Operating,2007,Quang Ninh,300
Mao Khe Thermal Power,Coal,Operating,2011,Quang Ninh,440
Cam Pha Thermal Power,Coal,Operating,2011,Quang Ninh,680
Hai Phong 1 Thermal Power,Coal,Operating,1974,Hai Phong,300
Hai Phong 2 Thermal Power,Coal,Operating,2014,Hai Phong,600
Cao Ngan Thermal Power,Coal,Operating,2006,Thai Nguyen,115
Son Dong Thermal Power,Coal,Operating,2009,Bac Giang,115
Na Duong Thermal Power,Coal,Operating,2005,Lang Son,110
Formosa Ha Tinh (FHS),Coal,Operating,2016,Ha Tinh,600
An Khanh BOT Thermal Power,Coal,Operating,2015,Ha Noi,115
Mong Duong 1,Coal,Operating,2015,Quang Ninh,1080
Mong Duong 2,Coal,Operating,2015,Quang Ninh,1120
Thai Binh 1,Coal,Operating,2018,Thai Binh,600
Thai Binh 2,Coal,Under Construction,2025,Thai Binh,600
Vinh Tan 1,Coal,Operating,2018,Binh Thuan,1240
Vinh Tan 2,Coal,Operating,2014,Binh Thuan,1244
Vinh Tan 3,Coal,Suspended,TBD,Binh Thuan,1980
Vinh Tan 4,Coal,Operating,2019,Binh Thuan,1200
Duyen Hai 1,Coal,Operating,2015,Tra Vinh,1244
Duyen Hai 2,Coal,Operating,2014,Tra Vinh,1200
Duyen Hai 3,Coal,Operating,2019,Tra Vinh,1244
Vung Ang 1,Coal,Operating,2018,Ha Tinh,1200
Vung Ang 2,Coal,Suspended,TBD,Ha Tinh,1200
Nghi Son 2,Coal,Operating,2023,Thanh Hoa,1200
Van Phong 1,Coal,Under Construction,2026,Khanh Hoa,1320
Quang Trach 1,Coal,Under Construction,2025,Quang Binh,600
Long Phu 1,Coal,Suspended,TBD,Soc Trang,1200
Song Hau 1,Coal,Suspended,TBD,Hau Giang,1200
Phu My 1,Local Natural Gas,Operating,1994,Ba Ria - Vung Tau,300
Phu My 2.1,Local Natural Gas,Operating,1997,Ba Ria - Vung Tau,375
Phu My 2.2,Local Natural Gas,Operating,1999,Ba Ria - Vung Tau,375
Phu My 2.3,Local Natural Gas,Operating,2009,Ba Ria - Vung Tau,200
Phu My 3,Local Natural Gas,Operating,2004,Ba Ria - Vung Tau,495
Phu My 4,Local Natural Gas,Operating,2005,Ba Ria - Vung Tau,390
Nhon Trach 1,Local Natural Gas,Operating,2008,Dong Nai,450
Nhon Trach 2,Local Natural Gas,Operating,2011,Dong Nai,750
Ca Mau 1,Local Natural Gas,Operating,2008,Ca Mau,750
Ca Mau 2,Local Natural Gas,Operating,2008,Ca Mau,750
O Mon 1,Local Natural Gas,Operating,2009,Can Tho,660
Pha Lai 3,Local Natural Gas,Operating,2012,Hai Duong,468
Pha Lai 4,Local Natural Gas,Operating,2012,Hai Duong,468
Go Dau,Local Natural Gas,Operating,2022,Dong Nai,750
Hiep Phuoc,Local Natural Gas,Operating,2013,Ho Chi Minh City,375
Thu Duc,Local Natural Gas,Operating,2000,Ho Chi Minh City,150
Ba Ria,Local Natural Gas,Operating,1995,Ba Ria - Vung Tau,150
Ky Son,Local Natural Gas,Operating,2003,Hoa Binh,100
Nhon Trach 3,Imported LNG,Under Construction,2025,Dong Nai,750
Nhon Trach 4,Imported LNG,Planning,2027,Dong Nai,750
Son My 1 (LNG),Imported LNG,Under Construction,2026,Binh Thuan,1200
Son My 2 (LNG),Imported LNG,Under Construction,2026,Binh Thuan,1200
Bac Lieu LNG,Imported LNG,Under Construction,2027,Bac Lieu,3200
Ca Mau LNG Power Center,Imported LNG,Planning,2028,Ca Mau,1500
Quang Ninh LNG,Imported LNG,Planning,2028,Quang Ninh,1500
Thi Vai LNG,Imported LNG,Planning,2026,Ba Ria - Vung Tau,1200
Hai Lang LNG,Imported LNG,Planning,2028,Quang Tri,1500
Long An LNG,Imported LNG,Planning,2028,Long An,1500
Chan May LNG,Imported LNG,Planning,2030,Thua Thien Hue,2400
Dung Quat LNG,Imported LNG,Planning,2029,Quang Ngai,1500
