name,fuel,status,cod,province,capacity_mwe
Phú Mỹ 1,Coal,Operational,,Bà Rịa–Vũng Tàu,600
Phú Mỹ 2,Coal,Operational,,Bà Rịa–Vũng Tàu,600
Phú Mỹ 3,Coal,Operational,,Bà Rịa–Vũng Tàu,600
Phú Mỹ 4,Coal,Operational,,Bà Rịa–Vũng Tàu,600
Vĩnh Tân 1,Coal,Operational,,Bình Thuận,600
Vĩnh Tân 2,Coal,Operational,,Bình Thuận,600
Vĩnh Tân 3,Coal,Operational,,Bình Thuận,600
Vĩnh Tân 4,Coal,Operational,,Bình Thuận,600
Duyên Hải 1,Coal,Operational,,Trà Vinh,1244
Duyên Hải 2,Coal,Operational,,Trà Vinh,1244
Duyên Hải 3,Coal,Under Construction,,Trà Vinh,1244
Cà Mau 1,Coal,Operational,,Cà Mau,600
Cà Mau 2,Coal,Operational,,Cà Mau,600
Mông Dương 1,Coal,Operational,,Quảng Ninh,1000
Mông Dương 2,Coal,Operational,,Quảng Ninh,1000
Hải Phòng 1,Coal,Operational,,Hải Phòng,600
Hải Phòng 2,Coal,Under Construction,,Hải Phòng,600
Thái Bình 1,Coal,Operational,,Thái Bình,600
Quảng Ninh 1,Coal,Operational,,Quảng Ninh,600
Hà Tĩnh 1,Coal,Operational,,Hà Tĩnh,600
Hà Tĩnh 2,Coal,Under Construction,,Hà Tĩnh,600
Nam Định 1,Coal,Under Construction,,Nam Định,600
Uông Bí 1,Coal,Operational,,Quảng Ninh,600
Uông Bí 2,Coal,Under Construction,,Quảng Ninh,600
Thái Bình 2,Coal,Under Construction,,Thái Bình,600
Quảng Ninh 2,Coal,Planned,,Quảng Ninh,600
Nhơn Trạch 1,Local Natural Gas,Operational,,Đồng Nai,420
Nhơn Trạch 2,Local Natural Gas,Operational,,Đồng Nai,600
Nhơn Trạch 3,Local Natural Gas,Under Construction,,Đồng Nai,600
Nhơn Trạch 4,Local Natural Gas,Planned,,Đồng Nai,600
Nghi Sơn 1,Imported LNG,Under Construction,,Thanh Hóa,1200
Nghi Sơn 2,Imported LNG,Under Construction,,Thanh Hóa,1200
Sơn Mỹ 1,Imported LNG,Under Construction,,Ninh Thuận,1200
Sơn Mỹ 2,Imported LNG,Under Construction,,Ninh Thuận,1200
Long An 1,Imported LNG,Planned,,Long An,1200
Long An 2,Imported LNG,Planned,,Long An,1200
Cà Mau 3,Imported LNG,Planned,,Cà Mau,600
Hải Phòng 3,Imported LNG,Planned,,Hải Phòng,600
Vĩnh Tân 5,Imported LNG,Planned,,Bình Thuận,600
