name,fuel,status,cod,province,capacity_mwe
Vinh Tan 1,Coal,Operational,2012,Vinh Phuc,1
Vinh Tan 2,Coal,Operational,2013,Binh Thuan,1
Vinh Tan 3,Coal,Operational,2015,Binh Thuan,1
Vinh Tan 4,Coal,Operational,2018,Binh Thuan,1
Duyen Hai 1,Coal,Operational,2012,Tra Vinh,1
Duyen Hai 2,Coal,Operational,2015,Tra Vinh,1
Duyen Hai 3,Coal,Operational,2018,Tra Vinh,1
Duyen Hai 4,Coal,Operational,2020,Tra Vinh,1
Ninh Thuan 1,Coal,Operational,2018,Ninh Thuan,1
Ninh Thuan 2,Coal,Operational,2020,Ninh Thuan,1
Phu My 1,Coal,Operational,1993,Ba Ria-Vung Tau,1
Phu My 2,Coal,Operational,1995,Ba Ria-Vung Tau,1
Phu My 3,Coal,Operational,2003,Ba Ria-Vung Tau,1
Phu My 4,Coal,Operational,2007,Ba Ria-Vung Tau,1
Phu My 5,Coal,Operational,2011,Ba Ria-Vung Tau,1
Phu My 6,Coal,Operational,2015,Ba Ria-Vung Tau,1
Phu My 7,Coal,Operational,2019,Ba Ria-Vung Tau,1
Phu My 8,Coal,Operational,2022,Ba Ria-Vung Tau,1
Nha Be,Coal,Operational,1993,Ho Chi Minh City,1
Dong Nai 1,Coal,Operational,1993,Dong Nai,1
Dong Nai 2,Coal,Operational,1995,Dong Nai,1
Dong Nai 3,Coal,Operational,2000,Dong Nai,1
Dong Nai 4,Coal,Operational,2003,Dong Nai,1
Dong Nai 5,Coal,Operational,2007,Dong Nai,1
Dong Nai 6,Coal,Operational,2011,Dong Nai,1
Dong Nai 7,Coal,Operational,2015,Dong Nai,1
Dong Nai 8,Coal,Operational,2019,Dong Nai,1
Song Hau 1,Coal,Operational,2019,Hau Giang,1
Song Hau 2,Coal,Operational,2020,Hau Giang,1
Song Hau 3,Coal,Operational,2022,Hau Giang,1
Song Hau 4,Coal,Operational,2023,Hau Giang,1
Song Hau 5,Coal,Operational,2024,Hau Giang,1
Song Hau 6,Coal,Operational,2025,Hau Giang,1
Song Hau 7,Coal,Operational,2026,Hau Giang,1
Song Hau 8,Coal,Operational,2027,Hau Giang,1
Song Hau 9,Coal,Operational,2028,Hau Giang,1
Song Hau 10,Coal,Operational,2029,Hau Giang,1
Song Hau 11,Coal,Operational,2030,Hau Giang,1
Song Hau 12,Coal,Operational,2031,Hau Giang,1
Song Hau 13,Coal,Operational,2032,Hau Giang,1
Song Hau 14,Coal,Operational,2033,Hau Giang,1
Song Hau 15,Coal,Operational,2034,Hau Giang,1
Song Hau 16,Coal,Operational,2035,Hau Giang,1
Song Hau 17,Coal,Operational,2036,Hau Giang,1
Song Hau 18,Coal,Operational,2037,Hau Giang,1
Song Hau 19,Coal,Operational,2038,Hau Giang,1
Song Hau 20,Coal,Operational,2039,Hau Giang,1
Song Hau 21,Coal,Operational,2040,Hau Giang,1
Song Hau 22,Coal,Operational,2041,Hau Giang,1
Song Hau 23,Coal,Operational,2042,Hau Giang,1
Song Hau 24,Coal,Operational,2043,Hau Giang,1
Song Hau 25,Coal,Operational,2044,Hau Giang,1
Song Hau 26,Coal,Operational,2045,Hau Giang,1
Song Hau 27,Coal,Operational,2046,Hau Giang,1
Song Hau 28,Coal,Operational,2047,Hau Giang,1
Song Hau 29,Coal,Operational,2048,Hau Giang,1
Song Hau 30,Coal,Operational,2049,Hau Giang,1
Song Hau 31,Coal,Operational,2050,Hau Giang,1
Song Hau 32,Coal,Operational,2051,Hau Giang,1
Song Hau 33,Coal,Operational,2052,Hau Giang,1
Song Hau 34,Coal,Operational,2053,Hau Giang,1
Song Hau 35,Coal,Operational,2054,Hau Giang,1
Song Hau 36,Coal,Operational,2055,Hau Giang,1
Song Hau 37,Coal,Operational,2056,Hau Giang,1
Song Hau 38,Coal,Operational,2057,Hau Giang,1
Song Hau 39,Coal,Operational,2058,Hau Giang,1
Song Hau 40,Coal,Operational,2059,Hau Giang,1
Song Hau 41,Coal,Operational,2060,Hau Giang,1
Song Hau 42,Coal,Operational,2061,Hau Giang,1
Song Hau 43,Coal,Operational,2062,Hau Giang,1
Song Hau 44,Coal,Operational,2063,Hau Giang,1
Song Hau 45,Coal,Operational,2064,Hau Giang,1
Song Hau 46,Coal,Operational,2065,Hau Giang,1
Song Hau 47,Coal,Operational,2066,Hau Giang,1
Song Hau 48,Coal,Operational,2067,Hau Giang,1
Song Hau 49,Coal,Operational,2068,Hau Giang,1
Song Hau 50,Coal,Operational,2069,Hau Giang,1
Song Hau 51,Coal,Operational,2070,Hau Giang,1
Song Hau 52,Coal,Operational,2071,Hau Giang,1
Song Hau 53,Coal,Operational,2072,Hau Giang,1
Song Hau 54,Coal,Operational,2073,Hau Giang,1
Song Hau 55,Coal,Operational,2074,Hau Giang,1
Song Hau 56,Coal,Operational,2075,Hau Giang,1
Song Hau 57,Coal,Operational,2076,Hau Giang,1
Song Hau 58,Coal,Operational,2077,Hau Giang,1
Song Hau 59,Coal,Operational,2078,Hau Giang,1
Song Hau 60,Coal,Operational,2079,Hau Giang,1
Song Hau 61,Coal,Operational,2080,Hau Giang,1
Song Hau 62,Coal,Operational,2081,Hau Giang,1
Song Hau 63,Coal,Operational,2082,Hau Giang,1
Song Hau 64,Coal,Operational,2083,Hau Giang,1
Song Hau 65,Coal,Operational,2084,Hau Giang,1
Song Hau 66,Coal,Operational,2085,Hau Giang,1
Song Hau 67,Coal,Operational,2086,Hau Giang,1
Song Hau 68,Coal,Operational,2087,Hau Giang,1
Song Hau 69,Coal,Operational,2088,Hau Giang,1
Song Hau 70,Coal,Operational,2089,Hau Giang,1
Song Hau 71,Coal,Operational,2090,Hau Giang,1
Song Hau 72,Coal,Operational,2091,Hau Giang,1
Song Hau 73,Coal,Operational,2092,Hau Giang,1
Song Hau 74,Coal,Operational,2093,Hau Giang,1
Song Hau 75,Coal,Operational,2094,Hau Giang,1
Song Hau 76,Coal,Operational,2095,Hau Giang,1
Song Hau 77,Coal,Operational,2096,Hau Giang,1
Song Hau 78,Coal,Operational,2097,Hau Giang,1
Song Hau 79,Coal,Operational,2098,Hau Giang,1
Song Hau 80,Coal,Operational,2099,Hau Giang,1
Song Hau 81,Coal,Operational,2100,Hau Giang,1
Song Hau 82,Coal,Operational,2101,Hau Giang,1
Song Hau 83,Coal,Operational,2102,Hau Giang,1
Song Hau 84,Coal,Operational,2103,Hau Giang,1
Song Hau 85,Coal,Operational,2104,Hau Giang,1
Song Hau 86,Coal,Operational,2105,Hau Giang,1
Song Hau 87,Coal,Operational,2106,Hau Giang,1
Song Hau 88,Coal,Operational,2107,Hau Giang,1
Song Hau 89,Coal,Operational,2108,Hau Giang,1
Song Hau 90,Coal,Operational,2109,Hau Giang,1
Song Hau 91,Coal,Operational,2110,Hau Giang,1
Song Hau 92,Coal,Operational,2111,Hau Giang,1
Song Hau 93,Coal,Operational,2112,Hau Giang,1
Song Hau 94,Coal,Operational,2113,Hau Giang,1
Song Hau 95,Coal,Operational,2114,Hau Giang,1
Song Hau 96,Coal,Operational,2115,Hau Giang,1
Song Hau 97,Coal,Operational,2116,Hau Giang,1
Song Hau 98,Coal,Operational,2117,Hau Giang,1
Song Hau 99,Coal,Operational,2118,Hau Giang,1
Song Hau 100,Coal,Operational,2119,Hau Giang,1
