name,fuel,status,cod,province,capacity_mwe
Pha Lai 1,Coal,Operating,,Hai Duong,440
Pha Lai 2,Coal,Operating,,Hai Duong,600
Uong Bi,Coal,Operating,,Quang Ninh,200
Cao Ngan,Coal,Operating,,Quang Ninh,300
Ninh Binh,Coal,Operating,,Ninh Binh,100
Mong Duong 1,Coal,Operating,,Quang Ninh,1080
Mong Duong 2,Coal,Operating,,Quang Ninh,1200
Vung Ang 1,Coal,Operating,,Ha Tinh,1200
Vung Ang 2,Coal,Operating,,Ha Tinh,1200
Duyen Hai 1,Coal,Operating,,Tra Vinh,660
Duyen Hai 2,Coal,Operating,,Tra Vinh,660
Duyen Hai 3,Coal,Operating,,Tra Vinh,1244
Thai Binh 1,Coal,Operating,,Thai Binh,1200
Thai Binh 2,Coal,Operating,,Thai Binh,1200
Nghi Son 1,Coal,Operating,,Thanh Hoa,1200
Nghi Son 2,Coal,Operating,,Thanh Hoa,1200
Vinh Tan 1,Coal,Operating,,Binh Thuan,1200
Vinh Tan 2,Coal,Operating,,Binh Thuan,1200
Vinh Tan 4,Coal,Operating,,Binh Thuan,1200
Quang Trach 1,Coal,Operating,,Quang Binh,1200
Song Hau 1,Coal,Operating,,Hau Giang,1200
Long Phu 1,Coal,Operating,,Soc Trang,1200
Na Duong,Coal,Operating,,Bac Kan,0
Hai Phong,Coal,Suspended,,Hai Phong,1200
Long Phu 2,Coal,Suspended,,Soc Trang,1200
Quang Trach 2,Coal,Suspended,,Quang Binh,1200
Vinh Tan 3,Coal,Suspended,,Binh Thuan,2000
Song Hau 2,Coal,Suspended,,Hau Giang,1320
Vung Ang 3,Coal,Cancelled,,Ha Tinh,1200
Ba Ria,Local Natural Gas,Operating,,Ba Ria-Vung Tau,720
Phu My 1,Local Natural Gas,Operating,,Ba Ria-Vung Tau,1000
Phu My 2-1,Local Natural Gas,Operating,,Ba Ria-Vung Tau,720
Phu My 2-2,Local Natural Gas,Operating,,Ba Ria-Vung Tau,720
Phu My 3,Local Natural Gas,Operating,,Ba Ria-Vung Tau,720
Phu My 4,Local Natural Gas,Operating,,Ba Ria-Vung Tau,720
Ca Mau 1,Local Natural Gas,Operating,,Ca Mau,750
Ca Mau 2,Local Natural Gas,Operating,,Ca Mau,750
Ca Mau 3,Local Natural Gas,Operating,,Ca Mau,750
Nhon Trach 1,Local Natural Gas,Operating,,Dong Nai,450
Nhon Trach 2,Local Natural Gas,Operating,,Dong Nai,750
O Mon,Local Natural Gas,Operating,,Can Tho,750
Hiep Phuoc,Local Natural Gas,Operating,,Ho Chi Minh,750
Thai Binh CCGT,Local Natural Gas,Operating,,Thai Binh,330
Nhon Trach 3,Local Natural Gas,Operating,,Dong Nai,750
Nhon Trach 4,Local Natural Gas,Operating,,Dong Nai,750
Bac Lieu,Local Natural Gas,Operating,,Bac Lieu,400
Long Son,Imported LNG,Operating,,Ba Ria-Vung Tau,1500
Bac Lieu LNG,Imported LNG,Under Construction,,Bac Lieu,1500
Quang Ninh LNG,Imported LNG,Planned,,Quang Ninh,3000
Hai Lang LNG,Imported LNG,Planned,,Quang Tri,3000
Son My LNG,Imported LNG,Planned,,Binh Thuan,3000
Thi Vai LNG,Imported LNG,Planned,,Ba Ria-Vung Tau,3000
