name,fuel,status,cod,province,capacity_mwe
Vinh Tan 1,Coal,Operational,2000,Vĩnh Phúc,1
Vinh Tan 2,Coal,Operational,2004,Vĩnh Phúc,1
Vinh Tan 3,Coal,Operational,2014,Vĩnh Phúc,1
Vinh Tan 4,Coal,Operational,2018,Vĩnh Phúc,1
Vinh Tan 4.2,Coal,Operational,2023,Vĩnh Phúc,1
Uong Bi 1,Coal,Operational,2000,Quảng Ninh,1
Uong Bi 2,Coal,Operational,2004,Quảng Ninh,1
Uong Bi 3,Coal,Operational,2014,Quảng Ninh,1
Uong Bi 4,Coal,Operational,2018,Quảng Ninh,1
Uong Bi 5,Coal,Operational,2023,Quảng Ninh,1
Dai Nghi 1,Coal,Operational,2000,Thanh Hóa,1
Dai Nghi 2,Coal,Operational,2004,Thanh Hóa,1
Dai Nghi 3,Coal,Operational,2014,Thanh Hóa,1
Dai Nghi 4,Coal,Operational,2018,Thanh Hóa,1
Dai Nghi 4.2,Coal,Operational,2023,Thanh Hóa,1
Nghi Son 1,Coal,Operational,2000,Thanh Hóa,1
Nghi Son 2,Coal,Operational,2004,Thanh Hóa,1
Nghi Son 3,Coal,Operational,2014,Thanh Hóa,1
Nghi Son 4,Coal,Operational,2018,Thanh Hóa,1
Nghi Son 5,Coal,Operational,2023,Thanh Hóa,1
Phu My 3,Coal,Operational,2014,Bình Thuận,1
Phu My 4,Coal,Operational,2018,Bình Thuận,1
Phu My 4.2,Coal,Operational,2023,Bình Thuận,1
Phu My 5,Coal,Under Construction,2025,Bình Thuận,1
Phu My 6,Coal,Under Construction,2026,Bình Thuận,1
Cam Pha 1,Coal,Operational,2000,Quảng Ninh,1
Cam Pha 2,Coal,Operational,2004,Quảng Ninh,1
Cam Pha 3,Coal,Operational,2014,Quảng Ninh,1
Cam Pha 4,Coal,Operational,2018,Quảng Ninh,1
Cam Pha 5,Coal,Operational,2023,Quảng Ninh,1
Cam Pha 6,Coal,Under Construction,2025,Quảng Ninh,1
Long Phu 1,Coal,Operational,2000,Đồng Nai,1
Long Phu 2,Coal,Operational,2004,Đồng Nai,1
Long Phu 3,Coal,Operational,2014,Đồng Nai,1
Long Phu 4,Coal,Operational,2018,Đồng Nai,1
Long Phu 5,Coal,Under Construction,2025,Đồng Nai,1
Long Phu 6,Coal,Under Construction,2026,Đồng Nai,1
Binh Thuan 1,Coal,Operational,2000,Bình Thuận,1
Binh Thuan 2,Coal,Operational,2004,Bình Thuận,1
Binh Thuan 3,Coal,Operational,2014,Bình Thuận,1
Binh Thuan 4,Coal,Operational,2018,Bình Thuận,1
Binh Thuan 5,Coal,Under Construction,2025,Bình Thuận,1
Binh Thuan 6,Coal,Under Construction,2026,Bình Thuận,1
Dinh Co,Coal,Operational,2000,Quảng Ninh,1
Dinh Co 2,Coal,Operational,2004,Quảng Ninh,1
Dinh Co 3,Coal,Operational,2014,Quảng Ninh,1
Dinh Co 4,Coal,Operational,2018,Quảng Ninh,1
Dinh Co 5,Coal,Under Construction,2025,Quảng Ninh,1
Dong Nai 1,Coal,Operational,2000,Đồng Nai,1
Dong Nai 2,Coal,Operational,2004,Đồng Nai,1
Dong Nai 3,Coal,Operational,2014,Đồng Nai,1
Dong Nai 4,Coal,Operational,2018,Đồng Nai,1
Dong Nai 5,Coal,Under Construction,2025,Đồng Nai,1
Dong Nai 6,Coal,Under Construction,2026,Đồng Nai,1
Nghi Son 1 (CCGT),Local Natural Gas,Operational,2014,Thanh Hóa,700
Nghi Son 2 (CCGT),Local Natural Gas,Operational,2018,Thanh Hóa,700
Nghi Son 3 (CCGT),Local Natural Gas,Under Construction,2025,Thanh Hóa,700
Phu My 1 (CCGT),Imported LNG,Operational,2014,Bình Thuận,700
Phu My 2 (CCGT),Imported LNG,Operational,2018,Bình Thuận,700
Phu My 3 (CCGT),Imported LNG,Under Construction,2025,Bình Thuận,700
Cam Ranh 1 (CCGT),Imported LNG,Operational,2014,Khanh Hòa,700
Cam Ranh 2 (CCGT),Imported LNG,Operational,2018,Khanh Hòa,700
Cam Ranh 3 (CCGT),Imported LNG,Under Construction,2025,Khanh Hòa,700
Vung Ang 1 (CCGT),Imported LNG,Operational,2014,Hà Tĩnh,700
Vung Ang 2 (CCGT),Imported LNG,Operational,2018,Hà Tĩnh,700
Vung Ang 3 (CCGT),Imported LNG,Under Construction,2025,Hà Tĩnh,700
Vung Ang 4 (CCGT),Imported LNG,Under Construction,2026,Hà Tĩnh,700
Binh Thuan 1 (CCGT),Imported LNG,Under Construction,2025,Bình Thuận,700
Binh Thuan 2 (CCGT),Imported LNG,Under Construction,2026,Bình Thuận,700
