name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
Sơn La #2,3,Hydropower,,4,2011.0,,,
Nậm Chiến #1,Hydropower,2011,,Ha Giang,0,,,
Na Le (Bắc Hà) #1,2,Bắc Hà,,Hydropower,90.0,,,
Ngòi Phát,Hydropower,2011,,Quảng Trị,0,,,
A Lưới #1,2,Quảng Nam,,Hydropower,170.0,,,
Sông Tranh 2 #2,Hydropower,2011,,Quảng Bình,0,,,
An Khê - Kanak,Hydropower,2011,,Quảng Ngãi,0,,,
Sê San 4A,Hydropower,2011,,Quảng Nam,0,,,
Dak My 4,Hydropower,2011,,Quảng Nam,0,,,
Se Kaman 3 (Lào),Hydropower,2011,,Lào,0,,,
Dak R'Tih,Hydropower,2011,,Quảng Nam,0,,,
Đồng Nai 3 #2,Hydropower,2011,,Đồng Nai,0,,,
Đồng Nai 4 #1,Hydropower,2011,,Đồng Nai,0,,,
Uông Bí MR #2,Coal,2011,,Quảng Ninh,0,,,
Cẩm Phả II,Coal,2011,,Hà Tĩnh,0,,,
Thôn Trạch 2,Combined Cycle Gas,2011,,Quảng Nam,0,,,
Hydro + Renewable Energy,Hydro/Other,2011,,Various,0,,,
Sơn La #5,6,Laos,,Hydropower,800.0,,,
Đồng Nai 4 #2,Hydropower,2012,,Đồng Nai,0,,,
Nậm Chiến #2,Hydropower,2012,,Ha Giang,0,,,
Bản Chát #1,2,Quảng Nam,,Hydropower,220.0,,,
Hủa Na #1,2,Quảng Nam,,Hydropower,180.0,,,
Nho Quế 3 #1,2,Quảng Nam,,Hydropower,110.0,,,
Khe Bố #1,2,Quảng Nam,,Hydropower,100.0,,,
Bá Thước II #1,2,Quảng Nam,,Hydropower,80.0,,,
Đồng Nai 2,Hydropower,2012,,Đồng Nai,0,,,
Đam Bri,Hydropower,2012,,Quảng Nam,0,,,
An Khánh I #1,Coal,2012,,Quảng Nam,0,,,
Vũng Áng I #1,Coal,2012,,Hà Tĩnh,0,,,
Formosa #2,Coal,2012,,Hà Tĩnh,0,,,
Hydro + Renewable Energy,Hydro/Other,2012,,Various,0,,,
Nậm Na 2,Hydropower,2013,,Quảng Nam,0,,,
Đak Rinh #1,2,Quảng Nam,,Hydropower,125.0,,,
Srê Pok 4A,Hydropower,2013,,Quảng Nam,0,,,
Hải Phòng II #1,Coal,2013,,Hải Phòng,0,,,
Mạo Khê #1,2,Hà Tĩnh,,Coal,440.0,,,
An Khánh I #2,Coal,2013,,Quảng Nam,0,,,
Vũng Áng I #2,Coal,2013,,Hà Tĩnh,0,,,
Nghi Sơn I #1,Coal,2013,,Thanh Hóa,0,,,
Nông Sơn,Coal,2013,,Hà Tĩnh,0,,,
Hydro + Renewable Energy,Hydro/Other,2013,,Various,0,,,
Nậm Na 3,Hydropower,2014,,Quảng Nam,0,,,
Yên Sơn,Hydropower,2014,,Quảng Nam,0,,,
Thượng Kon Tum #1,2,Quảng Nam,,Hydropower,220.0,,,
Đak Re,Hydropower,2014,,Quảng Nam,0,,,
Nậm Mô (Lào),Hydropower,2014,,Lào,0,,,
Hải Phòng 2 #2,Coal,2014,,Hải Phòng,0,,,
Nghi Sơn I #2,Coal,2014,,Thanh Hóa,0,,,
Thái Bình II #1,Coal,2014,,Hải Phòng,0,,,
Quảng Ninh II #1,Coal,2014,,Quảng Ninh,0,,,
Vĩnh Tân II #1,2,Hải Phòng,,Coal,1200.0,,,
Ô Môn I #2,Combined Cycle Gas,2014,,Hải Phòng,0,,,
Duyên Hải I #1,Coal,2014,,Hải Phòng,0,,,
Hydro + Renewable Energy,Hydro/Other,2014,,Various,0,,,
Hội Quảng #1,2,Thanh Hóa,,Coal,520.0,,,
Đồng Nai 5,Coal,2015,,Đồng Nai,0,,,
Đồng Nai 6,Coal,2015,,Đồng Nai,0,,,
Se Ka man 1 (Lào),Hydropower,2015,,Lào,0,,,
Quảng Ninh II #2,Coal,2015,,Quảng Ninh,0,,,
Thái Bình II #2,Coal,2015,,Hải Phòng,0,,,
Mông Dương II #1,2,Thanh Hóa,,Coal,1200.0,,,
Lục Nam #1,Coal,2015,,Quảng Ninh,0,,,
Duyên Hải III #1,Coal,2015,,Hải Phòng,0,,,
Long Phú I #1,Coal,2015,,Quảng Ninh,0,,,
Duyên Hải I #2,Coal,2015,,Hải Phòng,0,,,
Ô Môn III,Combined Cycle Gas,2015,,Hải Phòng,0,,,
Công Thanh #1,2,Quảng Ninh,,Coal,600.0,,,
Hydro + Renewable Energy,Hydro/Other,2015,,Various,0,,,
Lai Châu #1,Hydropower,2016,,Laos,0,,,
Trung Sơn #1,2,Quảng Nam,,Hydropower,260.0,,,
Sông Bung 4,Hydropower,2016,,Quảng Nam,0,,,
Sông Bung 2,Hydropower,2016,,Quảng Nam,0,,,
Dak My 2,Hydropower,2016,,Quảng Nam,0,,,
Đồng Nai 6A,Coal,2016,,Đồng Nai,0,,,
Hồi Xuân,Hydropower,2016,,Quảng Nam,0,,,
Sê Kaman 4 (Lào),Hydropower,2016,,Lào,0,,,
Hạ Se San 2 (Campuchia 50%),Hydropower,2016,,Campuchia,0,,,
Mông Dương I #1,Coal,2016,,Thanh Hóa,0,,,
Thái Bình I #1,Coal,2016,,Hải Phòng,0,,,
