name,fuel,status,cod,province,capacity_mwe
Uông Bí,Closed Cycle Steam,Commissioned,1990,Quảng Ninh,105
Uông Bí Extension,Closed Cycle Steam,Commissioned,1997,Quảng Ninh,330
Phả Lại I & II,Coal-fired Steam,Commissioned,1990,Hải Dương,440
Phả Lại 3,Coal-fired Steam,Commissioned,2022,Hải Dương,660
Ninh Bình (GENCO 3),Coal-fired Steam,Commissioned,2010,Ninh Bình,100
Thái Bình I,Coal-fired Steam,Commissioned,2017,Thái Bình,600
Duyên Hải I & II,Coal-fired Steam,Commissioned,2011-2012,Trà Vinh,1200
Duyên Hải III,Coal-fired Steam,Commissioned,2017,Trà Vinh,1800
Hải Dương,Coal-fired Steam,Commissioned,2020,Hải Dương,1200
Mông Dương I,Coal-fired Steam,Commissioned,2017,Quảng Ninh,1000
Mông Dương II,Coal-fired Steam,Under Construction,2024,Quảng Ninh,1000
Cẩm Phả III,Coal-fired Steam,Commissioned,2022,Quảng Ninh,440
Hải Phòng III,Coal-fired Steam,Planned,2025-2026,Hải Phòng,1200
Vĩnh Tân II,Coal-fired Steam,Commissioned,2013,Bình Thuận,1200
Vĩnh Tân III,Coal-fired Steam,Under Construction,2024,Bình Thuận,1980
Vĩnh Tân IV,Coal-fired Steam,Commissioned,2018,Bình Thuận,1200
Vũng Tàu II,Coal-fired Steam,Under Construction,2024,Bà Rịa-Vũng Tàu,1200
Vũng Áng I,Coal-fired Steam,Commissioned,2016,Hà Tĩnh,1200
Vũng Áng II,Coal-fired Steam,Under Construction,2022,Hà Tĩnh,1200
Vũng Áng III,Coal-fired Steam,Delayed,2025,Hà Tĩnh,1200
Vân Phong I,Coal-fired Steam,Under Construction,2023-2024,Khánh Hòa,1320
Long Phú I,Coal-fired Steam,Under Construction,2023,Sóc Trăng,1200
Long Phú II,Coal-fired Steam,Under Construction,2025,Sóc Trăng,1320
Long Phú III,Coal-fired Steam,Planned,2026,Sóc Trăng,1800
Sông Hậu I,Coal-fired Steam,Commissioned,2021,Hậu Giang,1200
Sông Hậu II,Coal-fired Steam,Under Construction,2024,Hậu Giang,2120
Nghi Sơn I,Coal-fired Steam,Commissioned,2015,Thanh Hóa,600
Nghi Sơn II,Coal-fired Steam,Commissioned,2022,Thanh Hóa,1200
Hải Hà 1,Combined Heat & Power,Commissioned,2019,Quảng Ninh,300
Hải Hà 2,Combined Heat & Power,Commissioned,2024,Quảng Ninh,600
Hải Hà 3,Combined Heat & Power,Under Construction,2024,Quảng Ninh,600
Hải Hà 4,Combined Heat & Power,Planned,2024,Quảng Ninh,600
Quảng Trị,Coal-fired Steam,Under Construction,2026,Quảng Trị,600
Nam Định I,Coal-fired Steam,Under Construction,2024-2025,Nam Định,1200
Nam Định II,Coal-fired Steam,Planned,2025,Nam Định,2000
Công Thanh,Coal-fired Steam,Under Construction,2026,Thanh Hóa,600
Quảng Trạch I,Coal-fired Steam,Commissioned,2024,Quảng Bình,600
Quảng Trạch II,Coal-fired Steam,Planned,2025,Quảng Bình,600
Phú Thọ,Coal-fired Steam,Planned,2025,Phú Thọ,600
An Khánh,Coal-fired Steam,Under Construction,2023,Bắc Giang,650
Kim Sơn,Coal-fired Steam,Planned,2026,Ninh Bình,3000
Long Sơn,LNG,Under Construction,2024,Bà Rịa-Vũng Tàu,1200
Cà Ná,LNG,Commissioned,2025,Ninh Thuận,1500
Bạc Liêu,LNG,Planned,2025-2026,Bạc Liêu,3200
Sơn Mỹ II,LNG,Commissioned,2023,Bà Rịa-Vũng Tàu,2250
Sơn Mỹ I,LNG,Commissioned,2026,Bà Rịa-Vũng Tàu,2250
Thái Bình LNG,LNG,Planned,2025,Thái Bình,4500
Hải Phòng LNG,LNG,Planned,2026,Hải Phòng,13500
Quảng Ninh LNG,LNG,Planned,2025-2030,Quảng Ninh,15000
Hải Lăng (Quảng Trị),Local Gas,LNG,Planned,2026,0
Đầm Dơi,LNG,Planned,2026,Cà Mau,3200
Cái Mép,LNG,Planned,2025,Bà Rịa-Vũng Tàu,6000
Hồng Sơn,Ice,Commissioned,2011,Hà Nam,810
Bà Rịa,Gas-fired Steam,Commissioned,2000,Bà Rịa-Vũng Tàu,389
Phú Mỹ I,Gas-fired Steam,Commissioned,1993,Bà Rịa-Vũng Tàu,1090
Phú Mỹ II.1,Gas-fired Steam,Commissioned,2015,Bà Rịa-Vũng Tàu,810
Phú Mỹ II.2,Gas-fired Steam,Commissioned,2014,Bà Rịa-Vũng Tàu,810
Phú Mỹ III,Gas-fired Steam,Commissioned,2015,Bà Rịa-Vũng Tàu,810
Phú Mỹ IV,Gas-fired Steam,Commissioned,2015,Bà Rịa-Vũng Tàu,810
Ô Môn I (Local Gas),Gas-fired Steam,Commissioned,2008,Cần Thơ,660
Ô Môn II (Local Gas),Gas-fired Steam,Commissioned,2014,Cần Thơ,1050
Ô Môn III (Lot B Gas),Gas-fired Steam,Commissioned,2025,Cần Thơ,1050
Ô Môn IV (Lot B Gas),Gas-fired Steam,Commissioned,2027,Cần Thơ,1050
Cà Mau I,Gas-fired Steam,Commissioned,2004,Cà Mau,750
Cà Mau II,Gas-fired Steam,Commissioned,2006,Cà Mau,750
Dung Quất I,Gas-fired Steam,Commissioned,2023,Quảng Ngãi,750
Dung Quất II,Gas-fired Steam,Commissioned,2026,Quảng Ngãi,750
Dung Quất III,Gas-fired Steam,Planned,2025,Quảng Ngãi,750
Miền Trung I,Gas-fired Steam,Commissioned,2024,Quảng Ngãi,750
Miền Trung II,Gas-fired Steam,Planned,2024,Quảng Ngãi,750
Đồng phát Đức Giang,Combined Heat & Power,Commissioned,2018,Hà Nội,100
Formosa Hà Tĩnh 2,Combined Heat & Power,Commissioned,2020,Hà Tĩnh,650
Giang Duyên,Combined Heat & Power,Commissioned,2020,Hải Dương,100
Hải Phòng 1 & 2,LNG,Under Construction,2023,Hải Phòng,6000
Hải Phòng 3,LNG,Planned,2023,Hải Phòng,4500
Tân Phú,LNG,Planned,2025,Hà Nội,4500
Hiệp Phước,LNG,Commissioned,2022,Hà Nội,1200
Long An I,LNG,Planned,2025-2026,Long An,1500
Long An II,LNG,Planned,2030,Long An,1500
Tân Phước I,LNG,Planned,2029-2030,Tiền Giang,1200
Tân Phước II,LNG,Planned,2028-2029,Tiền Giang,1200
Long Sơn II,LNG,Planned,2025-2026,Bà Rịa-Vũng Tàu,1500
Long Sơn III,LNG,Planned,2026-2027,Bà Rịa-Vũng Tàu,1500
Cà Mau 1,2,3,LNG,Planned,2025
Bến Tre,LNG,Planned,2025,Bến Tre,3000
Nam Định (Cọc),LNG,Planned,2027,Nam Định,4000
Thái Bình (Cọc),LNG,Planned,2027,Thái Bình,4000
Sơn Tây,Gas-fired Steam,Planned,2020,Bắc Ninh,300
Vũng Tàu 3,Gas-fired Steam,Planned,2027,Bà Rịa-Vũng Tàu,1200
Hải Phòng (Cọc),LNG,Planned,2023,Hải Phòng,4500
LNG Vũng Áng,LNG,Planned,2023,Hà Tĩnh,1500
LNG Quảng Ninh 2,LNG,Planned,2025,Quảng Ninh,1500
LNG Hà Tĩnh,LNG,Planned,2023,Hà Tĩnh,6000
LNG Quảng Bình,LNG,Planned,2023,Quảng Bình,3000
Hải Lăng (Quảng Trị) II,LNG,Planned,2026,Quảng Trị,3000
Chân Mây,LNG,Planned,2023,Thừa Thiên-Huế,4000
Phong Điền,LNG,Planned,2023,Thừa Thiên-Huế,3000
Quảng Nam,LNG,Planned,2023,Quảng Nam,4000
Bình Định,LNG,Planned,2023,Bình Định,5000
Vân Phong (LNG),LNG,Planned,2025,Khánh Hòa,3000
Mỹ Giang,LNG,Planned,2025,Khánh Hòa,6000
Cà Ná II+III,LNG,Planned,2025,Ninh Thuận,4500
Mũi Kê Gà,LNG,Planned,2025,Ninh Thuận,3600
Tân Phước III,LNG,Planned,2030,Tiền Giang,1200
Long An III,LNG,Planned,2030,Long An,1200
LNG Hải Phòng 3,LNG,Planned,2027,Hải Phòng,4500
LNG Hải Phòng 4,LNG,Planned,2027,Hải Phòng,4500
LNG Long An I,LNG,Planned,2025-2026,Long An,1500
LNG Long An II,LNG,Planned,2035,Long An,1500
LNG Cà Nam I,LNG,Planned,2025,Cà Mau,1500
LNG Cà Nam II+III,LNG,Planned,2026,Cà Mau,4500
