name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
Uông Bí,Coal,Operational,1981-1990,Quảng Ninh,105.0,EVN_Annual_Report_2010_2011,Status_Report_2020,Original plant 105 MW
Uông Bí mở rộng II,Coal,Operational,2010,Quảng Ninh,330.0,EVN_Annual_Report_2010_2011,Status_Report_2020,330 MW extension
Uông Bí mở rộng II,Coal,Operational,2015,Quảng Ninh,330.0,EVN_Annual_Report_2010_2011,EVN_Annual_Report_2017,Second 330 MW extension
Phả Lại I,Coal,Operational,1984-1985,Hải Phòng,440.0,EVN_Annual_Report_2010_2011,EVN_Annual_Report_2017,Four 110 MW units
Phả Lại II,Coal,Operational,2001-2004,Hải Phòng,600.0,EVN_Annual_Report_2010_2011,EVN_Annual_Report_2017,Two 300 MW units
Phả Lại 3,Coal,Proposed,2025-2030,Hải Phòng,660.0,Study_E542,PDP7_Annex_II,Proposed in long-term plan
Ninh Bình,Coal,Operational,1970s,Ninh Bình,100.0,EVN_Annual_Report_2010_2011,Status_Report_2020,Small subcritical plant
Hải Phòng I,Coal,Operational,1990s,Hải Phòng,300.0,EVN_Annual_Report_2010_2011,EVN_Annual_Report_2017,Two units
Hải Phòng II,Coal,Operational,2014,Hải Phòng,600.0,EVN_Annual_Report_2010_2011,EVN_Annual_Report_2017,Two 300 MW units
Hải Phòng III #1,Coal,Permitted,2028-2029,Hải Phòng,600.0,Status_Report_2020,Study_E542,Delayed due to site issues
Hải Phòng III #2,Coal,Permitted,2028-2029,Hải Phòng,600.0,Status_Report_2020,Study_E542,Phase 2
Hải Phòng III #3,Coal,Proposed,2025-2030,Hải Phòng,600.0,Study_E542,PDP8,Phase 3
Hải Phòng III #4,Coal,Proposed,2025-2030,Hải Phòng,600.0,Study_E542,PDP8,Phase 4
Quảng Ninh I,Coal,Operational,2000s,Quảng Ninh,300.0,EVN_Annual_Report_2010_2011,EVN_Annual_Report_2017,One unit
Quảng Ninh II,Coal,Operational,2014-2015,Quảng Ninh,1200.0,EVN_Annual_Report_2010_2011,EVN_Annual_Report_2017,Two 600 MW units
Quảng Ninh III #1,Coal,Permitted,2029-2030,Quảng Ninh,600.0,Satus_Report_2020,Study_E542,Unassigned
