name,fuel,status,cod,province,capacity_mwe
Hòa Bình,Hydro,Operational,,Hòa Bình,1920
Sơn La,Hydro,Operational,,Sơn La,2400
Lai Châu,Hydro,Operational,,Lai Châu,1200
Tuyên Quang,Hydro,Operational,,Tuyên Quang,342
Ialy,Hydro,Operational,,Gia Lai,720
Sê San 3,Hydro,Operational,,Gia Lai,260
Pleikrong,Hydro,Operational,,Kon Tum,100
Sê San 4,Hydro,Operational,,Gia Lai,360
Tri An,Hydro,Operational,,Đồng Nai,400
An Khê - Kanak,Hydro,Operational,,Gia Lai,173
Song Tranh 2,Hydro,Operational,,Quảng Nam,190
Da Nhim,Hydro,Operational,,Lâm Đồng,160
Ham Thuan,Hydro,Operational,,Bình Thuận,300
Da Mi,Hydro,Operational,,Bình Thuận,175
Ban Chat,Hydro,Operational,,Sơn La,220
Huoi Quang,Hydro,Operational,,Sơn La,520
Ban Ve,Hydro,Operational,,Nghệ An,320
Dong Nai 3,Hydro,Operational,,Đồng Nai,180
Dong Nai 4,Hydro,Operational,,Đồng Nai,340
Quang Tri,Hydro,Operational,,Quảng Trị,64
Thac Mo,Hydro,Operational,,Bình Phước,150
A Vuong,Hydro,Operational,,Quảng Nam,210
Song Ba Ha,Hydro,Operational,,Phú Yên,220
Thac Ba,Hydro,Operational,,Yên Bái,120
Vinh Son,Hydro,Operational,,Bình Định,66
Song Hinh,Hydro,Operational,,Phú Yên,70
Buon Kuop,Hydro,Operational,,Đắk Lắk,280
Buon Tua Srah,Hydro,Operational,,Lâm Đồng,86
Srepok 3,Hydro,Operational,,Đắk Lắk,220
Uong Bi,Coal,Operational,,Quảng Ninh,105
Uong Bi mo rong II,Coal,Operational,,Quảng Ninh,330
Pha Lai I,Coal,Operational,,Hải Dương,440
Phả Lại II,Coal,Operational,,Hải Dương,600
Ninh Bình,Coal,Operational,,Ninh Bình,100
Hai Phong I,Coal,Operational,,Hải Phòng,300
Quang Ninh I,Coal,Operational,,Quảng Ninh,300
Na Duong,Coal,Operational,,Lạng Sơn,111
Cao Nhan,Coal,Operational,,Lạng Sơn,115
Cam Pha,Coal,Operational,,Quảng Ninh,600
Son Dong,Coal,Operational,,Quảng Ninh,220
Thủ Đức,Oil,Operational,,Hồ Chí Minh,165
Cần Thơ,Oil,Operational,,Cần Thơ,33
Ô Môn I,Gas (LNG),Operational,,Cần Thơ,330
Hiệp Phước,Oil,Operational,,Hồ Chí Minh,375
Bourbon,Oil,Operational,,Hồ Chí Minh,24
Phú Mỹ I,Gas (Local),Operational,,Bà Rịa-Vũng Tàu,1090
Phú Mỹ II.1,Gas (Local),Operational,,Bà Rịa-Vũng Tàu,900
Phú Mỹ IV,Gas (Local),Operational,,Bà Rịa-Vũng Tàu,450
Thu Duc,Gas (Local),Operational,,Hồ Chí Minh,128
Can Tho,Gas (Local),Operational,,Cần Thơ,150
Bà Ria,Gas (Local),Operational,,Bà Rịa-Vũng Tàu,389
Nhơn Trạch I,Gas (Local),Operational,,Đồng Nai,465
Nhơn Trạch II,Gas (Local),Operational,,Đồng Nai,750
Cà Mau I,Gas (Local),Operational,,Cà Mau,750
Cà Mau II,Gas (Local),Operational,,Cà Mau,750
Phú Mỹ II.2 BOT,Gas (Local),Operational,,Bà Rịa-Vũng Tàu,740
Phú Mỹ III BOT,Gas (Local),Operational,,Bà Rịa-Vũng Tàu,740
Vê Dan,Gas (Local),Operational,,Bà Rịa-Vũng Tàu,72
Dam Phú Mỹ,Gas (Local),Operational,,Bà Rịa-Vũng Tàu,21
EVN's Power Corporations,Diesel,Operational,,Multiple,285
Amata,Diesel,Operational,,Multiple,14
Hoa Binh Hydro extension,Hydro,Planned,2023,Hòa Bình,240
Son La Hydro extension,Hydro,Planned,,Sơn La,400
Lai Chau Hydro additional turbines,Hydro,Planned,,Lai Châu,800
Huoi Quang Hydro #2,Hydro,Operational,2016,Sơn La,260
"Trung Son Hydro #1,2",Hydro,Operational,2016-2017,Thanh Hóa,130
Duyen Hai III #1,Coal,Operational,2016,Trà Vinh,600
Duyen Hai III #2,Coal,Operational,2017,Trà Vinh,600
Thai Binh I #1,Coal,Operational,2017,Thái Bình,300
Thai Binh I #2,Coal,Operational,2017,Thái Bình,300
Vinh Tan IV #1,Coal,Operational,2017,Bình Thuận,600
Vinh Tan IV #2,Coal,Operational,2018,Bình Thuận,600
Vinh Tan IV Extension,Coal,Operational,2019,Bình Thuận,600
Quang Ninh I,Coal,Under Construction,2021,Quảng Ninh,600
Quang Ninh II,Coal,Under Construction,2021,Quảng Ninh,600
Duyen Hai 1,Coal,Operational,2016,Trà Vinh,1244
Duyen Hai 3,Coal,Operational,2017,Trà Vinh,1245
Nghi Son 1,Coal,Operational,2017,Thanh Hóa,600
Pha Lai 1,Coal,Operational,,Hải Dương,440
Pha Lai 2,Coal,Operational,,Hải Dương,600
Hai Phong 1,Coal,Operational,,Hải Phòng,600
Hai Phong 2,Coal,Operational,,Hải Phòng,600
Can Tho,Oil,Operational,,Cần Thơ,35
O Mon 1,Gas (LNG),Operational,,Cần Thơ,660
O Mon 1 (Gas - oil),Gas (LNG),Operational,,Cần Thơ,150
Mong Duong 1,Coal,Operational,2017,Quảng Ninh,1080
Vinh Tan 2,Coal,Operational,2017,Bình Thuận,1244
Duyen Hai 3 Extension,Coal,Operational,2019,Trà Vinh,660
Ninh Binh,Coal,Operational,,Ninh Bình,100
Mong Duong 1,Coal,Operational,,Quảng Ninh,1080
