name,fuel,status,cod,province,capacity_mwe
Uong Bi,coal,operating,<=2011,Quang Ninh,105
Uong Bi Extension 1,coal,operating,2017,Quang Ninh,300
Uong Bi Extension 2,coal,operating,<=2011,Quang Ninh,330
Pha Lai 1,coal,operating,<=2011,Hai Duong,440
Pha Lai 2,coal,operating,<=2011,Hai Duong,600
Ninh Binh,coal,operating,<=2011,Ninh Binh,100
Hai Phong 1,coal,operating,<=2011,Hai Phong,600
Hai Phong 2,coal,operating,2014,Hai Phong,600
Quang Ninh 1,coal,operating,<=2011,Quang Ninh,600
Quang Ninh 2,coal,operating,2015,Quang Ninh,600
Na Duong,coal,operating,<=2011,Lang Son,111
Cao Ngan,coal,operating,<=2011,Thai Nguyen,115
Cam Pha,coal,operating,<=2011,Quang Ninh,600
Son Dong,coal,operating,<=2011,Bac Giang,220
Formosa Ha Tinh 1,coal,operating,<=2011,Ha Tinh,150
Formosa Ha Tinh 2,coal,under construction / delayed,2020,Ha Tinh,650
Mao Khe,coal,operating,2013,Quang Ninh,440
Nong Son,coal,operating,2013,Quang Nam,30
Vung Ang 1,coal,operating,2013,Ha Tinh,1200
Nghi Son 1,coal,operating,2014,Thanh Hoa,600
Thai Binh 1,coal,operating,2017,Thai Binh,600
Thai Binh 2,coal,under construction / delayed,2021,Thai Binh,1200
Vinh Tan 2,coal,operating,2014,Binh Thuan,1244
Duyen Hai 1,coal,operating,2014,Tra Vinh,1245
Duyen Hai 3,coal,operating,2016-2017,Tra Vinh,1245
Duyen Hai 3 Extension,coal,operating,2019,Tra Vinh,660
Thang Long 1,coal,operating / delayed,2018-2024,Quang Ninh,300
Thang Long 2,coal,planned / uncertain,2019,Quang Ninh,300
Mong Duong 1,coal,operating,2016-2017,Quang Ninh,1080
Mong Duong 2,coal,operating,2015,Quang Ninh,1200
Vinh Tan 1,coal,operating,2018-2019,Binh Thuan,1200
Vinh Tan 3,coal,planned / delayed,2024-2025,Binh Thuan,1980
Vinh Tan 4,coal,operating,2018,Binh Thuan,1200
Vinh Tan 4 Extension,coal,operating,2019,Binh Thuan,600
Van Phong 1,coal,under construction / BOT,2023-2024,Khanh Hoa,1432
Quang Trach 1,coal,under construction,2024-2025,Quang Binh,1403
Quang Trach 2,coal,planned,2026,Quang Binh,1200
Hai Duong,coal,under construction / BOT,2021,Hai Duong,1200
Nam Dinh 1,coal,planned / delayed,2024-2025,Nam Dinh,1200
