name,fuel,status,cod,province,capacity_mwe
An Khanh,coal,Operational,2006,Thai Nguyen,100
Bac Giang,coal,Operational,2008,Bac Giang,100
Bac Son,coal,Operational,2008,Lang Son,100
Bim Son,coal,Operational,2008,Thanh Hoa,100
Cao Ngan,coal,Operational,2006,Thai Nguyen,100
Cam Pha,coal,Operational,2012,Quang Ninh,1092
Cong Thanh,coal,Operational,2013,Thanh Hoa,330
Dong Mai,coal,Operational,2010,Quang Ninh,220
Duyen Hai 1,coal,Operational,2015,Tra Vinh,1040
Duyen Hai 2,coal,Operational,2018,Tra Vinh,1200
Duyen Hai 2 Extension,coal,Operational,2022,Tra Vinh,660
Duyen Hai 3,coal,Operational,2022,Tra Vinh,1320
Hai Phong 1,coal,Operational,2023,Hai Phong,600
Hai Phong 2,coal,Under Construction,Planned 2025,Hai Phong,600
Hai Phong 3,coal,Suspended (PDP7 Canceled),N/A,Hai Phong,600
Kien Luong 1,coal,Suspended (PDP7 Canceled),N/A,Kien Giang,1320
Kien Sa,coal,Operational,2003,Binh Thuan,100
Long Phu 1,coal,Suspended (PDP7 Canceled),N/A,Soc Trang,1200
Mao Khe,coal,Operational,2013,Thai Nguyen,440
Mong Duong 1,coal,Operational,2015,Quang Ninh,1080
Mong Duong 2,coal,Operational,2015,Quang Ninh,1240
Na Duong,coal,Operational,2005,Lang Son,100
Nghi Son 1,coal,Operational,2013,Thanh Hoa,1200
Nghi Son 2,coal,Operational,2023,Thanh Hoa,1200
Ninh Binh,coal,Operational,1996,Ninh Binh,200
Pha Lai 1,coal,Operational,1986,Hai Duong,440
Pha Lai 2,coal,Operational,2001,Hai Duong,600
Quang Ninh 1,coal,Operational,2006,Quang Ninh,600
Quang Ninh 2,coal,Operational,2014,Quang Ninh,600
Quang Ninh 3,coal,Suspended (PDP7 Canceled),N/A,Quang Ninh,600
Quynh Lap 1,coal,Under Construction,Planned 2026,Quang Ninh,1320
Quynh Lap 2,coal,Planned (PDP8),Planned 2028,Quang Ninh,1320
Song Hau 1,coal,Operational,2022,Hau Giang,1200
Song Hau 2,coal,Under Construction (Converting to LNG),Planned 2025,Hau Giang,1200
Thai Binh 1,coal,Operational,2022,Thai Binh,600
Thai Binh 2,coal,Operational,2022,Thai Binh,600
Tay Ninh,coal,Operational,2002,Tay Ninh,660
Tra Vinh,coal,Operational,2003,Tra Vinh,330
Uong Bi,coal,Operational,2006,Quang Ninh,1090
Van Phong 1,coal,Suspended (PDP7 Canceled),N/A,Khanh Hoa,1320
Vinh Tan 1,coal,Operational,2015,Binh Thuan,1240
Vinh Tan 2,coal,Operational,2018,Binh Thuan,1240
Vinh Tan 3,coal,Operational,2021,Binh Thuan,1980
Vinh Tan 4,coal,Operational,2022,Binh Thuan,1800
Vinh Tan 4 Extension,coal,Under Construction,Planned 2025,Binh Thuan,1800
Vung Ang 1,coal,Operational,2018,Ha Tinh,1200
Vung Ang 1 Extension,coal,Under Construction,Planned 2025,Ha Tinh,600
Vung Ang 2,coal,Suspended (PDP7 Canceled),N/A,Ha Tinh,1320
Ba Ria,local natural gas,Operational,2000,Ba Ria-Vung Tau,515
Ca Mau 1,local natural gas,Operational,2008,Ca Mau,690
Ca Mau 2,local natural gas,Operational,2008,Ca Mau,750
Dai Hai,local natural gas,Operational,2021,Hai Phong,515
Dai Hai 2,local natural gas,Operational,2022,Hai Phong,515
Dong Nai 3,local natural gas,Operational,1997,Dong Nai,200
Dong Nai 4,local natural gas,Operational,2003,Dong Nai,470
Dong Nai 5,local natural gas,Operational,2010,Dong Nai,740
Duyen Hai 4,local natural gas,Operational,2012,Tra Vinh,750
Nhon Trach 1,local natural gas,Operational,2004,Dong Nai,450
Nhon Trach 1 Extension,local natural gas,Planned (PDP8),Planned 2028,Dong Nai,750
Nhon Trach 2,local natural gas,Operational,2010,Dong Nai,750
O Mon,local natural gas,Operational,2003,Can Tho,330
O Mon 1,local natural gas,Operational,2009,Can Tho,330
O Mon 2,local natural gas,Operational,2010,Can Tho,330
O Mon 3,local natural gas,Operational,2012,Can Tho,330
Phu My 1,local natural gas,Operational,2000,Ba Ria-Vung Tau,1090
Phu My 2.1,local natural gas,Operational,1999,Ba Ria-Vung Tau,660
Phu My 2.2,local natural gas,Operational,2003,Ba Ria-Vung Tau,720
Phu My 3,local natural gas,Operational,2003,Ba Ria-Vung Tau,720
Phu My 4,local natural gas,Operational,2004,Ba Ria-Vung Tau,450
Nhon Trach 3,imported LNG,Under Construction,Planned 2024,Dong Nai,820
Nhon Trach 4,imported LNG,Under Construction,Planned 2025,Dong Nai,820
Quang Trach 1,imported LNG,Under Construction,Planned 2026,Quang Binh,1200
Quang Trach 2,imported LNG,Under Construction,Planned 2028,Quang Binh,1200
Thi Vai,imported LNG,Planned (PDP8),Planned 2027,Ba Ria-Vung Tau,1500
Son My 1,imported LNG,Planned (PDP8),Planned 2028,Ba Ria-Vung Tau,2000
