name,fuel,status,cod,province,capacity_mwe
Phả Lại 1 & 2,Coal,Operational,,Hải Dương,1040
Phả Lại 3,Coal,Operational,,Hải Dương,600
Phả Lại 4,Coal,Operational,,Hải Dương,600
Mông Dương 1,Coal,Operational,,Quảng Ninh,1080
Mông Dương 2,Coal,Operational,,Quảng Ninh,1120
Hải Phòng 1,Coal,Operational,,Hải Phòng,600
Hải Phòng 2,Coal,Operational,,Hải Phòng,600
Duyên Hải 1,Coal,Operational,,Trà Vinh,1245
Duyên Hải 3 Expanded,Coal,Operational,,Trà Vinh,688
Duyên Hải 3 - Phase 2,Coal,Operational,,Trà Vinh,688
Vĩnh Tân 1,Coal,Operational,,Bình Thuận,1245
Vĩnh Tân269,Coal,Operational,,Bình Thuận,1244
Vĩnh Tân 4,Coal,Operational,,Bình Thuận,1200
Nghi Sơn 1,Coal,Operational,,Thanh Hóa,600
Nghi Sơn 2,Coal,Operational,,Thanh Hóa,1200
Vũng Áng 1,Coal,Operational,,Hà Tĩnh,1200
Ninh Bình,Coal,Operational,,Ninh Bình,100
An Khánh,Coal,Operational,,Thái Nguyên,110
Na Dương,Coal,Operational,,Lạng Sơn,110
Cần Thơ (Older),Coal,Operational,,Cần Thơ,150
Quảng Ninh (Older),Coal,Operational,,Quảng Ninh,300
Uông Bí Expansion,Coal,Operational,,Quảng Ninh,330
Long Phú 1,Coal,Under Construction,,Sóc Trăng,1200
Sông Hậu 1,Coal,Under Construction,,Hậu Giang,1200
Thái Bình 2,Coal,Under Construction,,Thái Bình,600
Quảng Trị,Coal,Under Construction,,Quảng Trị,1200
Nhơn Trạch 1,Local Natural Gas,Operational,,Đồng Nai,450
Nhơn Trạch 2,Local Natural Gas,Operational,,Đồng Nai,450
Nhơn Trạch 3 & 4,Local Natural Gas,Operational,,Đồng Nai,1500
Nhơn Trạch 3 & 4 (Expansion Phase 1),Local Natural Gas,Operational,,Đồng Nai,750
Nhơn Trạch 3 & 4 (Expansion Phase 2),Local Natural Gas,Under Construction,,Đồng Nai,750
Phú Mỹ Complex,Local Natural Gas,Operational,,Bà Rịa–Vũng Tàu,3920
Cà Mau 1 & 2,Local Natural Gas,Operational,,Cà Mau,1500
Bà Rịa,Local Natural Gas,Operational,,Bà Rịa–Vũng Tàu,395
Ô Môn Complex,Local Natural Gas,Operational,,Cần Thơ,1050
Thủ Đức,Local Natural Gas,Operational,,Hồ Chí Minh,375
Hiệp Phước,Local Natural Gas,Operational,,Hồ Chí Minh,375
Kiên Giang,Local Natural Gas,Operational,,Kiên Giang,115
Trà Nóc 1 & 2,Local Natural Gas,Operational,,Cần Thơ,450
Long Sơn LNG Power Complex,Imported LNG,Under Construction,,Bà Rịa–Vũng Tàu,1500
Thiên Tân LNG Power Center,Imported LNG,Under Construction,,Thái Bình,1500
Sơn Mỹ LNG Power Center,Imported LNG,Under Construction,,Bình Thuận,1500
Bạc Liêu LNG Power Complex,Imported LNG,Under Construction,,Bạc Liêu,3200
Quảng Ninh LNG Power Complex,Imported LNG,Approved (Seeking FID),,Quảng Ninh,1500
Nghi Sơn LNG Power Complex,Imported LNG,Approved (PDP VIII),,Thanh Hóa,1500
Hải Phòng LNG Power Complex,Imported LNG,Approved (PDP VIII),,Hải Phòng,1500
Đông Nam Ô Môn LNG Power Complex,Imported LNG,Approved (PDP VIII),,Cần Thơ,1600
Chân Mây LNG Power Complex,Imported LNG,Approved (PDP VIII),,Thừa Thiên Huế,1500
Cà Ná LNG Power Complex,Imported LNG,Approved (PDP VIII),,Ninh Thuận,1500
Quỳnh Lập LNG Power Complex,Imported LNG,Approved (PDP VIII),,Nghệ An,1500
Nam Định 1,Coal,Postponed/Cancelled (PDP VIII),,Nam Định,1200
Long Phú 2,Coal,Cancelled (PDP VII),,Sóc Trăng,1200
Long Phú 3,Coal,Cancelled (PDP VII),,Sóc Trăng,1200
Vĩnh Tân 3,Coal,Cancelled (PDP VII),,Bình Thuận,2000
Vũng Áng 2,Coal,Cancelled (PDP VII),,Hà Tĩnh,1200
Vũng Áng 3,Coal,Cancelled (PDP VII),,Hà Tĩnh,1800
Quỳnh Lập (Coal),Coal,Cancelled (PDP VII),,Nghệ An,1200
Vân Phong (Coal),Coal,Cancelled (PDP VII),,Khánh Hòa,1320
Quảng Trạch 1,Coal,Approved (PDP VIII),,Quảng Bình,1200
Quảng Trạch 2,Coal,Approved (PDP VIII),,Quảng Bình,1200
Cẩm Phả 3,Coal,Planned (PDP VII,,N/A,0
Kỳ Lân 3 & 4 (Hybrid Gas-Coal),Coal + Gas,Conceptual (PDP VII),,Đà Nẵng,750
Phú Yên (Hybrid Gas-Coal),Coal + Gas,Conceptual (PDP VII),,Phú Yên,1200
Ô Môn 5 & 6,Local Natural Gas,Planned (PDP VII,,N/A,0
Hải Hà (LNG),Imported LNG,Conceptual (Master Plan),,Quảng Ninh,4500
Đình Vũ - Cát Hải (LNG),Imported LNG,Conceptual (Master Plan),,Hải Phòng,3000
Mỹ Giang (LNG),Imported LNG,Conceptual (Master Plan),,An Giang,3000
