name,fuel,status,cod,province,capacity_mwe
Thi Vai LNG Terminal,LNG Import,Operational,2023,Bà Rịa-Vũng Tàu,0
Son My LNG Terminal,LNG Import,Under Construction,2025,Bà Rịa-Vũng Tàu,0
Hai Phong LNG Terminal,LNG Import,Under Construction,2026,Hải Phòng,0
Nghi Son LNG Terminal,Nghệ Son Refinery LNG,Nghệ Son Refinery LNG,Under Construction,2026,0
Long An LNG Terminal,LNG Import,Under Construction,2026,Long An,0
Soc Trang LNG Terminal,Import Terminal,Under Construction,2025,Sóc Trăng,0
Kien Giang LNG Terminal,Import Terminal,Planned,2027,Kiên Giang,0
Mui Ke Gao LNG Terminal (Dien Chau),Mui Ke Gao LNG,Planned,2029,Nghệ An,0
Phu My 2.2,Local Gas,Operational,2005,Bà Rịa-Vũng Tàu,715
Phu My 3,Local Gas,Operational,2004,Bà Rịa-Vũng Tàu,715
Phu My 4,Local Gas,Operational,2010,Bà Rịa-Vũng Tàu,490
Phu My 5.2,Local Gas,Operational,2018,Bà Rịa-Vũng Tàu,762
Ca Mau 1,Local Gas,Operational,1995,Cà Mau,720
Ca Mau 2,Local Gas,Operational,2003,Cà Mau,720
O Mon 1,Local Gas,Operational,2003,Cần Thơ,630
O Mon 2,Local Gas,Operational,2008,Cần Thơ,740
Nhon Trach 3,Import LNG,Operational,2018,Đồng Nai,767
Nhon Trach 4,Import LNG,Operational,2021,Đồng Nai,767
Son My Bac 1 LNG-to-Power,Import LNG (via Son My),Operational (Phase 1),2025,Bà Rịa-Vũng Tàu,1000
O Mon 3,Local Gas → Import LNG Hybrid,Under Construction,2026,Cần Thơ,810
Phu My 5.3,Import LNG (via Thi Vai),Under Construction,2025,Bà Rịa-Vũng Tàu,850
Son My Bac 2 LNG-to-Power,Import LNG,Under Construction,2026,Bà Rịa-Vũng Tàu,1500
Nhon Trach 5,Import LNG,Planned (PDP8),2027,Đồng Nai,850
Phu My 6,Import LNG,Planned (PDP8),2028,Bà Rịa-Vũng Tàu,850
Long An LNG-to-power,Import LNG,Planned (PDP8),2026,Long An,1500
Hai Phong LNG-to-power,Import LNG,Planned (PDP8),2026,Hải Phòng,2000
Soc Trang LNG-to-power (Ca Mau 3),Import LNG,Planned (PDP8),2025,Sóc Trăng,3000
Kien Giang LNG-to-power,Import LNG,Planned (PDP8),2027,Kiên Giang,3000
Thanh Hoa LNG-to-power,Import LNG,Planned (PDP8),2027,Thanh Hóa,1500
Mui Ke Gao LNG-to-power,JSC,Import LNG,Planned (PDP8),2029,0
Dong Nai 3 LNG-to-power,Import LNG,Planned (PDP8),2026,Đồng Nai,1000
Lach Huyen LNG-to-power,Import LNG,Planned (PDP8),2027,Hải Phòng,1500
Vinh Tan 1,Coal,Operational,2014,Bình Thuận,1242
Vinh Tan 2,Coal,Operational,2015,Bình Thuận,1242
Vinh Tan 3,Coal,Operational,2019,Bình Thuận,442
Vinh Tan 4,Coal,Planned (PDP7/8),2025,Bình Thuận,1242
Duyen Hai 1,Coal,Operational,2013,Trà Vinh,1245
Duyen Hai 2,Suspended (financing),-,Trà Vinh,1120,0
Duyen Hai 3,Coal,Operational,2020,Trà Vinh,2600
Duyen Hai 3 Extension,Coal,Planned (PDP8),2026,Trà Vinh,1300
Song Hau 1,Coal,Planned (PDP8),2027,Long An,1242
Song Hau 2,Coal,Planned (PDP8),2028,Long An,1242
Pha Lai 4,Coal,Planned (PDP8),2028,Bắc Giang,600
Quang Tri 1,Coal,Planned (PDP8),2025,Quảng Trị,1242
Quang Tri 2,Coal,Planned (PDP8),2028,Quảng Trị,1000
Khanh Hoa 1,Coal,Planned (PDP8),2027,Khanh Hòa,1330
Khanh Hoa 2,Coal,Planned (PDP8),2028,Khanh Hòa,1330
Thai Nguyen 1,Coal,Planned (PDP8),2027,Thái Nguyên,1200
Dak Nong 1,Coal,Planned (PDP8),2029,Đắk Nông,1200
Tra Vinh 1,Coal,Planned (PDP8),2029,Trà Vinh,1330
Tra Vinh 2,Coal,Planned (PDP8),2030,Trà Vinh,1330
Binh Dinh 1,Coal,Under Construction,2026,Bình Định,1200
