name,fuel,status,cod,province,capacity_mwe
Pha Lai 1,coal,Operational,1999,Hai Duong,440
Pha Lai 2,coal,Operational,2005,Hai Duong,600
Ninh Binh,coal,Operational,1996,Ninh Binh,400
Uong Bi,coal,Operational,2006,Quang Ninh,330
Cao Ngan,coal,Operational,2006,Thai Nguyen,100
Na Duong,coal,Operational,2005,Lao Cai,100
Mao Khe,coal,Operational,2010,Quang Ninh,440
Cong Thanh,coal,Operational,2011,Quang Ninh,150
Cam Pha,coal,Operational,2011,Quang Ninh,1092
Hai Phong 1,coal,Operational,2006,Hai Phong,600
Hai Phong 2,coal,Operational,2015,Hai Phong,600
Mong Duong 1,coal,Operational,2015,Quang Ninh,1080
Mong Duong 2,coal,Operational,2015,Quang Ninh,1240
An Khanh,coal,Operational,2015,Thai Binh,600
Duyen Hai 1,coal,Operational,2015,Tra Vinh,1240
Vinh Tan 2,coal,Operational,2015,Binh Thuan,1240
Nghi Son 1,coal,Operational,2013,Thanh Hoa,600
Duyen Hai 2,coal,Operational,2018,Tra Vinh,330
Vung Ang 1,coal,Operational,2017,Ha Tinh,1200
Duyen Hai 3,coal,Operational,2018,Tra Vinh,1248
Vinh Tan 1,coal,Operational,2018,Binh Thuan,1240
Nghi Son 2,coal,Operational,2018,Thanh Hoa,1200
Song Hau 1,coal,Operational,2018,Hau Giang,1200
Thai Binh 1,coal,Operational,2019,Thai Binh,600
Tra Vinh 1,coal,Operational,2021,Tra Vinh,330
Vinh Tan 4,coal,Operational,2021,Binh Thuan,1800
Thai Binh 2,coal,Operational,2022,Thai Binh,600
Vinh Tan 4 Extension,coal,Operational,2022,Binh Thuan,600
Vinh Tan 3,coal,Operational,2022,Binh Thuan,1980
Quang Tri 1,coal,Operational,2023,Quang Tri,660
Van Phong 1,coal,Operational,2023,Khanh Hoa,1320
Thu Duc,local natural gas,Operational,1985,Ho Chi Minh City,150
Hiep Phuoc,local natural gas,Operational,2001,Ho Chi Minh City,360
Ba Ria,local natural gas,Operational,2003,Ba Ria-Vung Tau,735
Phu My 1,local natural gas,Operational,2003,Ba Ria-Vung Tau,1090
Phu My 2.1,local natural gas,Operational,2003,Ba Ria-Vung Tau,565
Phu My 3,local natural gas,Operational,2004,Ba Ria-Vung Tau,715
Nhon Trach 1,local natural gas,Operational,2004,Dong Nai,450
Phu My 2.2,local natural gas,Operational,2005,Ba Ria-Vung Tau,715
Phu My 4,local natural gas,Operational,2005,Ba Ria-Vung Tau,450
Ca Mau 1,local natural gas,Operational,2008,Ca Mau,750
Ca Mau 2,local natural gas,Operational,2008,Ca Mau,750
O Mon 1,local natural gas,Operational,2010,Can Tho,330
O Mon 2,local natural gas,Operational,2010,Can Tho,330
Nhon Trach 2,imported LNG,Operational,2024,Dong Nai,750
Nhon Trach 3,imported LNG,Under Construction,2026,Dong Nai,750
Nhon Trach 4,imported LNG,Under Construction,2027,Dong Nai,750
O Mon 3,imported LNG,Planned,TBD,Can Tho,1050
O Mon 4,imported LNG,Planned,TBD,Can Tho,1050
Song Hau 2,imported LNG,Planned,TBD,Hau Giang,1200
Quynh Lap,imported LNG,Planned,TBD,Nghe An,1320
Duyen Hai 4,imported LNG,Planned,TBD,Tra Vinh,1200
Hai Phong 3,imported LNG,Planned,TBD,Hai Phong,1500
Van Phong 2,imported LNG,Planned,TBD,Khanh Hoa,1500
Bac Lieu LNG,imported LNG,Planned,2030+,Bac Lieu,1800
Son My 1,imported LNG,Planned,2030+,Binh Thuan,2000
Son My 2,imported LNG,Planned,2030+,Binh Thuan,2000
Hai Lang 1,imported LNG,Planned,2030+,Quang Tri,1500
Hai Lang 2,imported LNG,Planned,2030+,Quang Tri,1500
Da Nang LNG,imported LNG,Planned,2030+,Da Nang,1200
Chu Lai LNG,imported LNG,Planned,2030+,Quang Nam,1200
Quang Ninh LNG,imported LNG,Planned,2030+,Quang Ninh,1500
Kien Giang LNG,imported LNG,Planned,2030+,Kien Giang,2400
Long Son LNG,imported LNG,Planned,2030+,Ba Ria-Vung Tau,1200
Ha Tinh LNG,imported LNG,Planned,2030+,Ha Tinh,1200
Nam Dinh 1 LNG,imported LNG,Planned,2030+,Nam Dinh,1200
