name,fuel,status,cod,province,capacity_mwe
Ninh Binh,Coal,Operational,1974,Ninh Binh,100
Na Duong,Coal,Operational,2004,Lang Son,110
Na Duong 2,Coal,Deferred/Cancelled,TBD,Lang Son,110
Cao Ngan,Coal,Operational,2006,Thai Nguyen,100
An Khanh,Coal,Operational,2014,Thai Nguyen,100
An Khanh Bac Giang,Coal,Operational,2016,Bac Giang,108
Uong Bi (Units 1-2),Coal,Operational (low use),1963,Quang Ninh,150
Uong Bi Expanded (Units 3-4),Coal,Operational,2010,Quang Ninh,600
Cam Pha 1,Coal,Operational,2010,Quang Ninh,330
Cam Pha 2,Coal,Operational,2011,Quang Ninh,330
Mao Khe,Coal,Operational,2011,Quang Ninh,440
Quang Ninh 1,Coal,Operational,2011,Quang Ninh,600
Quang Ninh 2,Coal,Operational,2012,Quang Ninh,600
Mong Duong 1,Coal,Operational,2014,Quang Ninh,1080
Mong Duong 2 (BOT),Coal,Operational,2015,Quang Ninh,1120
Hai Phong 1,Coal,Operational,2011,Hai Phong,600
Hai Phong 2,Coal,Operational,2013,Hai Phong,600
Hai Phong 3,Coal,Cancelled,Cancelled under PDP8,Hai Phong,1200
Pha Lai 1,Coal,Operational,1983,Hai Duong,440
Pha Lai 2,Coal,Operational,2001,Hai Duong,600
Hai Duong (BOT),Coal,Operational,2019,Hai Duong,1200
Thai Binh 1,Coal,Operational,2021,Thai Binh,600
Thai Binh 2,Coal,Operational,2023,Thai Binh,1200
Nam Dinh 1,Coal,Under Construction,2026 (delayed),Nam Dinh,1200
Nam Dinh 2,Coal,Cancelled,Cancelled under PDP8,Nam Dinh,1200
Song Duong,Coal,Operational,2018,Tuyen Quang,110
Nong Son,Coal,Operational,1975,Quang Nam,30
Nghi Son 1,Coal,Operational,2013,Thanh Hoa,600
Nghi Son 2,Coal,Operational,2022,Thanh Hoa,1200
Cong Thanh,Coal,Under Construction,TBD (stalled),Thanh Hoa,600
Vung Ang 1,Coal,Operational,2015,Ha Tinh,1200
Vung Ang 2 (BOT),Coal,Under Construction,2025-2026 (delayed),Ha Tinh,1200
Formosa Ha Tinh (Captive),Coal,Operational,2017,Ha Tinh,650
Quang Trach 1,Coal,Under Construction,2025-2026 (delayed),Quang Binh,1200
