name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
Nhà máy Nhiệt điện An Khánh 1,Coal,Operational,2015,Thái Nguyên,120.0,,,
Nhà máy Nhiệt điện Cẩm Phả,Coal,Operational,2011,Quảng Ninh,680.0,,,"Phase I-II, 2x340MW"
Nhà máy Nhiệt điện Cao Ngạn,Coal,Operational,2006,Thái Nguyên,115.0,,,2x57.5MW
Nhà máy Nhiệt điện Formosa Đồng Nai Unit 1–2,Coal,Operational,2004,Đồng Nai,300.0,,,Captive power
Nhà máy Nhiệt điện Formosa Đồng Nai Unit 3,Coal,Operational,2018,Đồng Nai,150.0,,,Captive power
Nhà máy Nhiệt điện Duyên Hải 1,Coal,Operational,2015,Trà Vinh,1245.0,,,
Nhà máy Nhiệt điện Duyên Hải 3,Coal,Operational,2017,Trà Vinh,1245.0,,,
Nhà máy Nhiệt điện Formosa Hà Tình,Coal,Operational,2015,Hà Tĩnh,650.0,,,Captive power
Nhà máy Nhiệt điện Formosa Hà Tình Phase 2,Coal,Operational,2020,Hà Tĩnh,650.0,,,Captive power
Nhà máy Nhiệt điện Hải Phòng 1–2,Coal,Operational,2011-2014,Hải Phòng,1200.0,,,
Nhà máy Nhiệt điện Lee & Man,Coal,Operational,2018,Hậu Giang,125.0,,,Industrial cogeneration
Nhà máy Nhiệt điện Mạo Khê,Coal,Operational,2013,Quảng Ninh,440.0,,,2x220MW
Nhà máy Nhiệt điện Mông Dương 1,Coal,Operational,2015,Quảng Ninh,1120.0,,,
Nhà máy Nhiệt điện Mông Dương 2,Coal,Operational,2015,Quảng Ninh,1245.0,,,BOT project
Nhà máy Nhiệt điện Na Dương 1,Coal,Operational,2005,Lạng Sơn,110.0,,,2x55MW
Nhà máy Nhiệt điện Nghi Sơn 1,Coal,Operational,2013-2014,Thanh Hóa,600.0,,,
Nhà máy Nhiệt điện Ninh Bình,Coal,Operational,1976,Ninh Bình,100.0,,,4x25MW
Nhà máy Nhiệt điện Nông Sơn 1,Coal,Operational,2015,Quảng Nam,30.0,,,
Nhà máy Nhiệt điện Phả Lại 1,Coal,Operational,1986,Hải Dương,440.0,,,4x110MW
Nhà máy Nhiệt điện Phả Lại 2,Coal,Operational,2001,Hải Dương,600.0,,,2x300MW
Nhà máy Nhiệt điện Quảng Ninh 1–2,Coal,Operational,2009-2014,Quảng Ninh,1200.0,,,
Nhà máy Nhiệt điện Sơn Động,Coal,Operational,2009,Bắc Giang,220.0,,,2x110MW
Nhà máy Nhiệt điện Thái Bình 1,Coal,Operational,2018,Thái Bình,600.0,,,
Nhà máy Nhiệt điện Thăng Long,Coal,Operational,2017-2018,Quảng Ninh,620.0,,,
Nhà máy Nhiệt điện Uông Bí I extension,Coal,Operational,2009,Quảng Ninh,300.0,,,
Nhà máy Nhiệt điện Uông Bí II extension,Coal,Operational,2014,Quảng Ninh,330.0,,,
Nhà máy Nhiệt điện Vĩnh Tân 1,Coal,Operational,2018-2019,Bình Thuận,1240.0,,,
Nhà máy Nhiệt điện Vĩnh Tân 2,Coal,Operational,2014,Bình Thuận,1245.0,,,
Nhà máy Nhiệt điện Vĩnh Tân 4,Coal,Operational,2017-2018,Bình Thuận,1200.0,,,2x600MW
Nhà máy Nhiệt điện Vũng Áng 1,Coal,Operational,2014-2015,Hà Tĩnh,1200.0,,,
Nhà máy Nhiệt điện Duyên Hải 2,Coal,Under construction,2021,Trà Vinh,1200.0,,,BOT project
Nhà máy Nhiệt điện Duyên Hải 3 mở rộng,Coal,Under construction,2019,Trà Vinh,660.0,,,
Nhà máy Nhiệt điện Hải Dương BOT,Coal,Under construction,2020,Hải Dương,1200.0,,,BOT
Nhà máy Nhiệt điện Long Phú 1,Coal,Under construction,2023,Sóc Trăng,1200.0,,,
Nhà máy Nhiệt điện Na Dương 2,Coal,Under construction,2024,Lạng Sơn,110.0,,,
Nhà máy Nhiệt điện Nghi Sơn 2,Coal,Under construction,2022,Thanh Hóa,1200.0,,,BOT
Nhà máy Nhiệt điện Sông Hậu 1,Coal,Under construction,2021,Hậu Giang,1200.0,,,
Nhà máy Nhiệt điện Thái Bình 2,Coal,Under construction,2022,Thái Bình,1200.0,,,
Nhà máy Nhiệt điện Vĩnh Tân 4 mở rộng,Coal,Under construction,2019,Bình Thuận,600.0,,,
Nhà máy Nhiệt điện Vũng Áng 3,Coal,Shelved,2024-2025,Hà Tĩnh,1200.0,,,Shelved/postponed
Nhà máy Nhiệt điện An Khánh 2,Coal,Cancelled,,Thái Nguyên,300.0,,,
Nhà máy Nhiệt điện Bạc Liêu (Cài Cung),Coal,Cancelled,,Bạc Liêu,1200.0,,,Switched to gas
Nhà máy Nhiệt điện Bình Định 1-2,Coal,Cancelled,,Bình Định,2400.0,,,
Nhà máy Nhiệt điện Cẩm Phả giai đoạn III,Coal,Cancelled,,Quảng Ninh,440.0,,,
Nhà máy Nhiệt điện Dung Quất 1-2,Coal,Cancelled,,Quảng Ngãi,1200.0,,,Switched to gas
Nhà máy Nhiệt điện Gành Dầu (Phú Quốc),Coal,Cancelled,,Kiên Giang,200.0,,,Switched to gas
Nhà máy Nhiệt điện Hải Phòng 3 Unit 3-4,Coal,Cancelled,,Hải Phòng,1200.0,,,
Nhà máy Nhiệt điện Hóa Dầu Long Son,Coal,Cancelled,,Bà Rịa-Vũng Tàu,225.0,,,Switched to gas
Nhà máy Nhiệt điện Kiên Lương 1-2,Coal,Cancelled,,Kiên Giang,2400.0,,,
Nhà máy Nhiệt điện Kiên Lương 3,Coal,Cancelled,,Kiên Giang,2000.0,,,
Nhà máy Nhiệt điện Nam Định 2,Coal,Cancelled,,Nam Định,1200.0,,,
Nhà máy Nhiệt điện Ninh Bình II mở rộng,Coal,Cancelled,,Ninh Bình,300.0,,,
Nhà máy Nhiệt điện Phú Thọ,Coal,Cancelled,,Phú Thọ,600.0,,,Switched to solid waste
Nhà máy Nhiệt điện Phú Yên,Coal,Cancelled,,Phú Yên,2400.0,,,Switched to gas
Nhà máy Nhiệt điện Sơn My 1-6,Coal,Cancelled,,Bình Thuận,3600.0,,,Switched to gas
Nhà máy Nhiệt điện Sông Hậu 3,Coal,Cancelled,,Hậu Giang,2000.0,,,
Nhà máy Nhiệt điện Tân Thanh,Coal,Cancelled,,Bà Rịa-Vũng Tàu,2400.0,,,
Nhà máy Nhiệt điện Than An Giang,Coal,Cancelled,,An Giang,2000.0,,,
Nhà máy Nhiệt điện Vạn Phong 2,Coal,Cancelled,,Khánh Hòa,1320.0,,,
Nhà máy Nhiệt điện Công Thanh,Coal,Permitted,2024,Thanh Hóa,600.0,,,
Nhà máy Nhiệt điện Nam Định 1,Coal,Permitted,2024-2025,Nam Định,1200.0,,,
