name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
Uông Bí,Coal,Operational,2011,Quảng Ninh,105.0,,,Original plant
Uông Bí mở rộng II,Coal,Operational,2011,Quảng Ninh,330.0,,,
Pha Lai I,Coal,Operational,2011,Hải Phòng,440.0,,,
Pha Lai II,Coal,Operational,2011,Hải Phòng,600.0,,,
Ninh Bình,Coal,Operational,2011,Ninh Binh,100.0,,,
Hải Phòng I,Coal,Operational,2011,Hải Phòng,300.0,,,
Quảng Ninh I,Coal,Operational,2011,Quảng Ninh,300.0,,,
Na Dương,Coal,Operational,2011,Lạng Sơn,111.0,,,
Cao Nhân,Coal,Operational,2011,Thái Nguyên,115.0,,,
Cẩm Phả,Coal,Operational,2011,Quảng Ninh,600.0,,,
Sơn Động,Coal,Operational,2011,Quảng Ninh,220.0,,,
Formosa,Coal,Operational,2011,Hà Tĩnh,150.0,,,Formosa Plastics captive plant
Thủ Đức,Oil,Operational,2011,TP.HCM,165.0,,,
Cần Thơ,Oil,Operational,2011,Cần Thơ,33.0,,,
Ô Môn I,Oil,Operational,2011,Cần Thơ,330.0,,,
Hiệp Phước,Oil,Operational,2011,TP.HCM,375.0,,,
Phú Mỹ I,Gas,Operational,2011,Bà Rịa-Vũng Tàu,1090.0,,,
Phú Mỹ II.1,Gas,Operational,2011,Bà Rịa-Vũng Tàu,900.0,,,
Phú Mỹ IV,Gas,Operational,2011,Bà Rịa-Vũng Tàu,450.0,,,
Thủ Đức,Gas,Operational,2011,TP.HCM,128.0,,,
Cần Thơ,Gas,Operational,2011,Cần Thơ,150.0,,,
Bà Rịa,Gas,Operational,2011,Bà Rịa-Vũng Tàu,389.0,,,
Nhơn Trạch I,Gas,Operational,2011,Đồng Nai,465.0,,,
Nhơn Trạch II,Gas,Operational,2011,Đồng Nai,750.0,,,
Cà Mau I,Gas,Operational,2011,Cà Mau,750.0,,,
Cà Mau II,Gas,Operational,2011,Cà Mau,750.0,,,
Phú Mỹ II.2 BOT,Gas,Operational,2011,Bà Rịa-Vũng Tàu,740.0,,,
Phú Mỹ III BOT,Gas,Operational,2011,Bà Rịa-Vũng Tàu,740.0,,,
Vê Dan,Gas,Operational,2011,TP.HCM,72.0,,,
EVN Power Corporations Diesel,Diesel,Operational,2011,Multiple,285.0,,,
Thái Bình,Coal,Operational,2017,Thái Bình,600.0,,,
Vĩnh Tân 4,Coal,Operational,2017,Bình Thuận,1200.0,,,
Uông Bi,Coal,Operational,2017,Quảng Ninh,105.0,,,
Uông Bi mở rộng 1,Coal,Operational,2017,Quảng Ninh,300.0,,,
Uông Bi mở rộng 2,Coal,Operational,2017,Quảng Ninh,330.0,,,
Quảng Ninh 1,Coal,Operational,2017,Quảng Ninh,600.0,,,
Quảng Ninh 2,Coal,Operational,2017,Quảng Ninh,600.0,,,
Duyên Hải 1,Coal,Operational,2017,Trà Vinh,1244.0,,,
Duyên Hải 3,Coal,Operational,2017,Trà Vinh,1245.0,,,
Nghi Sơn 1,Coal,Operational,2017,Thanh Hóa,600.0,,,
Pha Lai 1,Coal,Operational,2017,Hải Phòng,440.0,,,
Pha Lai 2,Coal,Operational,2017,Hải Phòng,600.0,,,
Hải Phòng 1,Coal,Operational,2017,Hải Phòng,600.0,,,
Hải Phòng 2,Coal,Operational,2017,Hải Phòng,600.0,,,
Cần Thơ (oil),Oil,Operational,2017,Cần Thơ,35.0,,,
Ô Môn 1,Oil,Operational,2017,Cần Thơ,660.0,,,
Cần Thơ (gas),Gas,Operational,2017,Cần Thơ,150.0,,,
Ninh Bình,Coal,Operational,2017,Ninh Bình,100.0,,,
Vĩnh Tân 2,Coal,Operational,2017,Bình Thuận,1244.0,,,
Mông Dương 1,Coal,Operational,2017,Quảng Ninh,1080.0,,,
Phú Mỹ 2.1,Gas,Operational,2017,Bà Rịa-Vũng Tàu,896.0,,,
Phú Mỹ 1,Gas,Operational,2017,Bà Rịa-Vũng Tàu,1108.0,,,
Phú Mỹ 4,Gas,Operational,2017,Bà Rịa-Vũng Tàu,458.0,,,
Bà Rịa,Gas,Operational,2017,Bà Rịa-Vũng Tàu,389.0,,,
Thủ Đức,Gas,Operational,2017,TP.HCM,114.0,,,
Thủ Đức,Oil,Operational,2017,TP.HCM,165.0,,,
Thái Bình,Coal,Operational,2018,Thái Bình,600.0,,,
Vĩnh Tân 4,Coal,Operational,2018,Bình Thuận,1200.0,,,
Uông Bi mở rộng 1,Coal,Operational,2018,Quảng Ninh,300.0,,,
Uông Bi mở rộng 2,Coal,Operational,2018,Quảng Ninh,330.0,,,
Quảng Ninh 1,Coal,Operational,2018,Quảng Ninh,600.0,,,
Quảng Ninh 2,Coal,Operational,2018,Quảng Ninh,600.0,,,
Nghi Sơn 1,Coal,Operational,2018,Thanh Hóa,600.0,,,
Duyên Hải 1,Coal,Operational,2018,Trà Vinh,1245.0,,,
Duyên Hải 3,Coal,Operational,2018,Trà Vinh,1245.0,,,
Pha Lai 1,Coal,Operational,2018,Hải Phòng,440.0,,,
Pha Lai 2,Coal,Operational,2018,Hải Phòng,600.0,,,
Hải Phòng 1,Coal,Operational,2018,Hải Phòng,600.0,,,
Hải Phòng 2,Coal,Operational,2018,Hải Phòng,600.0,,,
Cần Thơ,Oil,Operational,2018,Cần Thơ,33.0,,,
Ô Môn I,Oil,Operational,2018,Cần Thơ,660.0,,,
Cần Thơ,Gas,Operational,2018,Cần Thơ,155.0,,,
Ninh Bình,Coal,Operational,2018,Ninh Bình,100.0,,,
Vĩnh Tân 2,Coal,Operational,2018,Bình Thuận,1244.0,,,
Mông Dương 1,Coal,Operational,2018,Quảng Ninh,1080.0,,,
