name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
Uông Bí #1-3,Coal,Operational,1995,Quảng Ninh,105.0,,,Original units
Uông Bí mở rộng #4-5,Coal,Operational,2009,Quảng Ninh,330.0,,,Expansion units
Phả Lại I,Coal,Operational,1983,Hải Dương,440.0,,,4x110MW units
Phả Lại II,Coal,Operational,2001,Hải Dương,600.0,,,2x300MW units
Ninh Bình,Coal,Operational,1975,Ninh Bình,100.0,,,2x50MW units
Hải Phòng I,Coal,Operational,1985,Hải Phòng,300.0,,,
Quảng Ninh I,Coal,Operational,2009,Quảng Ninh,300.0,,,
Na Dương,Coal,Operational,2005,Lạng Sơn,111.0,,,
Cao Nhan,Coal,Operational,2008,Thái Nguyên,115.0,,,
Cẩm Phả,Coal,Operational,2012,Quảng Ninh,600.0,,,2x300MW
Sơn Động,Coal,Operational,2011,Quảng Ninh,220.0,,,
Formosa Hà Tĩnh #1,Coal,Operational,2004,Hà Tĩnh,150.0,,,Captive plant
Formosa Hà Tĩnh #2-3,Coal,Operational,2016-2017,Hà Tĩnh,250.0,,,Captive plant (2x125MW)
Formosa Hà Tĩnh #5,Coal,Operational,2020,Hà Tĩnh,150.0,,,Captive plant
Formosa Hà Tĩnh #6-7,Coal,Under Construction,2020,Hà Tĩnh,300.0,,,Captive plant (2x150MW)
Formosa Hà Tĩnh #8-9,Gas,Operational,2020,Hà Tĩnh,200.0,,,Captive plant (2x100MW gas blast furnace)
Formosa Hà Tĩnh #10,Coal,Under Construction,2020,Hà Tĩnh,150.0,,,Captive plant
Formosa Đồng Nai #3,Coal,Operational,2016,Đồng Nai,150.0,,,Captive plant
Thủ Đức,Oil,Decommissioned,2020+,Hồ Chí Minh,165.0,,,Decommissioned 2020
Cần Thơ GT,Oil,Decommissioned,2020+,Cần Thơ,33.0,,,Decommissioned 2020
Ô Môn I,Oil,Converted to Gas,2020+,Cần Thơ,330.0,,,Converted to use domestic gas
Ô Môn I (chuyển khí Lô B),Gas,Under Construction,2026,Cần Thơ,660.0,,,Conversion from oil to gas
Ô Môn II,Gas,Proposed,2022,Cần Thơ,1050.0,,,Using domestic gas Lô B - signed PPA
Ô Môn III,Gas,Suspended,2020,Cần Thơ,750.0,,,Chậm 5 năm (delayed 5 years)
Ô Môn IV,Gas,Suspended,2021,Cần Thơ,750.0,,,Chậm 3 năm (delayed 3 years)
Hiệp Phước,Oil,Decommissioned,2020+,TP.HCM,375.0,,,Decommissioned 2020
Hiệp Phước LNG,Imported LNG,Permitted,2021-2030,TP.HCM,1200.0,,,Phase I of LNG conversion
Phú Mỹ I,Gas,Operational,1995,Bà Rịa-Vũng Tàu,1090.0,,,
Phú Mỹ II.1,Gas,Operational,1997,Bà Rịa-Vũng Tàu,900.0,,,
Phú Mỹ II.2 BOT,Gas,Operational,2005,Bà Rịa-Vũng Tàu,740.0,,,BOT project
Phú Mỹ III BOT,Gas,Operational,2004,Bà Rịa-Vũng Tàu,740.0,,,BOT project
Phú Mỹ IV,Gas,Operational,2000,Bà Rịa-Vũng Tàu,450.0,,,
Phú Mỹ 3.1,Imported LNG,Proposed,2021-2030,Bà Rịa-Vũng Tàu,850.0,,,Proposed LNG conversion
