name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
Nhà máy Nhiệt điện than Uông Bí mở rộng 1,Coal,Decommissioned,1998,Hải Phòng,300.0,,,
Nhà máy Nhiệt điện than Uông Bí mở rộng 2,Coal,Operational,2010,Hải Phòng,330.0,,,
Nhà máy nhiệt điện than Quảng Ninh 1,Coal,Decommissioned,1981-10,Quảng Ninh,300.0,,,
Nhà máy nhiệt điện than Quảng Ninh 2,Coal,Decommissioned,1985-1987,Quảng Ninh,300.0,,,
Nhà máy Nhiệt điện than Quảng Ninh 1 (mới),Coal,Operational,2014,Quảng Ninh,600.0,,,
Nhà máy Nhiệt điện than Quảng Ninh 2 (mới),Coal,Operational,2015,Quảng Ninh,600.0,,,
Nhà máy nhiệt điện than Phả Lại 1,Coal,Decommissioned,1982-1986,Hải Dương,440.0,,,
Nhà máy nhiệt điện than Phả Lại 2,Coal,Decommissioned,1994-1996,Hải Dương,600.0,,,
Nhà máy nhiệt điện than Ninh Bình,Coal,Operational,1974,Ninh Bình,100.0,,,
Cụm nhà máy nhiệt điện than Hải Phòng 1,Coal,Operational,1981,Hải Phòng,300.0,,,
Nhà máy nhiệt điện than Cẩm Phả,Coal,Operational,1970-1975,Quảng Ninh,600.0,,,
Nhà máy nhiệt điện than Sơn Động,Coal,Operational,2015,Bắc Giang,220.0,,,
Nhà máy nhiệt điện than Kiên Lương,Coal,Cancelled,-,Kiên Giang,600.0,,,
Nhà máy nhiệt điện than Na Dương 2,Coal,Operational,2019,Lạng Sơn,110.0,,,
Nhà máy nhiệt điện than Cẩm Phả 3,Coal,Suspended,-,Quảng Ninh,440.0,,,
Nhà máy nhiệt điện than Uông Bí mở rộng,Coal,Operational,1998,Hải Phòng,300.0,,,
Nhà máy nhiệt điện than Thái Bình 1,Coal,Proposed,-,Thái Bình,600.0,,,
Nhà máy nhiệt điện than Vũng Áng 1,Coal,Operational,2011,Hà Tĩnh,600.0,,,
Nhà máy nhiệt điện than Vũng Áng 2,Coal,Operational,2024,Hà Tĩnh,1330.0,,,
Nhà máy nhiệt điện than Quảng Trạch 1,Coal,Operational,2024,Quảng Bình,1203.0,,,
Nhà máy nhiệt điện than Quảng Trạch 2,Coal,Proposed,-,Quảng Bình,1200.0,,,
Nhà máy nhiệt điện than Sông Hậu 2,Coal,Suspended,-,Hậu Giang,2240.0,,,
Nhà máy nhiệt điện than Hải Phòng 3,Coal,Proposed,-,Hải Phòng,1200.0,,,
Nhà máy nhiệt điện than Thái Bình,Coal,Proposed,-,Thái Bình,2000.0,,,
Nhà máy nhiệt điện than Rạng Đông,Coal,Suspended,-,Nam Định,2400.0,,,
Nhà máy nhiệt điện than đốt lò cao Formosa,Coal,Operational,2010,Hà Tĩnh,150.0,,,
Dự án nhiệt điện than Quỳnh Lập 1,Coal,Proposed,-,Thanh Hóa,1200.0,,,
Dự án nhiệt điện than Quỳnh Lập 2,Coal,Proposed,-,Thanh Hóa,1200.0,,,
Nhà máy nhiệt điện than Nghi Sơn 2,Coal,Operational,2021-2022,Thanh Hóa,1200.0,,,
Nhà máy nhiệt điện than An Khánh - Bắc Giang,Coal,Proposed,-,Bắc Giang,650.0,,,
Nhà máy điện chạy bằng khí tự nhiên hóa lỏng (LNG) Quảng Ninh 1,Imported LNG,Proposed,-,Quảng Ninh,1500.0,,,
Nhà máy điện chạy bằng khí tự nhiên hóa lỏng (LNG) Quảng Ninh 2,Imported LNG,Proposed,-,Quảng Ninh,1500.0,,,
Nhà máy điện chạy bằng khí tự nhiên hóa lỏng (LNG) Quảng Ninh 3,Imported LNG,Proposed,-,Quảng Ninh,4500.0,,,
Nhà máy điện chạy bằng khí tự nhiên hóa lỏng (LNG) Quảng Ninh 4,Imported LNG,Proposed,-,Quảng Ninh,3000.0,,,
Nhà máy điện chạy bằng khí tự nhiên hóa lỏng (LNG) Thái Bình,Imported LNG,Proposed,-,Thái Bình,4500.0,,,
Nhà máy điện chạy bằng khí tự nhiên hóa lỏng (LNG) Hải Phòng 1,Imported LNG,Proposed,-,Hải Phòng,4500.0,,,
Nhà máy điện chạy bằng khí tự nhiên hóa lỏng (LNG) Hải Phòng 2 + 3,Imported LNG,Proposed,-,Hải Phòng,0,,,
Nhà máy điện chạy bằng khí tự nhiên hóa lỏng (LNG) Hải Phòng 4,Imported LNG,Proposed,-,Hải Phòng,4500.0,,,
Nhà máy điện chạy bằng khí tự nhiên hóa lỏng (LNG) Nghi Sơn,Imported LNG,Proposed,-,Thanh Hóa,5000.0,,,
Nhà máy điện chạy bằng khí tự nhiên hóa lỏng (LNG) Hà Tĩnh,Imported LNG,Proposed,-,Hà Tĩnh,6000.0,,,
Nhà máy điện chạy bằng khí tự nhiên hóa lỏng (LNG) Quảng Bình,Imported LNG,Proposed,-,Quảng Bình,3000.0,,,
Nhà máy điện chạy bằng khí tự nhiên hóa lỏng (LNG) Hải Lăng - Quảng Trị,Imported LNG,Proposed,2025-2027,Quảng Trị,4500.0,,,
Nhà máy điện chạy bằng khí tự nhiên hóa lỏng (LNG) Hải Lăng 1 - Quảng Trị,Imported LNG,Proposed,-,Quảng Trị,1500.0,,,
Nhà máy điện chạy bằng khí tự nhiên hóa lỏng (LNG) Chân Mây - Huế,Imported LNG,Proposed,-,Thừa Thiên Huế,4000.0,,,
Nhà máy điện chạy bằng khí tự nhiên hóa lỏng (LNG) Phong Điền - Huế,Imported LNG,Proposed,-,Thừa Thiên Huế,3000.0,,,
Nhà máy điện chạy bằng khí tự nhiên hóa lỏng (LNG) Quảng Nam,Imported LNG,Proposed,-,Quảng Nam,4000.0,,,
Nhà máy điện chạy bằng khí tự nhiên hóa lỏng (LNG) Bình Định,Imported LNG,Proposed,-,Bình Định,5000.0,,,
Nhà máy điện chạy bằng khí tự nhiên hóa lỏng (LNG) Vân Phong,Imported LNG,Proposed,-,Khánh Hòa,3000.0,,,
Nhà máy điện chạy bằng khí tự nhiên hóa lỏng (LNG) Mỹ Giang,Imported LNG,Proposed,-,Khánh Hòa,6000.0,,,
Nhà máy điện chạy bằng khí tự nhiên hóa lỏng (LNG) Cà Ná 1,Imported LNG,Proposed,2025-2026,Ninh Thuận,1500.0,,,
Nhà máy điện chạy bằng khí tự nhiên hóa lỏng (LNG) Cà Ná 2 + 3,Imported LNG,Proposed,-,Ninh Thuận,4500.0,,,
Nhà máy điện chạy bằng khí tự nhiên hóa lỏng (LNG) Mũi Kê Gà,Imported LNG,Proposed,-,Bình Thuận,3600.0,,,
Nhà máy nhiệt điện khí Sơn Mỹ 2,Domestic gas,Proposed,-,Bà Rịa-Vũng Tàu,2250.0,,,
Nhà máy nhiệt điện khí Sơn Mỹ 1,Domestic gas,Proposed,-,Bà Rịa-Vũng Tàu,2250.0,,,
Nhà máy nhiệt điện khí Nhơn Trạch 3 & 4,Domestic gas,Proposed,2021-2022,Bà Rịa-Vũng Tàu,1500.0,,,
Nhà máy nhiệt điện khí Kiên Giang,Domestic gas,Proposed,2021-2022,Kiên Giang,1500.0,,,
Nhà máy nhiệt điện khí Bạc Liêu,Domestic gas,Proposed,2025-2027,Bạc Liêu,3200.0,,,
Nhà máy nhiệt điện khí Hiệp Phước I + II,Domestic gas,Proposed,2021-2022,TP.HCM,2700.0,,,
Nhà máy nhiệt điện khí Phú Mỹ 3.1,Domestic gas,Proposed,-,Bà Rịa-Vũng Tàu,850.0,,,
Nhà máy nhiệt điện khí Bà Rịa 2,Domestic gas,Proposed,-,Bà Rịa-Vũng Tàu,1200.0,,,
Nhà máy nhiệt điện khí Long Sơn 1,Imported LNG,Proposed,2025-2026,Bà Rịa-Vũng Tàu,1200.0,,,
Nhà máy nhiệt điện khí Long Sơn 2 + 3,Imported LNG,Proposed,-,Bà Rịa-Vũng Tàu,3200.0,,,
Nhà máy nhiệt điện khí Long Sơn 4,Imported LNG,Proposed,-,Bà Rịa-Vũng Tàu,3600.0,,,
Nhà máy điện chạy bằng khí tự nhiên hóa lỏng (LNG) Cái Mép H,Imported LNG,Proposed,-,Bà Riała-Vũng Tàu,6000.0,,,
Nhà máy điện chạy bằng khí tự nhiên hóa lỏng (LNG) Long An,Imported LNG,Proposed,2025-2026,Long An,1500.0,,,
Nhà máy điện chạy bằng khí tự nhiên hóa lỏng (LNG) Long An II,Imported LNG,Proposed,-,Long An,1500.0,,,
Nhà máy điện chạy bằng khí tự nhiên hóa lỏng (LNG) Tân Phúc,Imported LNG,Proposed,-,Long An,4500.0,,,
Nhà máy điện chạy bằng khí tự nhiên hóa lỏng (LNG) Cà Mau 1,3,Imported LNG,CCGT,Proposed,0,,,3000 + 1500
Nhà máy điện chạy bằng khí tự nhiên hóa lỏng (LNG) Tân Thuận - Đầm Dơi,LNG Tan Thuan - Dam Doi Power Plant,CCGT,Proposed,-,0,,,
Nhà máy điện chạy bằng khí tự nhiên hóa lỏng (LNG) Sông Đốc,LNG Song Doc Power Plant,CCGT,Proposed,-,0,,,
Nhà máy nhiệt điện than Nam Định 1,Coal,Proposed,2021-2022,Nam Định,1200.0,,,
Nhà máy nhiệt điện than Nam Định 2,Coal,Proposed,-,Nam Định,2000.0,,,
Nhà máy nhiệt điện than Hải Phòng III,Coal,Proposed,2025-2026,Hải Phòng,2400.0,,,
Nhà máy nhiệt điện than Quảng Ninh III,Coal,Proposed,2029-2030,Quảng Ninh,2400.0,,,
Nhà máy nhiệt điện than Hải Hà I,Coal,Operational,2019,Quảng Ninh,150.0,,,
Nhà máy nhiệt điện than Hải Hà II,Coal,Suspended,2024,Quảng Ninh,150.0,,,
Dự án nhiệt điện than Hải Hà III & IV,Coal,Suspended,2026-2028,Quảng Ninh,1200.0,,,
Dự án nhiệt điện than Rạng Đông,Coal,Suspended,-,Nam Định,2400.0,,,
Dự án nhiệt điện than Kim Sơn,Coal,Proposed,-,Ninh Bình,3000.0,,,
Dự án nhiệt điện than Phú Thọ,Coal,Proposed,-,Phú Thọ,600.0,,,
