name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
Nhà máy nhiệt điện An Khánh - Bắc Giang,Coal (domestic),Under construction,2023,Bắc Giang,650.0,,,Unit 1 COD 2023; expansion to 1
Nhà máy nhiệt điện Bạc Liêu I,Imported LNG,Permitted,2025-2027,Bạc Liêu,2400.0,,,Phases: 1
Nhà máy công nghiệp Formosa Hà Tĩnh I,Coal (imported),Operational,2015-2018,Hà Tĩnh,650.0,,,Units 1-3: 3×150 MW (2015); Units 4-5: 2×100 MW (2018); blast furnace gas blend
Nhà máy điện Bảo Đại,Coal (domestic),Proposed,2030-2035,Quảng Nam,600.0,,,PDP7A addition; mine-mouth concept
Nhà máy nhiệt điện Bình Định I,Coal (imported),Proposed,2025-2026,Bình Định,1200.0,,,Feasibility complete; awaiting financing
Nhà máy nhiệt điện Bình Định II,Coal (imported),Proposed,2028-2029,Bình Định,0,,,Bình Định Provincial Authority
Nhà máy nhiệt điện Cẩm Thanh,Coal (imported),Suspended,2025-2026 (uncertain),Quảng Trị,600.0,,,"Delayed; site clearance issues, likely cancelled per PDP8"
Nhà máy nhiệt điện Cần Thơ (điện dầu),Oil (diesel),Decommissioned,1995-2020,Cần Thơ,150.0,,,Retired 2020 per PDP7
Nhà máy nhiệt điện Công Thanh 1,Coal (imported),Suspended,2024 (uncertain),Thanh Hóa,600.0,,,Construction delayed; financing gap; PDP8 review
Nhà máy nhiệt điện Cấm Phả 3A,Coal (domestic),Operational,2018-2020,Quảng Ninh,220.0,,,Mine-mouth; 2×110 MW units
Nhà máy nhiệt điện Đăk R'Tih,Coal (domestic),Cancelled,2020 (planned),Bình Phước,144.0,,,"PDP7 project; environmental rejection 2019, removed"
Nhà máy nhiệt điện Đức Giang,Coal (domestic),Operational,2019,Quảng Ninh,100.0,,,Industrial CHP; PDP7 addition
Nhà máy điện dầu Đức Hòa,Oil (diesel),Operational,2013-2015,Long An,45.0,,,Peaking units
Nhà máy nhiệt điện Đuôn Mây,Coal (domestic),Cancelled,2020 (planned),Quảng Ninh,100.0,,,PDP7 removal; local opposition
Nhà máy nhiệt điện Duyên Hải 1,Coal (imported),Operational,2015-2018,Trà Vinh,1445.0,,,2×600 MW operational 2018; 245 MW Unit 3 added 2020
