name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
Nhà máy nhiệt điện Uông Bí,Coal,Operational,1975-1995,Quảng Ninh,105.0,,,Original units; Uông Bí I
Nhà máy nhiệt điện Uông Bí mở rộng,Coal,Operational,2007-2010,Quảng Ninh,330.0,,,Extension 1 (2x165MW)
Nhà máy nhiệt điện Uông Bí mở rộng II,Coal,Operational,2015,Quảng Ninh,330.0,,,Extension 2 (300MW unit)
Nhà máy nhiệt điện Phả Lại I,Coal,Operational,1986,Hải Dương,440.0,,,2x220MW units
Nhà máy nhiệt điện Phả Lại II,Coal,Operational,2001,Hải Dương,600.0,,,2x300MW units
Nhà máy nhiệt điện Ninh Bình,Coal,Operational,1975,Ninh Bình,100.0,,,Rehabilitated unit
Nhà máy nhiệt điện Hải Phòng I,Coal,Operational,1981-1988,Hải Phòng,300.0,,,3x100MW units
Nhà máy nhiệt điện Hải Phòng II,Coal,Operational,2014,Hải Phòng,1200.0,,,2x600MW units
Nhà máy nhiệt điện Quảng Ninh I,Coal,Operational,2009-2010,Quảng Ninh,300.0,,,2x150MW units
Nhà máy nhiệt điện Quảng Ninh II,Coal,Operational,2014,Quảng Ninh,1200.0,,,2x600MW units
Nhà máy nhiệt điện Na Dương,Coal,Operational,2005,Lạng Sơn,111.0,,,Sub-bituminous coal
Nhà máy nhiệt điện Cao Nhân,Coal,Operational,2008,Thái Bình,115.0,,,Sub-bituminous coal
Nhà máy nhiệt điện Cẩm Phả,Coal,Operational,2012,Quảng Ninh,600.0,,,2x300MW units
Nhà máy nhiệt điện Sơn Động,Coal,Operational,2011,Bắc Giang,220.0,,,2x110MW units
Nhà máy nhiệt điện Thái Bình I,Coal,Operational,1976-1978,Thái Bình,600.0,,,4x150MW units; rehabilitated
Nhà máy nhiệt điện Thái Bình II,Domestic gas,Operational,2021,Thái Bình,1200.0,,,2x600MW units; originally planned 2017-2018
Nhà máy nhiệt điện Vĩnh Tân 2,Coal,Operational,2014,Bình Thuận,1244.0,,,2x622MW units
Nhà máy nhiệt điện Vĩnh Tân 4,Coal,Operational,2017-2018,Bình Thuận,1200.0,,,2x600MW units
Nhà máy nhiệt điện Vĩnh Tân 4 mở rộng,Coal,Operational,2019,Bình Thuận,600.0,,,Additional 600MW unit
Nhà máy nhiệt điện Duyên Hải 1,Coal,Operational,2015-2016,Trà Vinh,1244.0,,,2x622MW units
Nhà máy nhiệt điện Duyên Hải 3,Coal,Operational,2015-2016,Trà Vinh,1245.0,,,2x622MW + 1x1MW units
Nhà máy nhiệt điện Duyên Hải 3 mở rộng,Coal,Operational,2019,Trà Vinh,660.0,,,Additional 660MW unit
Nhà máy nhiệt điện Nghi Sơn 1,Coal,Operational,2013-2014,Thanh Hóa,600.0,,,2x300MW units
Nhà máy nhiệt điện Nghi Sơn 2,Coal,Under construction,2022,Thanh Hóa,1200.0,,,2x600MW; BOT project; originally planned 2021-2022
Nhà máy nhiệt điện Mông Dương 1,Coal,Operational,2015,Quảng Ninh,1080.0,,,2x540MW units
Nhà máy nhiệt điện Mông Dương 2,Coal,Operational,2015,Quảng Ninh,1120.0,,,2x560MW units
Nhà máy nhiệt điện Hải Dương,Coal,Operational,2021,Hải Dương,1200.0,,,2x600MW units; BOT project; originally planned 2020-2021
Nhà máy nhiệt điện Vũng Áng I,Coal,Operational,2013-2014,Hà Tĩnh,1200.0,,,2x600MW units
Nhà máy nhiệt điện Vũng Áng II,Coal,Suspended,2024,Hà Tĩnh,1200.0,,,2x600MW units; BOT project; construction suspended; originally planned 2021-2022
Nhà máy nhiệt điện Vũng Áng III,Coal,Suspended,TBD,Hà Tĩnh,1200.0,,,2x600MW; proposed in PDP7; not yet financed
Nhà máy nhiệt điện Quảng Trạch I,Coal,Under construction,2024,Quảng Bình,1200.0,,,2x600MW units; transferred from PVN to EVN; originally planned 2021-2022
Nhà máy nhiệt điện Quảng Trạch II,Coal,Proposed,2026,Quảng Bình,1200.0,,,2x600MW units; proposed in PDP7/PDP8
Nhà máy nhiệt điện Long Phú I,Domestic gas,Suspended,2026,Sóc Trăng,1200.0,,,2x600MW units; 78% complete but suspended due to US sanctions
Nhà máy nhiệt điện Long Phú II,Coal,Suspended,TBD,Sóc Trăng,1320.0,,,2x660MW units; BOT project; suspended; originally planned 2021-2022
Nhà máy nhiệt điện Long Phú III,Coal,Suspended,TBD,Sóc Trăng,1800.0,,,3x600MW units; transferred from PVN; status unclear
Nhà máy nhiệt điện Sông Hậu I,Coal,Under construction,2021-2022,Hậu Giang,1200.0,,,2x600MW units; delayed from 2019 COD
Nhà máy nhiệt điện Sông Hậu II,Coal,Suspended,2027,Hậu Giang,2120.0,,,2x1060MW units; BOT project; originally planned 2021-2022
Nhà máy nhiệt điện Duyên Hải II,Coal,Operational,2021-2022,Trà Vinh,1200.0,,,2x600MW units; BOT project
