name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
Thủy điện Hòa Bình,Hydro,Operational,1988,Hòa Bình,1920.0,,,First unit commissioned in 1988
Thủy điện Sơn La,Hydro,Operational,2010,Sơn La,2400.0,,,Largest hydropower plant in Vietnam.
Thủy điện Lai Châu,Hydro,Operational,2016,Lai Châu,1200.0,,,
Thủy điện Ialy,Hydro,Operational,2001,Kon Tum,720.0,,,
Thủy điện Trị An,Hydro,Operational,1988,Đồng Nai,400.0,,,
Nhiệt điện Phả Lai,Coal,Operational,1984,Hải Dương,1040.0,,,Units 1&2: 440 MW (retired). Units 3&4: 600 MW.
Nhiệt điện Hải Phòng,Coal,Operational,2010,Hải Phòng,1200.0,,,Phase 1 (600 MW) 2010-2011
Nhiệt điện Uông Bí,Coal,Operational,1997,Quảng Ninh,735.0,,,Original unit (105 MW)
Nhiệt điện Quảng Ninh,Coal,Operational,2014,Quảng Ninh,1200.0,,,
Nhiệt điện Ninh Bình,Coal,Operational,1973,Ninh Bình,100.0,,,
Nhiệt điện Duyên Hải 1,Coal,Operational,2015,Trà Vinh,1245.0,,,
Nhiệt điện Duyên Hải 3,Coal,Operational,2016,Trà Vinh,1245.0,,,
Nhiệt điện Vĩnh Tân 2,Coal,Operational,2014,Bình Thuận,1244.0,,,
Nhiệt điện Mông Dương 1,Coal,Operational,2015,Quảng Ninh,1080.0,,,
Nhiệt điện Vũng Áng 1,Coal,Operational,2012,Hà Tĩnh,1200.0,,,
Nhiệt điện Mạo Khê,Coal,Operational,2013,Quảng Ninh,440.0,,,
Nhiệt điện Nghi Sơn 1,Coal,Operational,2013,Thanh Hóa,600.0,,,
Nhiệt điện Thái Bình 1,Coal,Operational,2017,Thái Bình,600.0,,,
Nhiệt điện Vĩnh Tân 4,Coal,Operational,2018,Bình Thuận,1200.0,,,
Nhiệt điện Formosa Hà Tĩnh,Coal,Operational,2016,Hà Tĩnh,750.0,,,Captive plant for steel complex. Includes units on gas from blast furnace.
Nhiệt điện Cẩm Phả,Coal,Operational,2012,Quảng Ninh,600.0,,,
Nhiệt điện Na Dương,Coal,Operational,2005,Lạng Sơn,111.0,,,
Nhiệt điện Sơn Động,Coal,Operational,2015,Bắc Giang,220.0,,,
Nhiệt điện Cao Ngạn,Coal,Operational,2011,Thái Nguyên,115.0,,,
Nhiệt điện Vĩnh Tân 1,Coal,Operational,2018,Bình Thuận,1200.0,,,CPIH
Nhiệt điện Mông Dương 2,Coal,Operational,2015,Quảng Ninh,1200.0,,,
Nhiệt điện Nhiệt điện Thăng Long,Coal,Under construction,2024,Quảng Ninh,600.0,,,
Nhiệt điện Vân Phong 1,Coal,Under construction,2023,Khánh Hòa,1320.0,,,
Nhiệt điện Vĩnh Tân 3,Coal,Under construction,2023,Bình Thuận,1980.0,,,
Nhiệt điện Sông Hậu 2,Coal,Under construction,2024,Hậu Giang,2120.0,,,
Nhiệt điện Long Phú 2,Coal,Under construction,2025,Sóc Trăng,1320.0,,,
Nhiệt điện Hải Dương,Coal,Under construction,2021,Hải Dương,1200.0,,,
Nhiệt điện Nam Định 1,Coal,Under construction,2024,Nam Định,1200.0,,,ACWA)
Nhiệt điện Nghi Sơn 2,Coal,Under construction,2022,Thanh Hóa,1200.0,,,KEPCO)
Nhiệt điện Vũng Áng 2,Coal,Under construction,2024,Hà Tĩnh,1200.0,,,
Nhiệt điện Long An 1,Coal,Permitted,2026,Long An,1200.0,,,Original plan for coal
Nhiệt điện Long An 2,Coal,Permitted,2027,Long An,1600.0,,,Original plan for coal
Nhiệt điện Quảng Trạch 1,Coal,Financed,2024,Quảng Bình,1200.0,,,Originally PVN
Nhiệt điện Quảng Trạch 2,Coal,Proposed,2028,Quảng Bình,1200.0,,,
Nhiệt điện Quỳnh Lập 1,Coal,Proposed,2026,Nghệ An,1200.0,,,
Nhiệt điện Quỳnh Lập 2,Coal,Proposed,2027,Nghệ An,1200.0,,,
Nhiệt điện Hải Phòng 3,Coal,Proposed,2028,Hải Phòng,1200.0,,,
Nhiệt điện Quảng Ninh 3,Coal,Proposed,2029,Quảng Ninh,1200.0,,,
Nhiệt điện Vũng Áng 3,Coal,Proposed,2025,Hà Tĩnh,1200.0,,,Originally planned for 2024-2025
Nhiệt điện Bạc Liêu 1,Coal,Proposed,2029,Bạc Liêu,1200.0,,,Backup project in PDP7A.
Nhiệt điện Tân Phước 1,Coal,Proposed,2028,Tiền Giang,1200.0,,,
Nhiệt điện Tân Phước 2,Coal,Proposed,2029,Tiền Giang,1200.0,,,
Nhiệt điện Cẩm Phả 3,Coal,Cancelled,NA,Quảng Ninh,440.0,,,Originally in PDP7
Nhiệt điện Công Thanh,Coal,Suspended,NA,Thanh Hóa,600.0,,,Financial difficulties.
Nhiệt điện An Khánh,Coal,Under construction,2023,Bắc Giang,650.0,,,
Nhiệt điện Na Dương 2,Coal,Under construction,2023,Lạng Sơn,110.0,,,
Nhiệt điện đồng phát Hải Hà 1,Coal,Proposed,2024,Quảng Ninh,150.0,,,In industrial zone.
Nhiệt điện đồng phát Hải Hà 2,Coal,Proposed,2027,Quảng Ninh,750.0,,,In industrial zone.
Nhiệt điện đồng phát Hải Hà 3,Coal,Proposed,2025,Quảng Ninh,600.0,,,In industrial zone.
Nhiệt điện đồng phát Hải Hà 4,Coal,Proposed,2028,Quảng Ninh,600.0,,,In industrial zone.
Nhiệt điện đồng phát Rạng Đông,Coal,Proposed,2025,Nam Định,100.0,,,In industrial zone.
Nhiệt điện Lục Nam,Coal,Proposed,2023,Bắc Giang,100.0,,,
Tuabin khí chu trình hỗn hợp Phú Mỹ 1,Domestic gas,Operational,2001,Bà Rịa – Vũng Tàu,1108.0,,,Originally 3x330 MW Frame 9E units
Tuabin khí chu trình hỗn hợp Phú Mỹ 2.1,Domestic gas,Operational,2004,Bà Rịa – Vũng Tàu,896.0,,,2x448 MW.
Tuabin khí chu trình hỗn hợp Phú Mỹ 4,Domestic gas,Operational,2004,Bà Rịa – Vũng Tàu,458.0,,,1x458 MW.
Tuabin khí chu trình hỗn hợp Bà Rịa,Domestic gas,Operational,2004,Bà Rịa – Vũng Tàu,389.0,,,Originally 3x75 MW Frame 6B
Tuabin khí chu trình hỗn hợp Thủ Đức,Domestic gas,Operational,2003,TP. Hồ Chí Minh,114.0,,,2x57 MW.
Tuabin khí chu trình hỗn hợp Cần Thơ,Domestic gas,Operational,2005,Cần Thơ,150.0,,,
Tuabin khí chu trình hỗn hợp Nhơn Trạch 1,Domestic gas,Operational,2008,Đồng Nai,465.0,,,
Tuabin khí chu trình hỗn hợp Nhơn Trạch 2,Domestic gas,Operational,2011,Đồng Nai,750.0,,,
Tuabin khí chu trình hỗn hợp Cà Mau 1,Domestic gas,Operational,2008,Cà Mau,750.0,,,
Tuabin khí chu trình hỗn hợp Cà Mau 2,Domestic gas,Operational,2009,Cà Mau,750.0,,,
Tuabin khí Phú Mỹ 2.2 BOT,Domestic gas,Operational,2005,Bà Rịa – Vũng Tàu,740.0,,,Sojitz
Tuabin khí Phú Mỹ 3 BOT,Domestic gas,Operational,2005,Bà Rịa – Vũng Tàu,740.0,,,Tokyo Gas)
Tuabin khí Vũng Tàu,Oil,Operational,2003,Bà Rịa – Vũng Tàu,39.0,,,
Nhiệt điện Thủ Đức (FO),Oil,Operational,1976,TP. Hồ Chí Minh,165.0,,,Scheduled for retirement.
Nhiệt điện Ô Môn 1,Oil,Operational,2005,Cần Thơ,660.0,,,Scheduled for conversion to domestic gas (Lô B).
Nhiệt điện Cần Thơ (FO),Oil,Operational,1997,Cần Thơ,33.0,,,
Nhiệt điện Hiệp Phước,OIl,Operational,2006,TP. Hồ Chí Minh,375.0,,,
Tuabin khí chu trình hỗn hợp Ô Môn 3,Domestic gas,Under construction,2025,Cần Thơ,750.0,,,To use gas from Block B.
