name,fuel,status,cod,province,capacity_mwe
Uông Bí,Coal,Operational,Unknown,Quảng Ninh,105
Uông Bí mở rộng II,Coal,Operational,Unknown,Quảng Ninh,330
Pha Lai I,Coal,Operational,Unknown,Hải Dương,440
Phả Lại II,Coal,Operational,Unknown,Hải Dương,600
Ninh Bình,Coal,Operational,Unknown,Ninh Bình,100
Hai Phòng I,Coal,Operational,Unknown,Hải Phòng,300
Quang Ninh I,Coal,Operational,Unknown,Quảng Ninh,300
Na Duong,Coal,Operational,Unknown,Lạng Sơn,111
Cao Nhan,Coal,Operational,Unknown,Lạng Sơn,115
Cam Pha,Coal,Operational,Unknown,Quảng Ninh,600
Son Dong,Coal,Operational,Unknown,Quảng Ninh,220
Formosa,Coal,Operational,Unknown,Hà Tĩnh,150
Cao Ngạn,Coal,"Planned, possibly cancelled",Unknown,Phú Thọ,110
Thái Bình I,Coal,Under Construction,Unknown,Thái Bình,600
Thái Bình II (PVN),Coal,Under Construction,Unknown,Hậu Giang,1200
Thái Bình II (EVN),Coal,Under Construction,Unknown,Ninh Bình,1200
Nghi Sơn 1,Coal,Operational,Unknown,Thanh Hóa,600
Duyen Hai 1,Coal,Operational,Unknown,Trà Vinh,1244
Duyen Hai 3,Coal,Operational,Unknown,Trà Vinh,1245
Vinh Tan 4,Coal,Under Construction,Unknown,Bình Thuận,1200
Mong Duong 1,Coal,Operational,Unknown,Quảng Ninh,1080
Vinh Tan 2,Coal,Operational,Unknown,Bình Thuận,1244
Quang Ninh 2,Coal,Operational,Unknown,Quảng Ninh,600
Hai Phong 2,Coal,Operational,Unknown,Hải Phòng,600
Uong Bi extension 1,Coal,Operational,Unknown,Quảng Ninh,300
Uong Bi extension 2,Coal,Operational,Unknown,Quảng Ninh,330
An Khanh (Bac Giang),Coal,Operational,Unknown,Bắc Giang,650
Nghi Son II,Coal,Under Construction,Unknown,Thanh Hóa,1200
Vung Ang II,Coal,Under Construction,Unknown,Hà Tĩnh,1200
Quang Trach I,Coal,Under Construction,Unknown,Quảng Bình,1200
Van Phong I,Coal,Under Construction,Unknown,Khánh Hòa,1432
Long Phu I,Coal,Under Construction,Unknown,Sóc Trăng,1200
Quynh Lap I,Coal,Planned,Unknown,Nghệ An,1200
Quynh Lap II,Coal,Planned,Unknown,Nghệ An,1200
Vinh Tan III,Coal,Planned,Unknown,Bình Thuận,1980
Song Hau II,Coal,Planned,Unknown,Hậu Giang,2120
Cam Thanh,Coal,"Planned, facing delays",Unknown,Quảng Nam,600
Nam Dinh I,Coal,"Planned, facing delays",Unknown,Nam Định,1200
Quang Tri,Coal,"Planned, facing delays",Unknown,Quảng Trị,1320
Vinh Tan III (alternative),Coal,"Planned, facing delays",Unknown,Bình Thuận,1980
Song Hau II (alternative),Coal,"Planned, facing delays",Unknown,Hậu Giang,2120
Thac Mo extension,Coal,Operational,Unknown,Đắk Nông,75
Xuan Son,Coal,Planned,Unknown,Phú Thọ,110
Pho Noi,Coal,Planned,Unknown,Hưng Yên,1200
Phu Ly,Coal,Planned,Unknown,Hà Nam,600
Hoang Mai Energy City,Coal,Planned,Unknown,Nghệ An,600
Hai Lang,Coal,Planned,Unknown,Quảng Trị,1320
Phu My 3,Coal,Planned,Unknown,Bình Thuận,600
Bac Giang,Coal,Planned,Unknown,Bắc Giang,650
Lao Bao,Coal,Planned,Unknown,Quảng Trị,600
Phu Vang,Coal,Planned,Unknown,Thừa Thiên Huế,1200
Duy Xuyen,Coal,Planned,Unknown,Quảng Nam,600
Hon La,Coal,Planned,Unknown,Quảng Bình,2000
Nghi Son II (Coal component),Coal,Under Construction,Unknown,Thanh Hóa,1200
Vung Ang III #1,1200,Coal,Planned,2,0
Vung Ang III #3,1200,Coal,Planned,4,0
Hai Phong III #1,1200,Coal,"Planned, facing delays",2,0
Hai Phong III #3,1200,Coal,Planned,4,0
Quang Ninh III #1,1200,Coal,Planned,2,0
Quang Ninh III #3,2000,Coal,Planned,4,0
An Khanh - Bac Giang,Coal,Operational,Unknown,Bắc Giang,650
Na Duong II,Coal,Planned,Unknown,Lạng Sơn,110
Pha Lai III,Coal,Planned,Unknown,Hải Dương,660
Thai Binh II (EVN),Coal,Planned,Unknown,Ninh Bình,1200
Bao Dai,Coal,Planned,Unknown,Hưng Yên,600
