name,fuel,status,cod,province,capacity_mwe
Uông Bí,Coal,Operational,1964,Quảng Ninh,105
Uông Bí mo rong II,Coal,Operational,2006,Quảng Ninh,330
Pha Lai I,Coal,Operational,1983,Hải Dương,440
Phả Lại II,Coal,Operational,2005,Hải Dương,600
Ninh Bình,Coal,Operational,1969,Ninh Bình,100
Hai Phòng I,Coal,Operational,1999,Hải Phòng,300
Quang Ninh I,Coal,Operational,2001,Quảng Ninh,300
Na Duong,Coal,Operational,1994,Lạng Sơn,111
Cao Nhan,Coal,Operational,2000,Quảng Ninh,115
Cam Pha,Coal,Operational,2004,Quảng Ninh,600
Son Dong,Coal,Operational,2001,Quảng Ninh,220
Formosa,Coal,Operational,2008,Hà Tĩnh,150
Uong Bi extension 1,Coal,Operational,2009,Quảng Ninh,300
Uong Bi Extension 2,Coal,Operational,2011,Quảng Ninh,330
Phà Lại II,Coal,Operational,2005,Hải Dương,600
Nghi Sơn 1,Coal,Operational,2015,Thanh Hóa,600
Duyen Hai 1,Coal,Operational,2015,Trà Vinh,1244
Duyen Hai 3,Coal,Operational,2016,Trà Vinh,1245
Duyen Hai 3 (MR),Coal,Operational,2019,Trà Vinh,660
Thai Binh I #1,Coal,Operational,2016,Thái Bình,300
Thai Binh I #2,Coal,Operational,2017,Thái Bình,300
Hoà Bình (PVN),Coal,Under Construction,2025,Hòa Bình,1200
Thái Bình II #1,Coal,Under Construction,2021,Thái Bình,600
Thái Bình II #2,Coal,Under Construction,2021,Thái Bình,600
Quang Ninh 2,Coal,Operational,2014,Quảng Ninh,600
Hai Phong 2,Coal,Operational,2014,Hải Phòng,600
Nghi Son II #1,Coal,Under Construction,2021,Thanh Hóa,600
Nghi Son II #2,Coal,Under Construction,2022,Thanh Hóa,600
Thái Bình I #1,Coal,Operational,2016,Thái Bình,300
Vinh Tan 4 #1,Coal,Operational,2017,Bình Thuận,600
Vinh Tan 4 #2,Coal,Operational,2018,Bình Thuận,600
Vinh Tan 4 MR,Coal,Operational,2019,Bình Thuận,600
Thăng Long #1,Coal,Operational,2017,Quảng Ninh,300
Thăng Long #2,Coal,Operational,2018,Quảng Ninh,300
Mong Duong 1 #1,Coal,Operational,2014,Quảng Ninh,500
Mong Duong 1 #2,Coal,Operational,2017,Quảng Ninh,500
Vung Ang II #1,Coal,Under Construction,2021,Hà Tĩnh,600
Vung Ang II #2,Coal,Under Construction,2022,Hà Tĩnh,600
Quang Trach I #1,Coal,Under Construction,2021,Quảng Bình,600
Quang Trach I #2,Coal,Under Construction,2022,Quảng Bình,600
Vinh Tan III #1,Coal,Under Construction,2022,Bình Thuận,660
Vinh Tan III #2,Coal,Under Construction,2023,Bình Thuận,660
Vinh Tan III #3,Coal,Under Construction,2023,Bình Thuận,660
