name,fuel,status,cod,province,capacity_mwe
Uong Bi,Coal,Operational,1961,Quang Ninh,153
Uong Bi Extension 1,Coal,Operational,2010,Quang Ninh,300
Uong Bi Extension 2,Coal,Operational,2011,Quang Ninh,330
Pha Lai 1,Coal,Operational,1983,Hai Duong,440
Pha Lai 2,Coal,Operational,2002,Hai Duong,600
Ninh Binh,Coal,Operational,1974,Ninh Binh,100
Hai Phong 1,Coal,Operational,2011,Hai Phong,600
Hai Phong 2,Coal,Operational,2014,Hai Phong,600
Quang Ninh 1,Coal,Operational,2012,Quang Ninh,600
Quang Ninh 2,Coal,Operational,2015,Quang Ninh,600
Na Duong 1,Coal,Operational,2004,Lang Son,110
Cao Ngan,Coal,Operational,2007,Thai Nguyen,115
Cam Pha 1-2,Coal,Operational,2011,Quang Ninh,600
Son Dong,Coal,Operational,2011,Bac Giang,220
Formosa Ha Tinh 1,Coal,Operational,2015,Hà Tĩnh,150
Mao Khe,Coal,Operational,2013,Quang Ninh,440
Nong Son,Coal,Operational,2013,Quang Nam,30
An Khanh 1,Coal,Operational,2013,Thai Nguyen,100
Vung Ang 1,Coal,Operational,2015,Hà Tĩnh,1200
Nghi Son 1,Coal,Operational,2014,Thanh Hoa,600
Mong Duong 1,Coal,Operational,2016,Quang Ninh,1080
Mong Duong 2,Coal,Operational,2015,Quang Ninh,1200
Thai Binh 1,Coal,Operational,2018,Thai Binh,600
Vinh Tan 2,Coal,Operational,2014,Binh Thuan,1244
Duyen Hai 1,Coal,Operational,2015,Tra Vinh,1245
Duyen Hai 3,Coal,Operational,2019,Tra Vinh,1245
Vinh Tan 4,Coal,Operational,2019,Binh Thuan,1200
Vinh Tan 4 Extension,Coal,Operational,2019,Binh Thuan,600
Formosa Ha Tinh 2,Coal,Operational,2016,Hà Tĩnh,150
Formosa Ha Tinh 5,Coal,Operational,2016,Hà Tĩnh,150
Formosa Dong Nai 3,Coal,Operational,2016,Dong Nai,150
Vedan cogeneration,Coal,Operational,2016,Dong Nai,60
Thang Long 1,Coal,Operational,2018,Quang Ninh,300
Thai Binh 2,Coal,Operational,2023,Thai Binh,1200
Duyen Hai 3 Extension,Coal,Operational,2021,Tra Vinh,660
Vinh Tan 1,Coal,Operational,2019,Binh Thuan,1200
Hai Duong,Coal,Operational,2021,Hai Duong,1200
Nghi Son 2,Coal,Operational,2022,Thanh Hoa,1200
Van Phong 1,Coal,Under construction,2024,Khanh Hoa,1432
Quang Trach 1,Coal,Under construction,2026,Quang Binh,1403
