name,fuel,status,cod,province,capacity_mwe
Hoa Binh,Coal,Operational,1988,Hoa Binh,1920
Pha Lai 1,Coal,Operational,1986,Haiphong,440
Pha Lai 2,Coal,Operational,2002,Haiphong,600
Ninh Binh,Coal,Operational,2011,Ninh Binh,100
Hai Phong 1,Coal,Operational,2011,Haiphong,300
Quang Ninh 1,Coal,Operational,2011,Quang Ninh,300
Uong Bi,Coal,Operational,1975,Quang Ninh,105
Uong Bi Extension 2,Coal,Operational,2011,Quang Ninh,330
Na Duong,Coal,Operational,2014,Lang Son,111
Cao Ngan,Coal,Operational,2015,Thai Nguyen,115
Cam Pha,Coal,Operational,2013,Quang Ninh,600
Son Dong,Coal,Operational,2015,Quang Ninh,220
Formosa,Coal,Operational,2015,Ha Tinh,150
Mong Duong 1,Coal,Operational,2015,Quang Ninh,1080
Mong Duong 2,Coal,Operational,2015,Quang Ninh,1240
Vinh Tan 2,Coal,Operational,2014,Binh Thuan,1244
Vinh Tan 4,Coal,Operational,2018,Binh Thuan,600
Duyen Hai 1,Coal,Operational,2015,Tra Vinh,1245
Duyen Hai 3,Coal,Operational,2018,Tra Vinh,1245
Vinh Tan 4 Extension,Coal,Operational,2019,Binh Thuan,600
Duyen Hai 3 Extension,Coal,Operational,2019,Tra Vinh,660
Thai Binh 1,Coal,Operational,2018,Thai Binh,600
Vinh Tan 1,Coal,Operational,2018,Binh Thuan,1244
Hai Phong 2,Coal,Operational,2017,Haiphong,600
Quang Ninh 2,Coal,Operational,2014,Quang Ninh,600
Nghi Son 1,Coal,Operational,2013,Thanh Hoa,300
Vung Ang 1,Coal,Operational,2015,Ha Tinh,1200
An Khanh,Coal,Operational,2023,Bac Giang,650
Na Duong 2,Coal,Under Construction,2023,Lang Son,110
Quang Ninh 3,Coal,Planned,2029-2030,Quang Ninh,1200
Hai Phong 3,Coal,Planned,2025-2026,Haiphong,1200
Quang Trach 1,Coal,Under Construction,2024-2025,Quang Binh,1200
Quang Trach 2,Coal,Planned,2026,Quang Binh,1200
Vung Ang 2,Coal,Under Construction,2024,Ha Tinh,1200
Vung Ang 3,Coal,Planned,Post-2030,Ha Tinh,1200
Nghi Son 2,Coal,Operational,2022,Thanh Hoa,1200
Quynh Lap 1,Coal,Planned,2026,Nghe An,1200
Quynh Lap 2,Coal,Planned,2027-2028,Nghe An,1200
Quang Tri 1,Coal,Planned,2026-2027,Quang Tri,1320
Quang Tri 2,Coal,Planned,Post-2030,Quang Tri,2000
Vinh Tan 3,Coal,Planned,2026-2027,Binh Thuan,1980
Van Phong 1,Coal,Under Construction,2023-2024,Khanh Hoa,1320
Duyen Hai 2,Coal,Operational,2021-2022,Tra Vinh,1200
Song Hau 1,Coal,Operational,2021,Hau Giang,1200
Song Hau 2,Coal,Planned,2027,Hau Giang,2000
Long Phu 1,Coal,Under Construction,2026,Soc Trang,1200
Long Phu 2,Coal,Planned,Post-2030,Soc Trang,1320
Long Phu 3,Coal,Planned,Post-2030,Soc Trang,1800
Long An 1,Coal,Planned,Post-2030,Long An,1200
Long An 2,Coal,Planned,Post-2030,Long An,1600
Tan Phuoc 1,Coal,Planned,2029-2030,Tien Giang,1200
Tan Phuoc 2,Coal,Planned,Post-2030,Tien Giang,1200
Kien Luong,Coal,Cancelled,-,Kien Giang,3600
Song Hau 3,Coal,Planned,Post-2030,Hau Giang,2000
Nam Dinh 1,Coal,Planned,2024-2025,Nam Dinh,1200
Nam Dinh 2,Coal,Planned,Post-2030,Nam Dinh,2000
Cong Thanh,Coal,Planned,2026,Thanh Hoa,600
Thang Long,Coal,Operational,2018,Quang Ninh,600
Mong Duong 3,Coal,Planned,Post-2030,Quang Ninh,660
Phu Tho,Coal,Planned,Post-2030,Phu Tho,600
Rang Dong,Coal,Planned,Post-2030,Nam Dinh,2400
Kim Son,Coal,Planned,Post-2030,Ninh Binh,3000
Bao Dai,Coal,Planned,Post-2030,Quang Ninh,600
Thai Binh 2,Coal,Operational,2021,Thai Binh,1200
Thai Binh 3,Coal,Planned,Post-2030,Thai Binh,4000
Phu My 2,Coal,Cancelled,-,Ba Ria-Vung Tau,700
Phú Mỹ 1,Local Natural Gas,Operational,2001,Bà Rịa-Vũng Tàu,1090
Phú Mỹ 2.1,Local Natural Gas,Operational,2004,Bà Rịa-Vũng Tàu,900
Phú Mỹ 4,Local Natural Gas,Operational,2004,Bà Rịa-Vũng Tàu,450
Bà Rịa,Local Natural Gas,Operational,2008,Bà Rịa-Vũng Tàu,389
Nhơn Trạch 1,Local Natural Gas,Operational,2008,Đồng Nai,465
Nhơn Trạch 2,Local Natural Gas,Operational,2011,Đồng Nai,750
Cà Mau 1,Local Natural Gas,Operational,2008,Cà Mau,750
Cà Mau 2,Local Natural Gas,Operational,2008,Cà Mau,750
Ô Môn I,Local Natural Gas,Operational,2014,Cần Thơ,330
Thu Duc,Local Natural Gas,Operational,1966,Ho Chi Minh City,128
Cần Thơ,Local Natural Gas,Operational,2010,Cần Thơ,150
Phú Mỹ 2.2 BOT,LNG,Operational,2005,Bà Rịa-Vũng Tàu,740
Phú Mỹ 3 BOT,LNG,Operational,2004,Bà Rịa-Vũng Tàu,740
