name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
Nhiệt điện Phả Lai 1,Coal,Operating,1986,Hải Dương,440.0,,,4x110 MW units
Nhiệt điện Phả Lai 2,Coal,Operating,2001,Hải Dương,600.0,,,2x300 MW units
Nhiệt điện Hải Phòng 1,Coal,Operating,2011,Hải Phòng,600.0,,,2x300 MW units
Nhiệt điện Hải Phòng 2,Coal,Operating,2014,Hải Phòng,600.0,,,2x300 MW units
Nhiệt điện Quảng Ninh 1,Coal,Operating,2009,Quảng Ninh,600.0,,,2x300 MW units
Nhiệt điện Quảng Ninh 2,Coal,Operating,2014,Quảng Ninh,600.0,,,2x300 MW units
Nhiệt điện Uông Bí,Coal,Operating,1975,Quảng Ninh,105.0,,,1x50 MW + 1x55 MW units
Nhiệt điện Uông Bí mở rộng 1,Coal,Operating,2009,Quảng Ninh,300.0,,,
Nhiệt điện Uông Bí mở rộng 2,Coal,Operating,2014,Quảng Ninh,330.0,,,
Nhiệt điện Ninh Bình,Coal,Operating,1976,Ninh Bình,100.0,,,4x25 MW units
Nhiệt điện Thủ Đức,Oil,Decommissioned,1974,Ho Chi Minh City,165.0,,,Oil-fired
Nhiệt điện Cần Thơ,Oil,Decommissioned,1990,Cần Thơ,33.0,,,Oil-fired
Nhiệt điện Ô Môn 1,Oil/Domestic gas,Operating,2009,Cần Thơ,660.0,,,Converted to Block B gas
Nhiệt điện Hiệp Phước,Oil,Decommissioned,2004,Ho Chi Minh City,375.0,,,Oil-fired
Nhiệt điện Phú Mỹ 1,Domestic gas,Operating,2000,Bà Rịa-Vũng Tàu,1090.0,,,
Nhiệt điện Phú Mỹ 2.1,Domestic gas,Operating,1997,Bà Rịa-Vũng Tàu,900.0,,,
Nhiệt điện Phú Mỹ 4,Domestic gas,Operating,2004,Bà Rịa-Vũng Tàu,450.0,,,
Nhiệt điện Thu Duc,Domestic gas,Operating,2000,Ho Chi Minh City,128.0,,,
Nhiệt điện Can Tho,Domestic gas,Operating,2001,Cần Thơ,150.0,,,
Nhiệt điện Bà Rịa,Domestic gas,Operating,1992,Bà Rịa-Vũng Tàu,389.0,,,
Nhiệt điện Phú Mỹ 2.2 BOT,Domestic gas,Operating,2005,Bà Rịa-Vũng Tàu,740.0,,,
Nhiệt điện Phú Mỹ 3 BOT,Domestic gas,Operating,2004,Bà Rịa-Vũng Tàu,740.0,,,
Nhiệt điện Vê Dan,Domestic gas,Operating,2005,Dong Nai,72.0,,,
Nhiệt điện Dam Phú Mỹ,Domestic gas,Operating,2005,Bà Rịa-Vũng Tàu,21.0,,,
Nhiệt điện Na Duong,Coal,Operating,2005,Lang Sơn,111.0,,,2x55 MW units
Nhiệt điện Cao Nhan,Coal,Operating,2006,Thai Nguyen,115.0,,,2x57.5 MW units
Nhiệt điện Cam Pha,Coal,Operating,2011,Quảng Ninh,600.0,,,2x300 MW units
Nhiệt điện Son Dong,Coal,Operating,2009,Bắc Giang,220.0,,,2x110 MW units
Nhiệt điện Mạo Khê,Coal,Operating,2013,Quảng Ninh,440.0,,,2x220 MW units
Nhiệt điện Nông Sơn,Coal,Operating,2015,Quảng Nam,30.0,,,
Nhiệt điện Nhơn Trạch 1,Domestic gas,Operating,2009,Dong Nai,450.0,,,
Nhiệt điện Nhơn Trạch 2,Domestic gas,Operating,2011,Dong Nai,750.0,,,
Nhiệt điện Cà Mau 1,Domestic gas,Operating,2008,Cà Mau,750.0,,,
Nhiệt điện Cà Mau 2,Domestic gas,Operating,2008,Cà Mau,750.0,,,
Nhiệt điện Formosa Hà Tĩnh 1,Coal,Operating,2015,Hà Tĩnh,150.0,,,
Nhiệt điện Formosa Hà Tĩnh 2,Coal,Operating,2016,Hà Tĩnh,150.0,,,
Nhiệt điện Formosa Hà Tĩnh 3-4,Domestic gas (blast furnace gas),Operating,2016,Hà Tĩnh,200.0,,,2x100 MW units
Nhiệt điện Formosa Hà Tĩnh 5,Coal,Operating,2016,Hà Tĩnh,150.0,,,
Nhiệt điện Formosa Đồng Nai 3,Coal,Operating,2018,Dong Nai,150.0,,,
Nhiệt điện Bourbon,Oil,Operating,2006,Bà Rịa-Vũng Tàu,24.0,,,
Nhiệt điện Amata,Diesel,Operating,2005,Bình Dương,14.0,,,
Nhiệt điện Duyên Hải 1,Coal,Operating,2015,Trà Vinh,1244.0,,,2x622 MW units
Nhiệt điện Duyên Hải 3,Coal,Operating,2017,Trà Vinh,1245.0,,,2x622 MW units
Nhiệt điện Nghi Sơn 1,Coal,Operating,2013,Thanh Hóa,600.0,,,2x300 MW units
Nhiệt điện Vĩnh Tân 2,Coal,Operating,2014,Bình Thuận,1244.0,,,2x622 MW units
Nhiệt điện Mông Dương 1,Coal,Operating,2015,Quảng Ninh,1080.0,,,2x540 MW units
Nhiệt điện Mông Dương 2,Coal,Operating,2015,Quảng Ninh,1245.0,,,
