name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
Uông Bí,Coal,Operational,2008,Quảng Ninh,105.0,,,Original plant
Uông Bí mở rộng II,Coal,Operational,2010,Quảng Ninh,330.0,,,Extension
Phả Lại I,Coal,Operational,1995,Hải Phòng,440.0,,,
Phả Lại II,Coal,Operational,1998,Hải Phòng,600.0,,,
Ninh Bình,Coal,Operational,2005,Ninh Bình,100.0,,,
Hải Phòng I,Coal,Operational,2000,Hải Phòng,300.0,,,
Quảng Ninh I,Coal,Operational,2005,Quảng Ninh,300.0,,,
Na Dương,Coal,Operational,2010,Na Duong mine,111.0,,,
Cao Nhân,Coal,Operational,2010,Cao Nhan,115.0,,,
Cẩm Phả,Coal,Operational,2009,Cam Pha,600.0,,,
Sơn Đồng,Coal,Operational,2010,Son Dong,220.0,,,
Formosa,Coal,Operational,2015,Hà Tĩnh,150.0,,,Industrial cogeneration
Thủ Đức (oil),Oil,Operational,2000,Hồ Chí Minh City,165.0,,,Oil‑fired
Cần Thơ (oil),Oil,Operational,2000,Cần Thơ,33.0,,,Oil‑fired
Ô Môn I,Oil,Operational,2000,Cần Thơ,330.0,,,Oil‑fired
Hiệp Phước,Oil,Operational,2000,Hồ Chí Minh City,375.0,,,Oil‑fired
Phú Mỹ I,Gas,Operational,1998,Bà Rịa‑Vũng Tàu,1090.0,,,Combined‑cycle
Phú Mỹ II.1,Gas,Operational,2000,Bà Rịa‑Vũng Tàu,900.0,,,Combined‑cycle
Phú Mỹ IV,Gas,Operational,2002,Bà Rịa‑Vũng Tàu,450.0,,,Combined‑cycle
Thủ Đức (gas),Gas,Operational,2005,Hồ Chí Minh City,128.0,,,Gas turbine (oil‑fired)
Cần Thơ (gas),Gas,Operational,2005,Cần Thơ,150.0,,,Gas turbine
Bà Rịa,Gas,Operational,2005,Bà Rịa‑Vũng Tàu,389.0,,,Gas turbine
Nhơn Trạch I,Gas,Operational,2009,Đồng Nai,465.0,,,Combined‑cycle
Nhơn Trạch II,Gas,Operational,2010,Đồng Nai,750.0,,,Combined‑cycle
Cà Mau I,Gas,Operational,2009,Cà Mau,750.0,,,Combined‑cycle
Cà Mau II,Gas,Operational,2010,Cà Mau,750.0,,,Combined‑cycle
Phú Mỹ II.2 BOT,Gas,Operational,2010,Bà Rịa‑Vũng Tàu,740.0,,,BOT
