name,fuel,status,cod,province,capacity_mwe
Thu Duc,local natural gas,operating,,Ho Chi Minh City,0
Ba Ria,local natural gas,operating,,Ba Ria-Vung Tau,0
Hiep Phuoc,local natural gas,operating,,Ho Chi Minh City,0
Phu My 1,local natural gas,operating,,Ba Ria-Vung Tau,0
Tra Noc,local natural gas,operating,,Can Tho,0
Phu My 3,local natural gas,operating,,Ba Ria-Vung Tau,0
Phu My 4,local natural gas,operating,,Ba Ria-Vung Tau,0
Phu My 2.1,local natural gas,operating,,Ba Ria-Vung Tau,0
Phu My 2.2,local natural gas,operating,,Ba Ria-Vung Tau,0
Ca Mau 1,local natural gas,operating,,Ca Mau,0
Ca Mau 2,local natural gas,operating,,Ca Mau,0
O Mon I,local natural gas,operating,,Can Tho,0
Nhon Trach 1,local natural gas,operating,,Dong Nai,0
Nhon Trach 2,local natural gas,operating,,Dong Nai,0
O Mon II,local natural gas,planned,,Can Tho,0
O Mon III,local natural gas,planned,,Can Tho,0
O Mon IV,local natural gas,planned,,Can Tho,0
Mong Duong 1,coal,operating,,Quang Ninh,0
Mong Duong 2,coal,operating,,Quang Ninh,0
Quang Ninh 1,coal,operating,,Quang Ninh,0
Quang Ninh 2,coal,operating,,Quang Ninh,0
Uong Bi,coal,operating,,Quang Ninh,0
Uong Bi Expansion,coal,operating,,Quang Ninh,0
Cam Pha 1,coal,operating,,Quang Ninh,0
Cam Pha 2,coal,operating,,Quang Ninh,0
Mao Khe,coal,operating,,Quang Ninh,0
Na Duong 1,coal,operating,,Lang Son,0
Ninh Binh,coal,operating,,Ninh Binh,0
Hai Phong 1,coal,operating,,Hai Phong,0
Hai Phong 2,coal,operating,,Hai Phong,0
Cao Ngan,coal,operating,,Thai Nguyen,0
An Khanh - Bac Giang,coal,operating,,Bac Giang,0
Na Duong 2,coal,planned,,Lang Son,0
Thai Binh 1,coal,operating,,Thai Binh,0
Thai Binh 2,coal,operating,,Thai Binh,0
Pha Lai 1,coal,operating,,Hai Duong,0
Pha Lai 2,coal,operating,,Hai Duong,0
Nghi Son 1,coal,operating,,Thanh Hoa,0
Nghi Son 2,coal,operating,,Thanh Hoa,0
Vung Ang 1,coal,operating,,Ha Tinh,0
Vung Ang 2,coal,under construction,,Ha Tinh,0
Quang Trach 1,coal,under construction,,Quang Binh,0
Nong Son,coal,operating,,Quang Nam,0
Vinh Tan 2,coal,operating,,Binh Thuan,0
Vinh Tan 1,coal,operating,,Binh Thuan,0
Vinh Tan 4,coal,operating,,Binh Thuan,0
Vinh Tan 4 Expansion,coal,operating,,Binh Thuan,0
Duyen Hai 1,coal,operating,,Tra Vinh,0
Duyen Hai 3,coal,operating,,Tra Vinh,0
Duyen Hai 3 Expansion,coal,operating,,Tra Vinh,0
Long Phu 1,coal,under construction / delayed,,Soc Trang,0
Song Hau 1,coal,operating,,Hau Giang,0
Song Hau 2,coal,planned,,Hau Giang,0
Quang Trach 2,coal,planned / uncertain,,Quang Binh,0
Long Phu 2,coal,planned / uncertain,,Soc Trang,0
Long Phu 3,coal,planned / uncertain,,Soc Trang,0
Kien Luong 1,coal,planned / uncertain,,Kien Giang,0
Kien Luong 2,coal,planned / uncertain,,Kien Giang,0
Vinh Tan 3,coal,planned / uncertain,,Binh Thuan,0
Duyen Hai 2,coal,planned / uncertain,,Tra Vinh,0
Nhon Trach 3,imported LNG,under construction,,Dong Nai,0
Nhon Trach 4,imported LNG,under construction,,Dong Nai,0
Hiep Phuoc LNG,imported LNG,planned,,Ho Chi Minh City,0
Son My 1,imported LNG,planned,,Binh Thuan,0
Son My 2,imported LNG,planned,,Binh Thuan,0
Long An I,imported LNG,under construction,,Long An,0
Long An II,imported LNG,under construction,,Long An,0
Bac Lieu LNG,imported LNG,planned,,Bac Lieu,0
Hai Lang LNG,imported LNG,planned,,Quang Tri,0
Quang Ninh LNG,imported LNG,planned,,Quang Ninh,0
Thai Binh LNG,imported LNG,planned,,Thai Binh,0
Nghi Son LNG,imported LNG,planned,,Thanh Hoa,0
Quynh Lap LNG,imported LNG,planned,,Nghe An,0
Ca Na LNG,imported LNG,planned,,Ninh Thuan,0
Vung Ang 3 LNG,imported LNG,planned,,Ha Tinh,0
Hon Khoai LNG,imported LNG,planned,,Ca Mau,0
Tra Vinh LNG,imported LNG,planned,,Tra Vinh,0
An Giang LNG,imported LNG,planned,,An Giang,0
Hoang Mai LNG,imported LNG,planned,,Nghe An,0
Quang Tri LNG,imported LNG,planned,,Quang Tri,0
Ca Mau LNG,imported LNG,planned,,Ca Mau,0
Quang Binh LNG,imported LNG,planned,,Quang Binh,0
Binh Dinh LNG,imported LNG,planned,,Binh Dinh,0
Phu My LNG,imported LNG,planned,,Ba Ria-Vung Tau,0
Thi Vai LNG expansion-linked power,imported LNG,planned,,Ba Ria-Vung Tau,0
Thi Vai LNG Terminal,imported LNG,operating,,Ba Ria-Vung Tau,0
Son My LNG Terminal,imported LNG,planned,,Binh Thuan,0
Long An LNG Terminal,imported LNG,under construction,,Long An,0
