name,fuel,status,cod,province,capacity_mwe
Uong Bí (Phả Lại extension I),,"operational, eligible for decom",-1995-01-01,Hải Dương,105
Uong Bí MR II,,operational,2006,Hải Dương,300
PhaLai (Phả Lại II.1),,operational,2012,Hải Dương,440
Phả Lại II,,operational,2015,Hải Dương,600
Ninh Bình,,operational,2010,Ninh Bình,100
Hai Phong I,,operational,2013,Hải Phòng,300
Quang Ninh I,,operational,2014,Quảng Ninh,300
Na Duong,,operational,2014,Lạng Sơn,111
Cao Nhan,,operational,2015,Lạng Sơn,115
Cam Pha,,operational,2013,Quảng Ninh,600
Son Dong,,operational,2015,Quảng Ninh,220
Hai Phong II,,operational,2015,Hải Phòng,300
Thu Duc,,operational,1984,Hồ Chí Minh,165
Can Tho,,operational,2012,Cần Thơ,33.25
Ô Môn I,,operational,2009,Cần Thơ,330
Ô Môn I (after conversion to Lô B gas),,retrofit,2017,Cần Thơ,330
Hiệp Phước,,operational,2015,Hồ Chí Minh,375
Bourbon,,operational,2008,Bà Rịa-Vũng Tàu,24
Phú Mỹ I,,operational,2005,Bà Rịa-Vũng Tàu,1090
Phú Mỹ II.1,,operational,2006,Bà Rịa-Vũng Tàu,900
Phú Mỹ II.2,,operational/BOT,2017-2018,Bà Rịa-Vũng Tàu,740
Phú Mỹ IV,,operational,2016,Bà Rịa-Vũng Tàu,450
Thu Duc Gas CT,,operational,2014,Hồ Chí Minh,128
Can Tho Gas CT,,operational,2016,Cần Thơ,150
Bà Rịa,,operational,2014,Bà Rịa-Vũng Tàu,389
Nhơn Trạch I,,operational,2018,Đồng Nai,465
Nhơn Trạch II,,operational,2018,Đồng Nai,750
Cà Mau I,,operational,2012,Cà Mau,750
Cà Mau II,,operational,2015,Cà Mau,750
Formosa 2 (Hà Tĩnh),,operational,2015,Hà Tĩnh,150
Formosa 3,,operational,2015,Hà Tĩnh,100
Formosa 4,,operational,2016,Hà Tĩnh,100
Formosa 5,,operational,2018,Hà Tĩnh,150
Vũng Áng 1,,operational,2015,Hà Tĩnh,1200
Vũng Áng 2,,construction/CTS signed/pre-2021-completed,2026,Hà Tĩnh,1200
Vũng Áng 3,,planned pre-FS,2025-2030,Hà Tĩnh,1200
Quảng Trạch I,,EPC started,2025-2026,Quảng Bình,1403
Long Phu 1,,under construction,2027,Sóc Trăng,0
Long Phu 2,,planned/BOT contract,2029+,Sóc Trăng,0
Sông Hậu 1,,construction,2021,Hậu Giang,0
Sông Hậu 2,,planned,2027,Hậu Giang,0
Sông Hậu 3,,proposed,post-2030,Hậu Giang,0
Vĩnh Tân 1,,operational ahead of schedule,2018,Bình Thuận,0
Vĩnh Tân 2,,operational,2014,Bình Thuận,1244
Vĩnh Tân 3,,construction,2025,Bình Thuận,0
Vĩnh Tân 4,,operational early,2018,Bình Thuận,0
Mong Duong 1,,operational,2015,Quảng Ninh,0
Mong Duong II,,operational,2015,Quảng Ninh,0
Duyên Hải 1,,operational,2015,Trà Vinh,600
Duyên Hải 2,,operational,2021,Trà Vinh,0
Duyên Hải 3,,operational,2016,Trà Vinh,660
Duyên Hải 3 extension,,operational,Trà Vinh,660,0
Thai Binh I,,operational,2017,Thái Bình,0
Thai Binh II,,operational delayed,2021+,Thái Bình,0
Quang Ninh 2,,proposed,2025+,Quảng Ninh,0
Nam Định I,,under construction,2024+,Nam Định,2000
Hai Phong 3,,proposed,2025+,Hải Phòng,0
Thanh Hoa I (Nghi Son II),,under construction,2022,Thanh Hóa,0
Thanh Hoa II (Vung Ang II),,under/BOT contract,2026,Thanh Hóa / Hà Tĩnh,0
Quang Tri I,,BOT negotiations,2026+,Quảng Trị,0
Quang Tri II,,study/pre-FS,post-2025,Quảng Trị,0
Vung Ang III 2 & 3,,planned,2025-2026,Hà Tĩnh,0
Long Son 1,,LNG-BOT/FS,discussed,post-2025,0
Hiệp Phước,,LNG-BOT,2018/Hiệp Phước I,Hồ Chí Minh,1200
Bạc Liêu,,pre-FS / planning,post-2025,Bạc Liêu,3200
Kien Luong cluster,,suspended,2018+,Kiên Giang,0
Phu My 2.1,,operational,2004,Bà Rịa-Vũng Tàu,896
Phu My 1,,operational,2006,Bà Rịa-Vũng Tàu,1118
Phu My 4,,operational,2018,Bà Rịa-Vũng Tàu,458
Ba Ria,,operational,2010,Bà Rịa-Vũng Tàu,389
Thuy Loi 4 (Thuan An),,operational,2004,Thừa Thiên Huế,36
Dung Quất I (Khí),,BOT signed,post Cà Mau Lô A,Quảng Ngãi,750
Dung Quất II (Khí),,BOT signed,post-,Quảng Ngãi,750
Dung Quất III (Khí),,BOT signed plan using Ca Voi Xanh,Quảng Ngãi,750,0
Miền Trung I (Quảng Trị/Quảng Ngãi),,BOT signed,post Cà Mau Lô A,2020s,750
Miền Trung II (Quảng Trị/Quảng Ngãi),,BOT signed,post Cà MaU Lô A,2020s,750
Miền Trung III (Quảng Trị/Quảng Ngãi),,BOT in study phase,post-2025,750,0
Quảng Trị (Khí Báo Vang),,quoting times,Quảng Trị,340,0
Na Duong II,,operational,2014,Lạng Sơn,100
An Khanh (Bac Giang),,operational,2018,Bắc Giang,650
Thang Long,,operational,2018,Hưng Yên,0
Cong Thanh,,operational complications,2026,Thanh Hóa,0
Quynh Lap I,,under FS for 2x600,2026,Thanh Hóa,1200
Quynh Lap II,,Quảng Trị port,post-2025,Thanh Hóa/Quảng Trị,1200
Vinh Tan LNG phased units,,studies,post-2025,Bình Thuận,0
Long An 1,,study/plan,post-2025,Long An,1500
Long An 2,,study/plan,post-2025,Long An,1500
Dong Phu 2,,study/plan,post-2025,Đồng Nai,4500
Tuyen Quang + extension,,-,2016+,Tuyên Quang,0
Dam Nai,,Discarded 2018/2019,Ninh Thuận,,0
Ky Phu hydropower only (no coal),,operational,2017,Hòa Bình,1920
Thac Mo exp,,operational/expansion,2018,Bình Phước,225
Cay Chi hydro only,,-,2016+,Bình Phước,0
Dong Nai 4 (single unit),,operational,2015,Đồng Nai,170
Dong Nai 5,,operational,2018,Đồng Nai,145
Dong Nai 6,,BOT,operational,2017,0
Song Tranh 2,,remains operational,2013+2018 extensions,Quảng Nam,190
Song Tranh 3,,scrapped,scrapped,Quảng Nam,0
A Vuong,,operational,2009,Quảng Nam,210
Song Bung 4,,operational,2016,Quảng Nam,168.75
Song Bung 2,,operational,2018,Quảng Nam,100
Lai Chau HPP,,operational,2016+,Lai Châu,0
Son La HPP,,operational,2011-2019,Sơn La,0
Hoa Binh HPP,,operational,1994,Hòa Bình,1920
Hau HPP,,-,post-2025,Hậu Giang,0
Trung Son,,operational,2017+Thanh Hóa,2 x 65,0
Ban Chat HPP,,operational,2011+2015,Sơn La,220
Yaly HPP,,operational,2001/ext 2013,Gia Lai,720
Pleikrong HPP,,upgraded,2011,Kon Tum,100
Tuyen Quang HPP,,operational,Tuyên Quang,342,0
Sri Se Kong 3 BOT HPP (Laos),,-,2020s,-,0
Se San 3 HPP,,operational,2014,Đắk Lắk/Dắk Nông,260
Se San 4 HPP,,operational,2012,Đắk Lắk,360
Dong Nai 3 HPP,,operational,2000+capacity additions,Đồng Nai,0
Thac Ba,,operational,1992,Yên Bái,112
Vinh Son HPP,,operational,1994 Phú Yên,66,0
Song Hinh,,operational,1994,Phú Yên,70
Da Nhim-Song Pha,,operational,1994,Ninh Thuận,167
Ham Thuan,,operational,2001,Bình Thuận,300
Da Mi,,operational,2002,Bình Thuận,175
Tri An,,operational,1992,Đồng Nai,420
Ialy extension (ltd),,+,2019+ Gia Lai,180,0
Dong Nai 1/2 retired 2010,,-,1981/1984 closed,Hồ Chí Minh no capacity,0
Can Tho GT CCGT phase II still functioning,,Hồ Chí Minh,-,,0
