name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
Uông Bí,Coal,Operational,2010-2011,Quảng Ninh,105.0,,,
Uông Bí Mở rộng I,Coal,Operational,2011-2012,Quảng Ninh,300.0,,,
Uông Bí Mở rộng II,Coal,Operational,2011-2012,Quảng Ninh,330.0,,,
Phả Lại I,Coal,Operational,2010-2011,Hải Dương,440.0,,,
Phả Lại II,Coal,Operational,2010-2011,Hải Dương,600.0,,,
Ninh Bình,Coal,Operational,2010-2011,Ninh Bình,100.0,,,
Hải Phòng I,Coal,Operational,2010-2011,Hải Phòng,300.0,,,
Hải Phòng II,Coal,Operational,2013-2014,Hải Phòng,600.0,,,
Hải Phòng III #1-4,Coal,Planned,2025-2026,Hải Phòng,1200.0,,,
Quảng Ninh I,Coal,Operational,2010-2011,Quảng Ninh,300.0,,,
Quảng Ninh II #1,Coal,Operational,2014-2015,Quảng Ninh,300.0,,,
Quảng Ninh II #2,Coal,Operational,2015-2016,Quảng Ninh,300.0,,,
Quảng Ninh III #1-2,Coal,Planned,2029-2030,Quảng Ninh,1200.0,,,
Na Dương,Coal,Operational,2010-2011,Lạng Sơn,110.0,,,
Na Dương II,Coal,Delayed,2023,Lạng Sơn,110.0,,,
Cao Nhân,Coal,Operational,2010-2011,Quảng Ninh,115.0,,,
Cẩm Phả,Coal,Operational,2010-2011,Quảng Ninh,600.0,,,
Cẩm Phả II,Coal,Operational,2011-2012,Quảng Ninh,300.0,,,
Cẩm Phả III,Coal,Delayed,2020,Quảng Ninh,440.0,,,
Sơn Đông,Coal,Operational,2010-2011,Bắc Giang,220.0,,,
Formosa Hà Tĩnh #2,Coal,Operational,2016,Hà Tĩnh,150.0,,,
Formosa Hà Tĩnh #3-4,Coal,Operational,2016,Hà Tĩnh,200.0,,,
Formosa Hà Tĩnh #5,Coal,Operational,2016,Hà Tĩnh,150.0,,,
Formosa Hà Tĩnh #6-7,Coal,Planned,2020,Hà Tĩnh,300.0,,,
Formosa Hà Tĩnh #8-9,Coal,Planned,2020,Hà Tĩnh,200.0,,,
Formosa Hà Tĩnh #10,Coal,Planned,2020,Hà Tĩnh,150.0,,,
Formosa Hà Tĩnh #2 (LNG),LNG,Planned,2021-2030,Hà Tĩnh,650.0,,,
Thủ Đức,Oil,Operational,2010-2011,Hồ Chí Minh,165.0,,,
Cần Thơ,Oil,Operational,2010-2011,Cần Thơ,33.0,,,
Ô Môn I,Oil,Operational,2010-2011,Cần Thơ,330.0,,,
Ô Môn I (Gas),Local Gas,Operational,2021-2030,Cần Thơ,660.0,,,
Hiệp Phước,Oil,Operational,2010-2011,Hồ Chí Minh,375.0,,,
Hiệp Phước (LNG),LNG,Planned,2021-2030,Hồ Chí Minh,1200.0,,,
Bourbon,Oil,Operational,2010-2011,Hồ Chí Minh,24.0,,,
Phú Mỹ I,Local Gas,Operational,2010-2011,Bà Rịa-Vũng Tàu,1090.0,,,
Phú Mỹ II.1,Local Gas,Operational,2010-2011,Bà Rịa-Vũng Tàu,900.0,,,
Phú Mỹ IV,Local Gas,Operational,2010-2011,Bà Rịa-Vũng Tàu,450.0,,,
Thủ Đức (Gas),Local Gas,Operational,2010-2011,Hồ Chí Minh,128.0,,,
Cần Thơ (Gas),Local Gas,Operational,2010-2011,Cần Thơ,150.0,,,
Bà Rịa,Local Gas,Operational,2010-2011,Bà Rịa-Vũng Tàu,389.0,,,
Nhơn Trạch I,Local Gas,Operational,2010-2011,Đồng Nai,465.0,,,
Nhơn Trạch II,Local Gas,Operational,2010-2011,Đồng Nai,750.0,,,
Nhơn Trạch 3&4,LNG,Planned,2021-2030,Đồng Nai,1500.0,,,
Cà Mau I,Local Gas,Operational,2010-2011,Cà Mau,750.0,,,
Cà Mau II,Local Gas,Operational,2010-2011,Cà Mau,750.0,,,
Ô Môn II,Local Gas,Planned,2026-2030,Cần Thơ,1050.0,,,
Ô Môn III,Local Gas,Delayed,2025,Cần Thơ,750.0,,,
Ô Môn IV,Local Gas,Delayed,2023,Cần Thơ,750.0,,,
Phú Mỹ II.2 BOT,LNG,Operational,2010-2011,Bà Rịa-Vũng Tàu,740.0,,,
Phú Mỹ III BOT,LNG,Operational,2010-2011,Bà Rịa-Vũng Tàu,740.0,,,
Vê Dan,Coal,Operational,2016,Hà Tĩnh,60.0,,,
Dam Phú Mỹ,LNG,Operational,2010-2011,Bà Rịa-Vũng Tàu,21.0,,,
Amata,Diesel,Operational,2010-2011,Bình Dương,14.0,,,
Thái Bình I,Coal,Operational,2017,Thái Bình,600.0,,,
Thái Bình II,Coal,Delayed,2021,Thái Bình,1200.0,,,
Vĩnh Tân I,Coal,Operational,2016-2017,Bình Thuận,1200.0,,,
Vĩnh Tân II,Coal,Operational,2014-2015,Bình Thuận,1200.0,,,
Vĩnh Tân III,Coal,Delayed,2024-2025,Bình Thuận,1980.0,,,
Vĩnh Tân IV,Coal,Operational,2018,Bình Thuận,1200.0,,,
Vĩnh Tân IV Mở rộng,Coal,Operational,2019,Bình Thuận,600.0,,,
Duyên Hải I,Coal,Operational,2014-2015,Trà Vinh,1200.0,,,
Duyên Hải II,Coal,Operational,2021-2022,Trà Vinh,1200.0,,,
Duyên Hải III,Coal,Operational,2016-2017,Trà Vinh,1244.0,,,
Duyên Hải III Mở rộng,Coal,Operational,2019,Trà Vinh,660.0,,,
Duyên Hải II 1-2,Coal,Planned,2021-2022,Trà Vinh,1200.0,,,
Mông Dương I,Coal,Operational,2016-2017,Quảng Ninh,1000.0,,,
Mông Dương II,Coal,Operational,2015-2016,Quảng Ninh,1200.0,,,
Nghi Sơn I,Coal,Operational,2013-2014,Thanh Hóa,600.0,,,
Nghi Sơn II,Coal,Operational,2021-2022,Thanh Hóa,1200.0,,,
Nghi Sơn II (LNG),LNG,Planned,2021-2030,Thanh Hóa,1500.0,,,
Vũng Áng I,Coal,Operational,2012-2013,Hà Tĩnh,1200.0,,,
Vũng Áng II,Coal,Delayed,2026,Hà Tĩnh,1200.0,,,
Vũng Áng III,Coal,Delayed,2024-2025,Hà Tĩnh,1200.0,,,
Quảng Trạch I,Coal,Delayed,2024-2025,Quảng Bình,1200.0,,,
Quảng Trạch II,Coal,Planned,2026,Quảng Bình,1200.0,,,
Quảng Trạch (LNG),LNG,Planned,2021-2030,Quảng Bình,1500.0,,,
Quảng Trị I,Coal,Delayed,2026-2027,Quảng Trị,1200.0,,,
Quảng Trị (LNG),LNG,Planned,2021-2030,Quảng Trị,1500.0,,,
Quảng Trị II,Coal,Planned,2028-2029,Quảng Trị,2000.0,,,
Hải Dương,Coal,Operational,2016-2017,Hải Dương,1200.0,,,
Công Thanh,Coal,Delayed,2024,Thanh Hóa,600.0,,,
Nam Định I,Coal,Delayed,2024-2025,Nam Định,1200.0,,,
Nam Định II,Coal,Planned,2025-2026,Nam Định,1200.0,,,
Quỳnh Lập I,Coal,Delayed,2026,Thanh Hóa,1200.0,,,
Quỳnh Lập II,Coal,Planned,2027-2028,Thanh Hóa,1200.0,,,
Vân Phong I,Coal,Operational,2022-2023,Khánh Hòa,1320.0,,,
Vân Phong II,Coal,Planned,2023-2024,Khánh Hòa,1320.0,,,
Long Phú I,Coal,Delayed,2023,Sóc Trăng,1200.0,,,
Long Phú II,Coal,Delayed,2025-2026,Sóc Trăng,1320.0,,,
Long Phú III,Coal,Planned,2021-2022,Sóc Trăng,1800.0,,,
Sông Hậu I,Coal,Operational,2021-2022,Hậu Giang,1200.0,,,
Sông Hậu II,Coal,Delayed,2024,Hậu Giang,2000.0,,,
Sông Hậu III,Coal,Planned,2029-2030,Hậu Giang,2000.0,,,
Tân Phước I,Coal,Planned,2029-2030,Tiền Giang,1200.0,,,
Tân Phước II,Coal,Planned,2028-2029,Tiền Giang,1200.0,,,
Kiên Lương I,Coal,Operational,2019,Kiên Giang,1200.0,,,
Kiên Lương II,Coal,Planned,2023-2024,Kiên Giang,1200.0,,,
Kiên Lương III,Coal,Planned,2027-2028,Kiên Giang,2000.0,,,
Long An I,LNG,Planned,2024-2025,Long An,1500.0,,,
Long An II,LNG,Planned,2026-2027,Long An,1500.0,,,
Long An III,LNG,Planned,2027-2028,Long An,1200.0,,,
Bạc Liêu I,LNG,Planned,2025-2027,Bạc Liêu,3200.0,,,
Bạc Liêu II,LNG,Planned,2029-2030,Bạc Liêu,1200.0,,,
Cà Mau 1-3,LNG,Planned,2025-2030,Cà Mau,4500.0,,,
Sơn Mỹ I,LNG,Planned,2026-2028,Bình Thuận,2250.0,,,
Sơn Mỹ II,LNG,Planned,2023-2024,Bình Thuận,2250.0,,,
Cà Ná,LNG,Planned,2025-2026,Ninh Thuận,1500.0,,,
Cà Ná II-III,LNG,Planned,2025-2030,Ninh Thuận,4500.0,,,
Hải Lăng,LNG,Planned,2026-2027,Quảng Trị,4500.0,,,
Chân Mây,LNG,Planned,2021-2030,Thừa Thiên Huế,4000.0,,,
Phong Điền,LNG,Planned,2021-2030,Thừa Thiên Huế,3000.0,,,
Nghi Sơn (LNG),LNG,Planned,2021-2030,Thanh Hóa,5000.0,,,
Vũng Áng (LNG),LNG,Planned,2021-2030,Hà Tĩnh,3000.0,,,
Quảng Ninh (LNG),LNG,Planned,2021-2030,Quảng Ninh,1500.0,,,
Thái Bình (LNG),LNG,Planned,2021-2030,Thái Bình,1500.0,,,
Hải Phòng (LNG),LNG,Planned,2021-2030,Hải Phòng,1500.0,,,
Bắc Trung Bộ (LNG),LNG,Planned,2021-2030,Various,14000.0,,,
Trung Trung Bộ (LNG),LNG,Planned,2021-2030,Various,20200.0,,,
Nam Trung Bộ (LNG),LNG,Planned,2021-2030,Various,28100.0,,,
Nam Bộ (LNG),LNG,Planned,2021-2030,Various,49150.0,,,
Đồng Phát Hải Hà 1,Coal,Operational,2019-2020,Quảng Ninh,300.0,,,
Đồng Phát Hải Hà 2,Coal,Planned,2031-2035,Quảng Ninh,600.0,,,
Đồng Phát Hải Hà 3,Coal,Planned,2031-2035,Quảng Ninh,600.0,,,
Đồng Phát Hải Hà 4,Coal,Planned,2031-2035,Quảng Ninh,600.0,,,
Đồng Phát Đức Giang,Coal,Operational,2021-2030,Hà Nội,100.0,,,
Đồng Phát Rạng Đông,Coal,Planned,2025-2030,Nam Định,100.0,,,
Đồng Phát Long Sơn,LNG,Operational,2016-2017,Bà Rịa-Vũng Tàu,150.0,,,
Đồng Phát An Khánh,Biomass,Operational,2018-2019,Quảng Ngãi,110.0,,,
Đồng Phát KCP #1-2,Biomass,Operational,2016-2017,Phú Yên,60.0,,,
Đồng Phát Lee&Man,Biomass,Operational,2018-2019,Bình Dương,125.0,,,
TBKHH Miền Trung I,Local Gas,Planned,2023-2024,Quảng Trị,750.0,,,
TBKHH Miền Trung II,Local Gas,Planned,2023-2024,Quảng Ngãi,750.0,,,
TBKHH Miền Trung III,Local Gas,Planned,2026-2027,Quảng Ngãi,750.0,,,
TBKHH Dung Quất I,Local Gas,Planned,2024-2025,Quảng Ngãi,750.0,,,
TBKHH Dung Quất II,Local Gas,Planned,2026-2027,Quảng Ngãi,750.0,,,
TBKHH Dung Quất III,Local Gas,Planned,2026-2027,Quảng Ngãi,750.0,,,
TBKHH Sơn Mỹ I,LNG,Planned,2026-2028,Bình Thuận,2250.0,,,
TBKHH Sơn Mỹ II,LNG,Planned,2023-2024,Bình Thuận,2250.0,,,
TBKHH Kiên Giang I,Local Gas,Planned,2021-2022,Kiên Giang,750.0,,,
TBKHH Kiên Giang II,Local Gas,Planned,2022-2023,Kiên Giang,750.0,,,
TBKHH Ô Môn II,Local Gas,Planned,2026-2030,Cần Thơ,750.0,,,
TBKHH Ô Môn III,Local Gas,Delayed,2025,Cần Thơ,750.0,,,
TBKHH Ô Môn IV,Local Gas,Delayed,2023,Cần Thơ,750.0,,,
TBKHH Long Phú II,LNG,Planned,2025-2027,Sóc Trăng,750.0,,,
TBKHH Long Phú III,LNG,Planned,2026-2027,Sóc Trăng,750.0,,,
TBKHH Sơn Mỹ II #3,Local Gas,Planned,2023-2025,Bình Thuận,750.0,,,
TBKHH Sơn Mỹ II #4-5,Local Gas,Planned,2026-2028,Bình Thuận,1500.0,,,
TBKHH Sơn Mỹ II #6-7,Local Gas,Planned,2027-2028,Bình Thuận,1500.0,,,
