match_type,reference_name,system_name,reference_province,system_province,reference_fuel,system_fuel,reference_capacity_mwe,system_capacity_mwe,capacity_diff_pct,fuel_match,status_match,province_match,reference_source_ref,system_source_ref
fuzzy_capacity_diff,An Khánh - Bac Giang,An Khê,bac giang,gia lai,coal,unknown,650.0,160.0,75.4,False,False,False,,
exact_capacity_diff,An Khánh 1,Nậm Na 1 (Lào),thai nguyen,luang prabang,coal,unknown,116.0,72.0,37.9,False,False,False,,
exact_capacity_diff,Bà Rịa GT,Nậm Pân 5,ba ria - vung tau,son la,gas,unknown,46.0,35.0,23.9,False,False,False,,
fuzzy_capacity_diff,Bạc Liêu 1,Bạc Liêu I #2,bac lieu,bac lieu,coal,unknown,1200.0,600.0,50.0,False,False,True,,
fuzzy_capacity_diff,Cam Pha 3,Cam Pha,quang ninh,quang ninh,coal,unknown,440.0,600.0,36.4,False,False,True,,
exact_capacity_diff,Cao Ngạn,Cột nước thấp Phú Thọ,thai nguyen,phu tho,coal,unknown,114.0,105.0,7.9,False,False,False,,
exact,Cong Thanh,Công Thanh,thanh hoa,thanh hoa,coal,unknown,600.0,600.0,0.0,False,False,True,,
exact_capacity_diff,Cà Mau I,Cắn Đờn,ca mau,đak lak,gas,unknown,771.0,78.0,89.9,False,False,False,,
exact,Cà Mau II,Cà Mau II,ca mau,ca mau,gas,gas,771.0,750.0,2.7,True,True,True,,
exact_capacity_diff,Cẩm Phả 1,Srêpok 3,quang ninh,đak lak,coal,unknown,340.0,220.0,35.3,False,False,False,,
fuzzy_capacity_diff,Cẩm Phả 2,Cẩm Phả III #1,quang ninh,2020,coal,unknown,340.0,0.0,100.0,False,False,False,,
fuzzy,Dong Nai Formosa,Formosa,đong nai,ha tinh,coal,unknown,150.0,150.0,0.0,False,False,False,,
exact_capacity_diff,Dong Nai Formosa,Hàm Thuận,đong nai,binh thuan,coal,unknown,300.0,300.0,0.0,False,False,False,,
exact_capacity_diff,Duc Giang - Lao Cai Chemical,Sê San 4A,lao cai,gia lai,coal,unknown,100.0,63.0,37.0,False,False,False,,
exact_capacity_diff,Dung Quat Special Economic Zone (J-Power) Phase I,Sơn Mỹ II #1,quang ngai,binh thuan,coal,gas,2400.0,750.0,68.8,False,False,False,,
exact_capacity_diff,Dung Quat Special Economic Zone (J-Power) Phase II,Ninh Thuận II #1,quang ngai,ninh thuan,coal,unknown,2000.0,1100.0,45.0,False,False,False,,
exact_capacity_diff,Duyen Hai 1,Buôn Kuôp,tra vinh,đak lak,coal,unknown,1244.0,280.0,77.5,False,False,False,,
exact_capacity_diff,Duyen Hai 2,IaLy MR,tra vinh,gia lai,coal,unknown,600.0,360.0,40.0,False,False,False,,
exact_capacity_diff,Duyen Hai 3,Vũng Áng III #3,tra vinh,ha tinh,coal,unknown,1244.0,600.0,51.8,False,False,False,,
exact_capacity_diff,Duyen Hai 3 Extension,Sê San 4,tra vinh,đak lak,coal,unknown,660.0,360.0,45.5,False,False,False,,
fuzzy_capacity_diff,Duyên Hải 2,Duyên Hải II #1,tra vinh,2021,coal,unknown,1200.0,0.0,100.0,False,False,False,,
fuzzy_capacity_diff,Formosa HT2,Formosa Hà Tĩnh #10,ha tinh,ha tinh,coal,unknown,650.0,150.0,76.9,False,False,True,,
exact_capacity_diff,Ha Tinh Formosa Plastics Steel Complex,Sê San 3,ha tinh,gia lai,coal,unknown,450.0,260.0,42.2,False,False,False,,
exact_capacity_diff,Ha Tinh Formosa Plastics Steel Complex,Huổi Tạo,ha tinh,đien bien,coal,unknown,450.0,180.0,60.0,False,False,False,,
fuzzy_capacity_diff,Hai Duong,Hải Dương #1,hai duong,hai duong,coal,unknown,1200.0,600.0,50.0,False,False,True,,
exact_capacity_diff,Hai Ha CHP Phase 1,Cao Nhan,quang ninh,quang ninh,coal,unknown,150.0,115.0,23.3,False,False,True,,
fuzzy,Hai Ha CHP Phase 2,Hải Hà 2,quang ninh,quang ninh,coal,unknown,750.0,750.0,0.0,False,False,True,,
fuzzy,Hai Ha CHP Phase 3,Hải Hà 4,quang ninh,quang ninh,coal,unknown,600.0,600.0,0.0,False,False,True,,
fuzzy,Hai Ha CHP Phase 4,Hải Hà 3,quang ninh,quang ninh,coal,unknown,600.0,600.0,0.0,False,False,True,,
exact,Hai Phong 1,Hai Phòng I,hai phong,hai phong,coal,unknown,600.0,300.0,50.0,False,True,True,,
exact_capacity_diff,Hai Phong 2,Thu Duc,hai phong,tp ho chi minh,coal,gas,600.0,128.0,78.7,False,True,False,,
fuzzy_capacity_diff,Hai Phong 3,Hải Phòng III #2,hai phong,hai phong,coal,unknown,1200.0,600.0,50.0,False,False,True,,
exact_capacity_diff,Hải Phòng,Dak Rlih,hai phong,đak lak,gas,unknown,500.0,144.0,71.2,False,False,False,,
fuzzy_capacity_diff,LNG Bà Rịa 2,Bà Rịa,ba ria - vung tau,ba ria–vung tau,gas,gas,1200.0,389.0,67.6,True,False,False,,
fuzzy_capacity_diff,LNG Bình Định,Bình Điền,binh đinh,quang tri,gas,unknown,5000.0,44.0,99.1,False,False,False,,
fuzzy_capacity_diff,LNG Bạc Liêu,Bạc Liêu I #1,bac lieu,bac lieu,gas,unknown,3200.0,600.0,81.2,False,True,True,,
exact_capacity_diff,LNG Bến Tre,Thác Mơ,ben tre,binh phuoc,gas,unknown,3000.0,150.0,95.0,False,False,False,,
exact_capacity_diff,LNG Chân Mây,Sơn La,hue,son la,gas,unknown,4000.0,2400.0,40.0,False,False,False,,
exact,LNG Cà Mau 1,Cà Mau I,ca mau,ca mau,gas,gas,1500.0,750.0,50.0,True,True,True,,
exact_capacity_diff,"LNG Cà Mau 2,3",Hanbaram,ca mau,ninh thuan,gas,unknown,3000.0,117.0,96.1,False,False,False,,
exact_capacity_diff,LNG Cà Ná,Thiên Tân 2,ninh thuan,ninh thuan,gas,unknown,1500.0,400.0,73.3,False,True,True,,
exact_capacity_diff,LNG Cà Ná II+III,Lục Nam #2,ninh thuan,bac giang,gas,unknown,4500.0,50.0,98.9,False,False,False,,
