match_type,reference_name,system_name,reference_province,system_province,reference_fuel,system_fuel,reference_capacity_mwe,system_capacity_mwe,capacity_diff_pct,fuel_match,status_match,province_match,reference_source_ref,system_source_ref
fuzzy,An Khánh - Bac Giang,An Khánh,bac giang,bac giang,coal,coal,650.0,650.0,0.0,True,False,True,,
fuzzy_capacity_diff,An Khánh 1,An Khánh,thai nguyen,bac giang,coal,coal,116.0,650.0,460.3,True,False,False,,
fuzzy_capacity_diff,Bà Rịa GT,Bà Rịa 2,ba ria - vung tau,ba ria - vung tau,gas,imported gas,46.0,1200.0,2508.7,False,False,True,,
fuzzy_capacity_diff,Bạc Liêu 1,Bạc Liêu,bac lieu,bac lieu,coal,imported gas,1200.0,3200.0,166.7,False,False,True,,
fuzzy_capacity_diff,Cam Pha 3,Cẩm Phả,quang ninh,quang ninh,coal,coal,440.0,600.0,36.4,True,False,True,,
exact_capacity_diff,Cao Ngạn,Cao Nhân,thai nguyen,thai binh,coal,coal,114.0,115.0,0.9,True,True,False,,
exact,Cong Thanh,Công Thanh,thanh hoa,thanh hoa,coal,coal,600.0,600.0,0.0,True,False,True,,
exact,Cà Mau I,Cà Mau I,ca mau,ca mau,gas,imported gas,771.0,750.0,2.7,False,True,True,,
exact,Cà Mau II,Cà Mau II,ca mau,ca mau,gas,imported gas,771.0,750.0,2.7,False,True,True,,
exact_capacity_diff,Cẩm Phả 1,Mỹ Lý,quang ninh,lao cai,coal,unknown,340.0,250.0,26.5,False,False,False,,
exact_capacity_diff,Cẩm Phả 2,Ialy MR,quang ninh,lai chau,coal,unknown,340.0,360.0,5.9,False,True,False,,
exact_capacity_diff,Dong Nai Formosa,Hải Hà II,đong nai,quang ninh,coal,coal,150.0,150.0,0.0,True,False,False,,
exact_capacity_diff,Dong Nai Formosa,Trung Son,đong nai,quang binh,coal,unknown,300.0,260.0,13.3,False,False,False,,
exact_capacity_diff,Duc Giang - Lao Cai Chemical,Sông Bung 2,lao cai,quang nam,coal,unknown,100.0,100.0,0.0,False,False,False,,
exact_capacity_diff,Dung Quat Special Economic Zone (J-Power) Phase I,Rạng Đông,quang ngai,nam đinh,coal,coal,2400.0,2400.0,0.0,True,False,False,,
exact_capacity_diff,Dung Quat Special Economic Zone (J-Power) Phase II,Nam Định II,quang ngai,nam đinh,coal,coal,2000.0,2000.0,0.0,True,False,False,,
fuzzy_capacity_diff,Duyen Hai 1,Duyên Hải II,tra vinh,tra vinh,coal,coal,1244.0,1200.0,3.5,True,False,True,,
fuzzy_capacity_diff,Duyen Hai 2,Duyên Hải III Mở rộng,tra vinh,tra vinh,coal,coal,600.0,660.0,10.0,True,True,True,,
exact,Duyen Hai 3,Duyên Hải III,tra vinh,tra vinh,coal,coal,1244.0,1244.0,0.0,True,True,True,,
exact_capacity_diff,Duyen Hai 3 Extension,Thăng Long,tra vinh,hai phong,coal,coal,660.0,600.0,9.1,True,True,False,,
exact,Duyên Hải 2,Duyên Hải II,tra vinh,tra vinh,coal,coal,1200.0,1200.0,0.0,True,False,True,,
fuzzy,Formosa HT2,Formosa Hà Tĩnh II,ha tinh,ha tinh,coal,coal,650.0,650.0,0.0,True,False,True,,
fuzzy_capacity_diff,Ha Tinh Formosa Plastics Steel Complex,Hà Tĩnh,ha tinh,ha tinh,coal,imported gas,450.0,6000.0,1233.3,False,False,True,,
fuzzy_capacity_diff,Ha Tinh Formosa Plastics Steel Complex,Hà Tĩnh,ha tinh,ha tinh,coal,imported gas,450.0,6000.0,1233.3,False,False,True,,
exact,Hai Duong,Hải Dương,hai duong,hai duong,coal,coal,1200.0,1200.0,0.0,True,False,True,,
fuzzy,Hai Ha CHP Phase 1,Hải Hà I,quang ninh,quang ninh,coal,coal,150.0,150.0,0.0,True,False,True,,
fuzzy_capacity_diff,Hai Ha CHP Phase 2,Hải Hà III,quang ninh,quang ninh,coal,coal,750.0,1200.0,60.0,True,False,True,,
fuzzy_capacity_diff,Hai Ha CHP Phase 3,Hải Hà I,quang ninh,quang ninh,coal,coal,600.0,150.0,75.0,True,False,True,,
fuzzy_capacity_diff,Hai Ha CHP Phase 4,Hải Hà II,quang ninh,quang ninh,coal,coal,600.0,150.0,75.0,True,False,True,,
exact,Hai Phong 1,Hải Phòng I,hai phong,hai phong,coal,coal,600.0,300.0,50.0,True,True,True,,
exact,Hai Phong 2,Hải Phòng II,hai phong,hai phong,coal,imported gas,600.0,1200.0,100.0,False,False,True,,
fuzzy,Hai Phong 3,Hải Phòng III #1,hai phong,hai phong,coal,coal,1200.0,1200.0,0.0,True,False,True,,
