name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
Uông Bí 1,Coal,Operational,2000,Quảng Ninh,105.0,,,
Uông Bí Extension I,Coal,Operational,2012,Quảng Ninh,300.0,,,
Uông Bí Extension II,Coal,Operational,2014,Quảng Ninh,330.0,,,
Phả Lại I,Coal,Operational,1998,Hải Dương,440.0,,,
Phả Lại II,Coal,Operational,2000,Hải Dương,600.0,,,
Hải Phòng I,Coal,Operational,2002,Hải Phòng,300.0,,,
Hải Phòng II,Coal,Operational,2014,Hải Phòng,600.0,,,
Ninh Bình,Coal,Operational,2000,Ninh Bình,100.0,,,
Na Dương I,Coal,Operational,2018,Lạng Sơn,100.0,,,
Na Dương II,Coal,Under Construction,2023,Lạng Sơn,110.0,,,
Cẩm Phả I,Coal,Operational,2006,Quảng Ninh,300.0,,,
Cẩm Phả II,Coal,Operational,2013,Quảng Ninh,300.0,,,
Cẩm Phả III,Coal,Planned,2028,Quảng Ninh,440.0,,,
Sơn Động,Coal,Operational,2008,Bắc Giang,220.0,,,
Formosa Hà Tĩnh I,Coal,Operational,2018,Hà Tĩnh,150.0,,,
Formosa Hà Tĩnh II,Coal,Operational,2020,Hà Tĩnh,650.0,,,
Thái Bình I,Coal,Operational,2017,Thái Bình,600.0,,,
Thái Bình II,Coal,Under Construction,2021,Thái Bình,600.0,,,
Duyên Hải I,Coal,Operational,2014,Trà Vinh,600.0,,,
Duyên Hải II,Coal,Under Construction,2022,Trà Vinh,1200.0,,,
Duyên Hải III,Coal,Operational,2016,Trà Vinh,600.0,,,
Duyên Hải III Extension,Coal,Operational,2019,Trà Vinh,660.0,,,
Vĩnh Tân I,Coal,Operational,2018,Bình Thuận,1200.0,,,
Vĩnh Tân II,Coal,Operational,2014,Bình Thuận,1200.0,,,
Vĩnh Tân III,Coal,Under Construction,2024,Bình Thuận,1980.0,,,
Vĩnh Tân IV,Coal,Operational,2017,Bình Thuận,1200.0,,,
Vĩnh Tân IV Extension,Coal,Operational,2019,Bình Thuận,600.0,,,
Nghi Sơn I,Coal,Operational,2013,Thanh Hóa,600.0,,,
Nghi Sơn II,Coal,Under Construction,2022,Thanh Hóa,1200.0,,,
Vũng Áng I,Coal,Operational,2012,Hà Tĩnh,600.0,,,
Vũng Áng II,Coal,Under Construction,2026,Hà Tĩnh,1200.0,,,
Vũng Áng III,Coal,Planned,2028,Hà Tĩnh,1200.0,,,
Sông Hậu I,Coal,Under Construction,2021,Hậu Giang,1200.0,,,
Sông Hậu II,Coal,Under Construction,2027,Hậu Giang,2000.0,,,
Sông Hậu III,Coal,Planned,2029,Hậu Giang,2000.0,,,
Long Phú I,Coal,Under Construction,2023,Sóc Trăng,1200.0,,,
Long Phú II,Coal,Planned,2029,Sóc Trăng,1320.0,,,
Long Phú III,Coal,Planned,2026,Sóc Trăng,1800.0,,,
Quảng Trạch I,Coal,Under Construction,2024,Quảng Bình,1200.0,,,
Quảng Trạch II,Coal,Planned,2026,Quảng Bình,1200.0,,,
Hải Dương,Coal,Operational,2020,Hải Dương,1200.0,,,
Công Thanh,Coal,Under Construction,2024,Thanh Hóa,600.0,,,
Nam Định I,Coal,Under Construction,2024,Nam Định,1200.0,,,
Quỳnh Lập I,Coal,Under Construction,2026,Thanh Hóa,1200.0,,,
Quỳnh Lập II,Coal,Planned,2027,Thanh Hóa,1200.0,,,
Vân Phong I,Coal,Under Construction,2024,Khánh Hòa,1320.0,,,
Hải Phòng III,Coal,Planned,2028,Hải Phòng,1200.0,,,
Quảng Ninh III,Coal,Planned,2029,Quảng Ninh,1200.0,,,
Long An I,Coal/LNG,Planned,2025,Long An,1200.0,,,
Long An II,Coal/LNG,Planned,2027,Long An,1600.0,,,
Tân Phước I,Coal/LNG,Planned,2029,Tiền Giang,1200.0,,,
Tân Phước II,Coal/LNG,Planned,2028,Tiền Giang,1200.0,,,
Phú Mỹ I,Gas,Operational,1996,Bà Rịa - Vũng Tàu,1090.0,,,
Phú Mỹ II.1,Gas,Operational,2000,Bà Rịa - Vũng Tàu,900.0,,,
Phú Mỹ II.2,Gas,Operational,2003,Bà Rịa - Vũng Tàu,740.0,,,
Phú Mỹ III,Gas,Operational,2005,Bà Rịa - Vũng Tàu,740.0,,,
Phú Mỹ IV,Gas,Operational,2005,Bà Rịa - Vũng Tàu,450.0,,,
Nhơn Trạch I,Gas,Operational,2004,Đồng Nai,465.0,,,
Nhơn Trạch II,Gas,Operational,2006,Đồng Nai,750.0,,,
Nhơn Trạch III,Gas,Under Construction,2023,Đồng Nai,750.0,,,
