name,fuel,status,cod,province,capacity_mwe
Uong Bi,Coal,Operational,1976,Quang Ninh,105
Pha Lai I,Coal,Operational,1983,Hai Duong,440
Phu My 1,Local Natural Gas,Operational,2000,Ba Ria - Vung Tau,1090
Phu My 2.1,Local Natural Gas,Operational,2004,Ba Ria - Vung Tau,900
Phu My 4,Local Natural Gas,Operational,2004,Ba Ria - Vung Tau,450
Phu My 2.2 BOT (BOT),Imported LNG,Operational,2005,Ba Ria - Vung Tau,740
Phu My 3 BOT (BOT),Imported LNG,Operational,2004,Ba Ria - Vung Tau,720
Ba Ria,Local Natural Gas,Operational,2005,Ba Ria - Vung Tau,389
Nhon Trach 1,Local Natural Gas,Operational,2008,Dong Nai,465
Nhon Trach 2,Local Natural Gas,Operational,2011,Dong Nai,750
Ca Mau 1,Local Natural Gas,Operational,2008,Ca Mau,750
Ca Mau 2,Local Natural Gas,Operational,2008,Ca Mau,750
O Mon I,Local Natural Gas,Operational,2013,Can Tho,660
Thac Mo,Coal,Operational,2001,Binh Phuoc,150
Can Tho,Local Natural Gas,Operational,2010,Can Tho,33
Thu Duc (Oil),Oil,Operational,1960,Ho Chi Minh City,165
Hiep Phuoc (Oil),Oil,Operational,2000,Ho Chi Minh City,375
Phu My 3 Extension,Local Natural Gas,Operational,2014,Ba Ria - Vung Tau,740
Vung Ang 1,Coal,Operational,2015,Ha Tinh,1200
Mong Duong 1,Coal,Operational,2015,Quang Ninh,1080
Duyen Hai 1,Coal,Operational,2015,Tra Vinh,1244
Duyen Hai 3,Coal,Operational,2018,Tra Vinh,1245
Vinh Tan 2,Coal,Operational,2014,Binh Thuan,1244
Vinh Tan 4,Coal,Operational,2018,Binh Thuan,600
Formosa Ha Tinh,Coal,Operational,2017,Ha Tinh,150
Nghi Son 1,Coal,Operational,2013,Thanh Hoa,600
Hai Phong 1,Coal,Operational,2011,Hai Phong,600
Hai Phong 2,Coal,Operational,2014,Hai Phong,600
Quang Ninh 1,Coal,Operational,2011,Quang Ninh,600
Quang Ninh 2,Coal,Operational,2014,Quang Ninh,600
Cam Pha,Coal,Operational,2012,Quang Ninh,600
Na Duong,Coal,Operational,2014,Lang Son,110
Cao Ngan,Coal,Operational,2014,Thai Nguyen,115
Son Dong,Coal,Operational,2014,Bac Giang,220
Ninh Binh,Coal,Operational,2011,Ninh Binh,100
An Khanh,Coal,Operational,2014,Bac Giang,100
Thai Binh 1,Coal,Operational,2018,Thai Binh,600
Vinh Tan 4 Extension,Coal,Operational,2019,Binh Thuan,600
Duyen Hai 1 Extension,Coal,Operational,2019,Tra Vinh,600
Mong Duong 2,Coal,Operational,2015,Quang Ninh,1240
Vinh Tan 1,Coal,Operational,2018,Binh Thuan,1240
Nam Dinh 1 (BOT),Coal,Under Construction,2024,Nam Dinh,1200
Vung Ang 2 (BOT),Coal,Under Construction,2025,Ha Tinh,1200
Van Phong 1 (BOT),Coal,Under Construction,2023,Khanh Hoa,1320
Quang Trach 1,Coal,Under Construction,2024,Quang Binh,1200
Song Hau 1,Coal,Operational,2020,Hau Giang,1200
Song Hau 2 (BOT),Coal,Under Construction,2024,Hau Giang,2000
Long Phu 1,Coal,Under Construction,2023,Soc Trang,1200
Long Phu 2 (BOT),Coal,Planned,2029,Soc Trang,1320
Long Phu 3,Coal,Planned,2025,Soc Trang,1800
Quang Ninh 3,Coal,Planned,2030,Quang Ninh,1200
Hai Phong 3,Coal,Planned,2028,Hai Phong,1200
Quynh Lap 1,Coal,Planned,2026,Nghe An,1200
Quynh Lap 2,Coal,Planned,2028,Nghe An,1200
Vung Ang 3 (BOT),Coal,Planned,2030,Ha Tinh,1200
Quang Tri 1 (BOT),Coal,Planned,2027,Quang Tri,1320
Quang Tri 2,Coal,Planned,2030,Quang Tri,1200
Vinh Tan 3 (BOT),Coal,Under Construction,2024,Binh Thuan,1980
O Mon II,Local Natural Gas,Planned,2026,Can Tho,1050
O Mon III,Local Natural Gas,Planned,2025,Can Tho,1050
O Mon IV,Local Natural Gas,Planned,2026,Can Tho,1050
Dung Quat I,Local Natural Gas,Planned,2024,Quang Ngai,750
Dung Quat II,Local Natural Gas,Planned,2026,Quang Ngai,750
Dung Quat III,Local Natural Gas,Planned,2025,Quang Ngai,750
Mien Trung I,Local Natural Gas,Planned,2024,Quang Nam,750
Mien Trung II,Local Natural Gas,Planned,2025,Quang Ngai,750
Quang Tri (Bao Vang Gas Field),Local Natural Gas,Planned,2025,Quang Tri,340
Quang Ninh LNG,LNG,Planned,2026,Quang Ninh,1500
Thai Binh LNG,LNG,Planned,2027,Thai Binh,1500
Nghi Son LNG,LNG,Planned,2028,Thanh Hoa,1500
Quang Trach II LNG,LNG,Planned,2027,Quang Binh,1500
Hai Lang LNG,LNG,Planned,2026,Quang Tri,1500
Ca Na LNG,LNG,Planned,2025,Ninh Thuan,1500
Son My II LNG,LNG,Planned,2027,Binh Thuan,2250
Son My I LNG,LNG,Planned,2028,Binh Thuan,2250
Nhon Trach 3&4 LNG,LNG,Planned,2023,Dong Nai,1500
Kien Giang LNG,LNG,Planned,2025,Kien Giang,1500
Bac Lieu LNG,LNG,Planned,2026,Bac Lieu,3200
Hiep Phuoc LNG,LNG,Planned,2024,Ho Chi Minh City,1200
Long Son LNG,LNG,Planned,2027,Ba Ria - Vung Tau,1500
Long An I LNG,LNG,Planned,2025,Long An,1500
Long An II LNG,LNG,Planned,2030,Long An,1500
