name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
Uông Bí,Coal,Operational,Observed,Quảng Ninh,105.0,,,
Uông Bí Mo Rong II,Coal,Operational,Observed,Quảng Ninh,330.0,,,
Pha Lai I,Coal,Operational,Observed,Quảng Ninh,440.0,,,
Phả Lại II,Coal,Operational,Observed,Quảng Ninh,600.0,,,
Ninh Bình,Coal,Operational,Observed,Ninh Bình,100.0,,,
Hai Phòng I,Coal,Operational,Observed,Hai Phòng,300.0,,,
Quang Ninh I,Coal,Operational,Observed,Quảng Ninh,300.0,,,
Na Dương,Coal,Operational,Observed,Quảng Ninh,111.0,,,
Cao Nhan,Coal,Operational,Observed,Quảng Ninh,115.0,,,
Cam Pha,Coal,Operational,Observed,Quảng Ninh,600.0,,,
Son Dong,Coal,Operational,Observed,Quảng Ninh,220.0,,,
Formosa,Coal,Operational,Observed,Hà Tĩnh,150.0,,,
Thủ Đức,Oil/Gas,Operational,Observed,HCM City,165.0,,,
Cần Thơ,Oil/Gas,Operational,Observed,Cần Thơ,33.0,,,
Ô Môn I,Oil/Gas,Operational,Observed,Cần Thơ,330.0,,,
Hiệp Phước,Oil/Gas,Operational,Observed,HCM City,375.0,,,
Bourbon,Oil/Gas,Operational,Observed,HCM City,24.0,,,
Phú Mỹ I,Gas,Operational,Observed,Bà Rịa-Vũng Tàu,1090.0,,,
Phú Mỹ II.1,Gas,Operational,Observed,Bà Rịa-Vũng Tàu,900.0,,,
Phú Mỹ IV,Gas,Operational,Observed,Bà Rịa-Vũng Tàu,450.0,,,
Thu Duc,Gas,Operational,Observed,HCM City,128.0,,,
Can Tho,Gas,Operational,Observed,Cần Thơ,150.0,,,
Bà Ria,Gas,Operational,Observed,Bà Rịa-Vũng Tàu,389.0,,,
Nhơn Trạch I,Gas,Operational,Observed,Đồng Nai,465.0,,,
Nhơn Trạch II,Gas,Operational,Observed,Đồng Nai,750.0,,,
Cà Mau I,Gas,Operational,Observed,Cà Mau,750.0,,,
Cà Mau II,Gas,Operational,Observed,Cà Mau,750.0,,,
Phú Mỹ II.2 BOT,Gas,Operational,Observed,Bà Rịa-Vũng Tàu,740.0,,,
Phú Mỹ III BOT,Gas,Operational,Observed,Bà Rịa-Vũngtàu,740.0,,,
Vê Dan,Gas,Operational,Observed,Bà Rịa-Vũng Tàu,72.0,,,
Dam Phú Mỹ,Gas,Operational,Observed,Bà Rịa-Vũng Tàu,21.0,,,
Thai Binh I,Coal,Operational,Observed,Thái Bình,600.0,,,
Vinh Tan 2,Coal,Operational,Observed,Bình Thuận,1244.0,,,
Mong Duong 1,Coal,Operational,Observed,Quảng Ninh,1080.0,,,
Quang Ninh 2,Coal,Operational,Observed,Quảng Ninh,600.0,,,
Duyen Hai 1,Coal,Operational,Observed,Hải Phòng,1244.0,,,
Duyen Hai 3,Coal,Operational,Observed,Hải Phòng,1245.0,,,
Nghi Son 1,Coal,Operational,Observed,Thanh Hóa,600.0,,,
Thăng Long,Coal,Operational,Observed,Hà Nội,600.0,,,
Vĩnh Tân I,Coal,Operational,Observed,Bình Thuận,1200.0,,,
Vĩnh Tân II,Coal,Operational,Observed,Bình Thuận,1200.0,,,
Ô Môn III,Gas,Operational,Observed,Cần Thơ,750.0,,,
Ô Môn IV,Gas,Operational,Observed,Cần Thơ,750.0,,,
LNG Quảng Ninh,Imported LNG,Under Construction,Planned,Quảng Ninh,1500.0,,,
LNG Thái Bình,Imported LNG,Under Construction,Planned,Thái Bình,1500.0,,,
LNG Nghi Sơn,Imported LNG,Under Construction,Planned,Thanh Hóa,1500.0,,,
LNG Quảng Trạch II,Imported LNG,Under Construction,Planned,Quảng Bình,1500.0,,,
LNG Hải Lăng,Imported LNG,Under Construction,Planned,Quảng Trị,1500.0,,,
LNG Cà Ná,Imported LNG,Under Construction,Planned,Ninh Thuận,1500.0,,,
LNG Long Sơn,Imported LNG,Under Construction,Planned,Long An,1500.0,,,
LNG Bạc Liêu,Imported LNG,Under Construction,Planned,Bạc Liêu,3200.0,,,
NMNĐ Na Dương II,Coal,Under Construction,Planned,Quảng Ninh,110.0,,,
NMNĐ An Khánh - Bắc Giang,Coal,Under Construction,Planned,Bắc Giang,650.0,,,
NMNĐ Vũng Áng II,Coal,Under Construction,Planned,Hà Tĩnh,1330.0,,,
NMNĐ Quảng Trạch I,Coal,Under Construction,Planned,Quảng Bình,1403.0,,,
NMNĐ Vân Phong I,Coal,Under Construction,Planned,Khánh Hòa,1432.0,,,
NMNĐ Long Phú I,Coal,Under Construction,Planned,Sóc Trăng,1200.0,,,
