name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
Uông Bí,Coal,Operational,,Quảng Ninh,105.0,,,
Uông Bí Mở rộng II,Coal,Operational,,Quảng Ninh,330.0,,,
Phả Lại I,Coal,Operational,,Hải Dương,440.0,,,
Phả Lại II,Coal,Operational,,Hải Dương,600.0,,,
Ninh Bình,Coal,Operational,,Ninh Bình,100.0,,,
Hải Phòng I,Coal,Operational,,Hải Phòng,300.0,,,
Quảng Ninh I,Coal,Operational,,Quảng Ninh,300.0,,,
Na Dương,Coal,Operational,,Lạng Sơn,111.0,,,
Cao Nhan,Coal,Operational,,Lạng Sơn,115.0,,,
Cam Pha,Coal,Operational,,Quảng Ninh,600.0,,,
Sơn Động,Coal,Operational,,Bắc Giang,220.0,,,
Formosa Hà Tĩnh I,Coal,Operational,,Hà Tĩnh,150.0,,,
Formosa Hà Tĩnh II,Coal,Operational,,Hà Tĩnh,150.0,,,
Formosa Hà Tĩnh III,Coal,Operational,,Hà Tĩnh,100.0,,,
Formosa Hà Tĩnh IV,Coal,Operational,,Hà Tĩnh,100.0,,,
Formosa Hà Tĩnh V,Coal,Operational,,Hà Tĩnh,150.0,,,
Thủ Đức,Oil,Operational,,TP Hồ Chí Minh,165.0,,,
Cần Thơ,Oil,Operational,,Cần Thơ,33.0,,,
Ô Môn I,Oil,Operational,,Cần Thơ,330.0,,,
Hiệp Phước,Oil,Operational,,TP Hồ Chí Minh,375.0,,,
Bourbon,Oil,Operational,,TP Hồ Chí Minh,24.0,,,
Phú Mỹ I,Gas,Operational,,Bà Rịa-Vũng Tàu,1090.0,,,
Phú Mỹ II.1,Gas,Operational,,Bà Rịa-Vũng Tàu,900.0,,,
Phú Mỹ IV,Gas,Operational,,Bà Rịa-Vũng Tàu,450.0,,,
Thu Đức,Gas,Operational,,TP Hồ Chí Minh,128.0,,,
Cần Thơ,Gas,Operational,,Cần Thơ,150.0,,,
Bà Rịa,Gas,Operational,,Bà Rịa-Vũng Tàu,389.0,,,
Nhơn Trạch I,Gas,Operational,,Đồng Nai,465.0,,,
Nhơn Trạch II,Gas,Operational,,Đồng Nai,750.0,,,
Cà Mau I,Gas,Operational,,Cà Mau,750.0,,,
Cà Mau II,Gas,Operational,,Cà Mau,750.0,,,
Phú Mỹ II.2 BOT,Gas,Operational,,Bà Rịa-Vũng Tàu,740.0,,,
Phú Mỹ III BOT,Gas,Operational,,Bà Rịa-Vũng Tàu,740.0,,,
Vê Dan,Gas,Operational,,Bà Rịa-Vũng Tàu,72.0,,,
Đàm Phú Mỹ,Gas,Operational,,Bà Rịa-Vũng Tàu,21.0,,,
Thái Bình I,Coal,Operational,,Thái Bình,600.0,,,
Thái Bình II,Coal,Operational,,Thái Bình,600.0,,,
Duyên Hải I,Coal,Operational,,Trà Vinh,600.0,,,
Duyên Hải II,Coal,Operational,,Trà Vinh,600.0,,,
Duyên Hải III,Coal,Operational,,Trà Vinh,600.0,,,
Duyên Hải III Mở rộng,Coal,Operational,,Trà Vinh,660.0,,,
Nghi Sơn I,Coal,Operational,,Thanh Hóa,600.0,,,
Nghi Sơn II,Coal,Under Construction,,Thanh Hóa,1200.0,,,
Vĩnh Tân I,Coal,Operational,,Bình Thuận,1200.0,,,
Vĩnh Tân II,Coal,Operational,,Bình Thuận,1200.0,,,
Vĩnh Tân III,Coal,Under Construction,,Bình Thuận,1980.0,,,
Vĩnh Tân IV,Coal,Operational,,Bình Thuận,1200.0,,,
