name,fuel,status,cod,province,capacity_mwe
Vung Tau 1,Coal,,,Ba Ria-Vung Tau,1200
Vung Tau 2,Coal,,,Ba Ria-Vung Tau,900
Thi Vai 1,Coal,,,Ba Ria-Vung Tau,600
Long Son,LNG,,,Ba Ria-Vung Tau,1350
Phu My 1,Coal,,,Ba Ria-Vung Tau,1050
Phu My 2.1,Gas Turbine,,,Ba Ria-Vung Tau,900
Bac Lieu Thermal Power Plant,Coal,,,Bac Lieu,3200
Long An I,LNG,,,Long An,1500
Vinh Tan IV,Coal,,,Binh Thuan,1980
Phung Dan,Coal,,,Hau Giang,4000
Duyen Hai 3 & 4,Coal,,,Ca Mau,1245
Nghi Son I,LNG,,,Thanh Hoa,300
Na Duong,Coal,,,Hai Phong,115
Cam Pha,Coal,,,Quang Ninh,600
Mong Duong 1 & 2,Coal,,,Quang Ninh,1080
Son Dong,Coal,,,Nghe An,220
Vung Ang II,LNG,,,Ha Tinh,1330
Than Phu Yen,Coal,,,Phu Yen,4000
Duyen Hai 1 & 2,Coal,,,Ca Mau,1245
Long An II,LNG,,,Long An,1500
Than Binh Dinh I & II,Coal,,,Binh Dinh,300
Tan Phuoc I,Coal,,,Ben Tre,4500
Vung Ang 3,LNG,,,Ha Tinh,600
Long An III,LNG,,,Long An,1500
Than Binh Dinh III & IV,Coal,,,Binh Dinh,300
Long Son II & III,LNG,,,Ba Ria-Vung Tau,300
Tan Phuoc II,Coal,,,Ben Tre,4500
Long An I,LNG,,,Long An,1500
Than Binh Dinh V,Coal,,,Binh Dinh,300
Tan Phuoc III,Coal,,,Ben Tre,4500
Than Binh Dinh VI,Coal,,,Binh Dinh,300
