match_type,reference_name,system_name,reference_province,system_province,reference_fuel,system_fuel,reference_capacity_mwe,system_capacity_mwe,capacity_diff_pct,fuel_match,status_match,province_match,reference_source_ref,system_source_ref,similarity_score
fuzzy_capacity_diff,An Khánh - Bac Giang,Bac Giang 1,bac giang,bac giang,coal,unknown,650.0,0.0,100.0,False,False,True,,,90.0
exact_capacity_diff,An Khánh 1,Huu Hiep 1,thai nguyen,hue,coal,unknown,116.0,0.0,100.0,False,False,False,,,50.0
exact_capacity_diff,Bà Rịa GT,Soc Trang,ba ria - vung tau,tra vinh,gas,unknown,46.0,0.0,100.0,False,False,False,,,53.333333333333336
exact,Bạc Liêu 1,Bac Lieu 1,bac lieu,bac lieu,coal,unknown,1200.0,0.0,100.0,False,False,True,,,100.0
exact,Cam Pha 3,Cam Pha 3,quang ninh,quang ninh,coal,coal,440.0,440.0,0.0,True,False,True,,,100.0
exact,Cao Ngạn,Cao Ngan,thai nguyen,thai nguyen,coal,coal,114.0,115.0,0.9,True,False,True,,,100.0
exact_capacity_diff,Cong Thanh,Dien Chau 1,thanh hoa,nghe an,coal,unknown,600.0,0.0,100.0,False,False,False,,,44.44444444444444
exact,Cà Mau I,Cà Mau I,ca mau,ca mau,gas,imported gas,771.0,750.0,2.7,False,True,True,,,100.0
exact,Cà Mau II,Cà Mau II,ca mau,ca mau,gas,imported gas,771.0,750.0,2.7,False,True,True,,,100.0
exact,Cẩm Phả 1,Cam Pha 1,quang ninh,quang ninh,coal,coal,340.0,660.0,94.1,True,False,True,,,100.0
exact,Cẩm Phả 2,Cam Pha 2,quang ninh,quang ninh,coal,unknown,340.0,0.0,100.0,False,False,True,,,100.0
exact_capacity_diff,Dong Nai Formosa,Quan Trang 1,đong nai,thanh hoa,coal,unknown,150.0,0.0,100.0,False,False,False,,,38.095238095238095
exact_capacity_diff,Dong Nai Formosa,Hoa Binh Ha Hoa Binh,đong nai,coal,coal,unknown,300.0,0.0,100.0,False,False,False,,,45.16129032258065
exact_capacity_diff,Duc Giang - Lao Cai Chemical,Khanh Hoa 2,lao cai,khanh hoa,coal,unknown,100.0,0.0,100.0,False,False,False,,,45.45454545454546
exact,Duyen Hai 1,Duyen Hai 1,tra vinh,tra vinh,coal,coal,1244.0,1244.0,0.0,True,True,True,,,100.0
