name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
An Khánh 1,Coal,Operational,2015,Thái Nguyên,0,,,
Cao Ngạn,Coal,Operational,2006,Thái Nguyên,0,,,
Nông Sơn 1,Coal,Operational,2015,Quảng Nam,30.0,,,
Uông Bí I,Coal,Retired (2021),1975-1976,Hải Dương,0,,,EVNGENCO No 1
Ninh Bình,Coal,Operational,1976,Ninh Bình,0,,,
Vedan Vietnam Cogeneration,Coal,Operational,2015,Đồng Nai,60.0,,,
Pha Lai 1,Coal,Operational,1986,Hải Dương,0,,,
Cao Phả (Cam Pha Phase I-II),Coal,Operational,2011,Quảng Ninh,0,,,
Mao Khe,Coal,Operational,2013,Quảng Ninh,0,,,
Uông Bí I Extension,Coal,Operational,2009,Hải Dương,300.0,,,
Quảng Ninh (Quảng Ninh 1-2),Coal,Operational,2009-2014,Quảng Ninh,0,,,
Thái Bình 1,Coal,Operational,2018,Thái Bình,0,,,
Pha Lai 2,Coal,Operational,2001,Hải Dương,0,,,
Sơn Động,Coal,Operational,2009,Bắc Giang,0,,,
Đồng Nai Formosa 1-2,Coal,Operational,2004,Đồng Nai,0,,,
Đồng Nai Formosa 3,Coal,Operational,2018,Đồng Nai,150.0,,,
Nghi Sơn 1,Coal,Operational,2013-2014,Thanh Hóa,0,,,
Na Dương 1,Coal,Operational,2005,Lạng Sơn,0,,,
Mông Dương 1,Coal,Operational,2015,Quảng Ninh,1120.0,,,
Cao Ngan Extension,Coal,Operational,1975-1976,Thái Nguyên,0,,,
Hải Phòng 1-2,Coal,Operational,2011-2014,Hải Phòng,0,,,
Mông Dương 2,Coal,Operational,2015,Quảng Ninh,1245.0,,,
Vũng Áng 1,Coal,Operational,2014-2015,Hà Tĩnh,0,,,
Duyên Hải 1,Coal,Operational,2015,Trà Vinh,1245.0,,,
Duyên Hải 3,Coal,Operational,2017,Trà Vinh,1245.0,,,
Formosa Hà Tĩnh,Coal,Operational,2015,Hà Tĩnh,650.0,,,
Formosa Hà Tĩnh 2,Coal,Operational,2020,Hà Tĩnh,650.0,,,
Vĩnh Tân 1,Coal,Operational,2018-2019,Bình Thuận,0,,,Vinacomin
Vĩnh Tân 2,Coal,Operational,2014,Bình Thuận,1245.0,,,
Vĩnh Tân 4,Coal,Operational,2017-2018,Bình Thuận,0,,,
Lee & Man,Coal,Operational,2018,Hậu Giang,0,,,Lee & Man Vietnam Paper LLC
Thăng Long,Coal,Operational,2017-2018,Quảng Ninh,0,,,
Na Dương 2,Coal,Construction,2024,Lạng Sơn,110.0,,,
Duyên Hải 2,Coal,Construction,2021,Trà Vinh,0,,,
Duyên Hải 3 Extension,Coal,Construction,2019,Trà Vinh,660.0,,,
Hải Dương (BOT),Coal,Construction,2020,Hải Dương,0,,,China Power Engineering Consulting Group
Nghi Sơn 2,Coal,Construction,2022,Thanh Hóa,0,,,
Sông Hậu 1,Coal,Construction,2021,Hậu Giang,0,,,
Thái Bình 2,Coal,Construction,2022,Thái Bình,0,,,
Vĩnh Tân 4 Extension,Coal,Construction,2019,Bình Thuận,600.0,,,
Vũng Áng 3,Coal,Shelved,2024-2025,Hà Tĩnh,0,,,
An Khánh 2,Coal,Cancelled,,Thái Nguyên,0,,,Cancelled
Bình Định 1-2,Coal,Cancelled,,Bình Định,0,,,Cancelled (switch to gas)
