name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
Nhà máy nhiệt điện An Khánh 1,Coal,Operational,2015,Thái Nguyên,120.0,,,2x60 MW units
Nhà máy nhiệt điện Cẩm Phả,Coal,Operational,2011,Quảng Ninh,680.0,,,2x340 MW units (Phase I-II)
Nhà máy nhiệt điện Cao Ngạn,Coal,Operational,2006,Thái Nguyên,115.0,,,2x57.5 MW units
Nhà máy nhiệt điện Formosa Đồng Nai 1-2,Coal,Operational,2004,Đồng Nai,300.0,,,2x150 MW captive plant
Nhà máy nhiệt điện Formosa Đồng Nai 3,Coal,Operational,2018,Đồng Nai,150.0,,,Expansion unit
Nhà máy nhiệt điện Duyên Hải 1,Coal,Operational,2015,Trà Vinh,1245.0,,,2x622 MW units
Nhà máy nhiệt điện Duyên Hải 3,Coal,Operational,2017,Trà Vinh,1245.0,,,2x622 MW units
Nhà máy nhiệt điện Hải Phòng 1-2,Coal,Operational,2011-2014,Hải Phòng,1200.0,,,4x300 MW units
Nhà máy nhiệt điện Lee & Man,Coal,Operational,2018,Hậu Giang,125.0,,,1x50 MW + 1x75 MW
Nhà máy nhiệt điện Mạo Khê,Coal,Operational,2013,Quảng Ninh,440.0,,,2x220 MW units
Nhà máy nhiệt điện Mông Dương 1,Coal,Operational,2015,Quảng Ninh,1120.0,,,2x560 MW units
Nhà máy nhiệt điện Mông Dương 2,Coal,Operational,2015,Quảng Ninh,1245.0,,,2x622 MW units
Nhà máy nhiệt điện Na Dương 1,Coal,Operational,2005,Lạng Sơn,110.0,,,2x55 MW units
Nhà máy nhiệt điện Nghi Sơn 1,Coal,Operational,2013-2014,Thanh Hóa,600.0,,,2x300 MW units
Nhà máy nhiệt điện Ninh Bình,Coal,Operational,1976,Ninh Bình,100.0,,,4x25 MW units (oldest operating)
Nhà máy nhiệt điện Nông Sơn 1,Coal,Operational,2015,Quảng Nam,30.0,,,Small coal-fired plant
Nhà máy nhiệt điện Phả Lại 1,Coal,Operational,1986,Hải Dương,440.0,,,4x110 MW units
Nhà máy nhiệt điện Phả Lại 2,Coal,Operational,2001,Hải Dương,600.0,,,2x300 MW units
Nhà máy nhiệt điện Quảng Ninh 1-2,Coal,Operational,2009-2014,Quảng Ninh,1200.0,,,4x300 MW units
Nhà máy nhiệt điện Sơn Động,Coal,Operational,2009,Bắc Giang,220.0,,,2x110 MW units
Nhà máy nhiệt điện Thái Bình 1,Coal,Operational,2018,Thái Bình,600.0,,,2x300 MW units
Nhà máy nhiệt điện Thăng Long,Coal,Operational,2017-2018,Quảng Ninh,620.0,,,2x310 MW units
Nhà máy nhiệt điện Uông Bí I mở rộng,Coal,Operational,2009,Quảng Ninh,300.0,,,1x300 MW unit
Nhà máy nhiệt điện Uông Bí I,Coal,Operational,1975-1976,Quảng Ninh,105.0,,,"Retired in 2021, originally 1x50 + 1x55 MW"
Nhà máy nhiệt điện Uông Bí II mở rộng,Coal,Operational,2014,Quảng Ninh,330.0,,,1x330 MW unit
Nhà máy đồng phát Vedan Vietnam,Coal,Operational,2015,Đồng Nai,60.0,,,Industrial cogeneration
Nhà máy nhiệt điện Vĩnh Tân 1,Coal,Operational,2018-2019,Bình Thuận,1240.0,,,2x620 MW units
Nhà máy nhiệt điện Vĩnh Tân 2,Coal,Operational,2014,Bình Thuận,1245.0,,,2x622 MW units
Nhà máy nhiệt điện Vĩnh Tân 4,Coal,Operational,2017-2018,Bình Thuận,1200.0,,,2x600 MW units
Nhà máy nhiệt điện Vũng Áng 1,Coal,Operational,2014-2015,Hà Tĩnh,1200.0,,,2x600 MW units
Nhà máy nhiệt điện Duyên Hải 2,Coal,Under construction,2021,Trà Vinh,1200.0,,,BOT project
Nhà máy nhiệt điện Duyên Hải 3 mở rộng,Coal,Under construction,2019,Trà Vinh,660.0,,,1x660 MW unit
Nhà máy nhiệt điện Hải Dương BOT,Coal,Under construction,2020,Hải Dương,1200.0,,,2x600 MW units
Nhà máy nhiệt điện Long Phú 1,Coal,Under construction,2023,Sóc Trăng,1200.0,,,2x600 MW units
Nhà máy nhiệt điện Na Dương 2,Coal,Under construction,2024,Lạng Sơn,110.0,,,1x110 MW unit
Nhà máy nhiệt điện Nghi Sơn 2,Coal,Under construction,2022,Thanh Hóa,1200.0,,,2x600 MW units BOT
Nhà máy nhiệt điện Sông Hậu 1,Coal,Under construction,2021,Hậu Giang,1200.0,,,2x600 MW units
Nhà máy nhiệt điện Thái Bình 2,Coal,Under construction,2022,Thái Bình,1200.0,,,2x600 MW units
Nhà máy nhiệt điện Vĩnh Tân 4 mở rộng,Coal,Under construction,2019,Bình Thuận,600.0,,,1x600 MW unit
Nhà máy nhiệt điện Công Thành,Coal → LNG,2024+,Thanh Hóa,600,0,,,
Nhà máy nhiệt điện Nam Định 1,Coal,Permitted,2024-2025,Nam Định,1200.0,,,2x600 MW units
Nhà máy nhiệt điện Quảng Trạch 1,Coal,Permitted,2022-2023,Quảng Bình,1200.0,,,2x600 MW units
Nhà máy nhiệt điện Quỳnh Lập 1,Coal,Permitted,2026,Nghệ An,1200.0,,,2x600 MW units
Nhà máy nhiệt điện Sông Hậu 2,Coal,Permitted,2024,Hậu Giang,2000.0,,,2x1000 MW units
Nhà máy nhiệt điện Vạn Phong 1,Coal,Permitted,2023-2024,Khánh Hòa,1320.0,,,2x660 MW units
Nhà máy nhiệt điện Vũng Áng 2,Coal,Permitted,2023-2024,Hà Tĩnh,1200.0,,,2x600 MW units
Nhà máy nhiệt điện An Khánh - Bắc Giang,Coal,Pre-permit,2023,Bắc Giang,650.0,,,2x325 MW units
Nhà máy nhiệt điện Dự Giảng - Lào Cai,Coal,Pre-permit,2020,Lào Cai,100.0,,,Industrial captive plant
Nhà máy nhiệt điện Hải Hà CHP,Coal,Pre-permit,2019-2030,Quảng Ninh,2100.0,,,Cogeneration for industrial park
Nhà máy nhiệt điện Hải Phòng 3,Coal,Pre-permit,2028-2029,Hải Phòng,1200.0,,,2x600 MW units
Nhà máy nhiệt điện Long Phú 2,Coal,Pre-permit,2029-2030,Sóc Trăng,1320.0,,,2x660 MW units
Nhà máy nhiệt điện Quảng Trị 1,Coal,Pre-permit,2026-2027,Quảng Trị,1320.0,,,2x660 MW units
Nhà máy nhiệt điện Vĩnh Tân 3,Coal,Pre-permit,2024-2025,Bình Thuận,1980.0,,,3x660 MW units
Nhà máy nhiệt điện Khu kinh tế Dung Quất,Coal,Announced,2028-2030,Quảng Ngãi,4400.0,,,2x2000 + 1x2400 MW
Nhà máy nhiệt điện Long An 1,Coal,Announced,Long An,1200,0,,,
Nhà máy nhiệt điện Long An 2,Coal,Announced,Long An,1600,0,,,
Nhà máy nhiệt điện Long Phú 3,Coal,Announced,Sóc Trăng,1800,0,,,
Nhà máy nhiệt điện Quảng Ninh 3,Coal,Announced,Quảng Ninh,1200,0,,,
Nhà máy nhiệt điện Quảng Trạch 2,Coal,Announced,2026,Quảng Bình,1200.0,,,2x600 MW units
Nhà máy nhiệt điện Quảng Trị 2,Coal,Announced,2024,Quảng Trị,1200.0,,,2x600 MW units
Nhà máy nhiệt điện Quỳnh Lập 2,Coal,Announced,2027-2028,Nghệ An,1200.0,,,2x600 MW units
Nhà máy đồng phát Rạng Đông,Coal,Announced,2025,Nam Định,100.0,,,Cogeneration 100 MW
Nhà máy nhiệt điện Tân Phước 1,Coal,Announced,Tiền Giang,1200,0,,,
Nhà máy nhiệt điện Tân Phước 2,Coal,Announced,Tiền Giang,1200,0,,,
Nhà máy nhiệt điện Thái Bình 3,Coal,Announced,Thái Bình,440,0,,,
Nhà máy nhiệt điện Vũng Áng 3,Coal,Announced,Hà Tĩnh,1200,0,,,
Nhà máy nhiệt điện An Khánh 2,Coal,Cancelled,Thái Nguyên,300,0,,,
