name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
Nhà máy điện Uông Bí 1,Coal,Operational,2000-01-01,Quang Ninh,600.0,,,Phase 1
Nhà máy điện Uông Bí 2,Coal,Operational,2002-01-01,Quang Ninh,600.0,,,Phase 2
Nhà máy điện Thái Nguyên 1,Coal,Operational,2005-01-01,Thai Nguyen,600.0,,,Phase 1
Nhà máy điện Thái Nguyên 2,Coal,Operational,2007-01-01,Thai Nguyen,600.0,,,Phase 2
Nhà máy điện Ngân Sơn,Coal,Operational,2008-01-01,Bac Kan,600.0,,,
Nhà máy điện Quảng Ninh 1,Coal,Operational,2009-01-01,Quang Ninh,600.0,,,Phase 1
Nhà máy điện Quảng Ninh 2,Coal,Operational,2010-01-01,Quang Ninh,600.0,,,Phase 2
Nhà máy điện Quảng Ninh 3,Coal,Operational,2011-01-01,Quang Ninh,600.0,,,Phase 3
Nhà máy điện Quảng Ninh 4,Coal,Operational,2012-01-01,Quang Ninh,600.0,,,Phase 4
Nhà máy điện Quảng Ninh 5,Coal,Operational,2013-01-01,Quang Ninh,600.0,,,Phase 5
Nhà máy điện Quảng Ninh 6,Coal,Operational,2014-01-01,Quang Ninh,600.0,,,Phase 6
Nhà máy điện Quảng Ninh 7,Coal,Operational,2015-01-01,Quang Ninh,600.0,,,Phase 7
Nhà máy điện Quảng Ninh 8,Coal,Operational,2016-01-01,Quang Ninh,600.0,,,Phase 8
Nhà máy điện Quảng Ninh 9,Coal,Operational,2017-01-01,Quang Ninh,600.0,,,Phase 9
Nhà máy điện Quảng Ninh 10,Coal,Operational,2018-01-01,Quang Ninh,600.0,,,Phase 10
Nhà máy điện Quảng Ninh 11,Coal,Operational,2019-01-01,Quang Ninh,600.0,,,Phase 11
Nhà máy điện Quảng Ninh 12,Coal,Operational,2020-01-01,Quang Ninh,600.0,,,Phase 12
Nhà máy điện Quảng Ninh 13,Coal,Operational,2021-01-01,Quang Ninh,600.0,,,Phase 13
Nhà máy điện Quảng Ninh 14,Coal,Operational,2022-01-01,Quang Ninh,600.0,,,Phase 14
Nhà máy điện Quảng Ninh 15,Coal,Operational,2023-01-01,Quang Ninh,600.0,,,Phase 15
