name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
Nhà máy Nhiệt điện Phả Lại 1,Coal,Operational,1986,Hải Dương,440.0,EVN Annual Report 2017,EVN Annual Report 2018,"4x110 MW, built 1986"
Nhà máy Nhiệt điện Phả Lại 2,Coal,Operational,2001,Hải Dương,600.0,EVN Annual Report 2017,EVN Annual Report 2018,2x300 MW units
Nhà máy Nhiệt điện Uông Bí mở rộng 1,Coal,Operational,2009,Quảng Ninh,300.0,EVN Annual Report 2017,EVN Annual Report 2018,Added to Uong Bi complex
Nhà máy Nhiệt điện Uông Bí mở rộng 2,Coal,Operational,2014,Quảng Ninh,330.0,EVN Annual Report 2017,EVN Annual Report 2018,Second extension unit
Nhà máy Nhiệt điện Ninh Bình,Coal,Operational,1976,Ninh Bình,100.0,EVN Annual Report 2010‑2011,EVN Annual Report 2017,"4x25 MW, oldest coal plant"
Nhà máy Nhiệt điện Hải Phòng,Coal,Operational,2011‑2014,Hải Phòng,1200.0,EVN Annual Report 2010‑2011,EVN Annual Report 2017,4x300 MW units
Nhà máy Nhiệt điện Quảng Ninh,Coal,Operational,2009‑2014,Quảng Ninh,1200.0,EVN Annual Report 2010‑2011,EVN Annual Report 2017,4x300 MW units
Nhà máy Nhiệt điện Na Dương,Coal,Operational,2005,Lạng Sơn,110.0,EVN Annual Report 2010‑2011,Report 58/BC‑CBT,"2x55 MW CFB, mine‑mouth"
Nhà máy Nhiệt điện Cao Ngạn,Coal,Operational,2006,Thái Nguyên,115.0,EVN Annual Report 2010‑2011,Report 58/BC‑CBT,2x57.5 MW CFB
Nhà máy Nhiệt điện Cẩm Phả,Coal,Operational,2011,Quảng Ninh,600.0,EVN Annual Report 2010‑2011,EVN Annual Report 2017,2x340 MW units
Nhà máy Nhiệt điện Sơn Động,Coal,Operational,2009,Bắc Giang,220.0,EVN Annual Report 2010‑2011,EVN Annual Report 2017,2x110 MW CFB
Nhà máy Nhiệt điện Formosa Hà Tĩnh,Coal,Operational,2015,Hà Tĩnh,650.0,EVN Annual Report 2010‑2011,PDP7A,Cogen for steel mill
Nhà máy Nhiệt điện Formosa Đồng Nai,Coal,Operational,2004,Đồng Nai,300.0,Coal Tracker,PDP7,"2x150 MW, cogen"
Nhà máy Nhiệt điện Formosa Đồng Nai 3,Coal,Operational,2018,Đồng Nai,150.0,PDP7A,EVN Annual Report 2017,Added third unit
Nhà máy Nhiệt điện Duyên Hải 1,Coal,Operational,2015,Trà Vinh,1245.0,EVN Annual Report 2010‑2011,EVN Annual Report 2017,
Nhà máy Nhiệt điện Duyên Hải 3,Coal,Operational,2017,Trà Vinh,1245.0,EVN Annual Report 2010‑2011,EVN Annual Report 2017,
Nhà máy Nhiệt điện Vĩnh Tân 2,Coal,Operational,2014,Bình Thuận,1245.0,EVN Annual Report 2017,EVN Annual Report 2018,Single 1 245 MW unit
Nhà máy Nhiệt điện Vĩnh Tân 4,Coal,Operational,2017‑2018,Bình Thuận,1200.0,EVN Annual Report 2017,EVN Annual Report 2018,2x600 MW units
Nhà máy Nhiệt điện Vĩnh Tân 1,Coal,Operational,2018‑2019,Bình Thuận,1240.0,PDP7,Report 58/BC‑CBT,2x620 MW units
Nhà máy Nhiệt điện Mông Dương 1,Coal,Operational,2015,Quảng Ninh,1120.0,EVN Annual Report 2017,EVN Annual Report 2018,2x560 MW units
Nhà máy Nhiệt điện Mông Dương 2,Coal,Operational,2015,Quảng Ninh,1245.0,EVN Annual Report 2017,Report 58/BC‑CBT,1x1 245 MW unit
Nhà máy Nhiệt điện Thái Bình 1,Coal,Operational,2018,Thái Bình,600.0,EVN Annual Report 2018,PDP7A,2x300 MW units
Nhà máy Nhiệt điện Thăng Long,Coal,Operational,2017‑2018,Quảng Ninh,620.0,EVN Annual Report 2017,Report 58/BC‑CBT,2x310 MW units
Nhà máy Nhiệt điện Nghi Sơn 1,Coal,Operational,2013‑2014,Thanh Hóa,600.0,EVN Annual Report 2017,PDP7,2x300 MW units
Nhà máy Nhiệt điện Mạo Khê,Coal,Operational,2013,Quảng Ninh,440.0,EVN Annual Report 2017,Report 58/BC‑CBT,2x220 MW CFB
Nhà máy Nhiệt điện An Khánh 1,Coal,Operational,2015,Thái Nguyên,120.0,Coal Tracker,PDP7,2x60 MW CFB
Nhà máy Nhiệt điện Nông Sơn 1,Coal,Operational,2015,Quảng Nam,30.0,Coal Tracker,PDP7,Small industrial coal
Nhà máy Nhiệt điện Vedan Vietnam Cogeneration,Coal,Operational,2015,Đồng Nai,60.0,EVN Annual Report 2016,Coal Tracker,Cogen for industrial
Nhà máy Nhiệt điện Lee & Man,Coal,Operational,2018,Hậu Giang,125.0,Coal Tracker,PDP7A,Cogen for paper mill
Nhà máy Điện khí Phú Mỹ 1,Domestic gas,Operational,2000s,Bà Rịa‑Vũng Tàu,1118.0,EVN Annual Report 2017,Decision 125/QD‑DTDL,"Multi‑unit CCGT, largest gas plant"
Nhà máy Điện khí Phú Mỹ 2.1,Domestic gas,Operational,1997,Bà Rịa‑Vũng Tàu,477.0,EVN Annual Report 2010‑2011,Decision 125/QD‑DTDL,Single‑shaft CCGT
Nhà máy Điện khí Phú Mỹ 4,Domestic gas,Operational,2004,Bà Rịa‑Vũng Tàu,477.0,EVN Annual Report 2010‑2011,Decision 125/QD‑DTDL,CCGT unit
Nhà máy Điện khí Bà Rịa,Domestic gas,Operational,1992‑2002,Bà Rịa‑Vũng Tàu,389.0,EVN Annual Report 2010‑2011,Decision 125/QD‑DTDL,Multi‑unit CCGT
Nhà máy Điện khí Phú Mỹ 2.1 mở rộng,Domestic gas,Operational,1999,Bà Rịa‑Vũng Tàu,468.0,Decision 125/QD‑DTDL,EVN Annual Report 2017,Added 468 MW
Nhà máy Điện khí Phú Mỹ 1 mở rộng,Domestic gas,Operational,2000s,Bà Rịa‑Vũng Tàu,1080.0,EVN Annual Report 2018,Decision 125/QD‑DTDL,Expanded to 1 080 MW
Nhà máy Điện khí Phú Mỹ 3,Domestic gas,Operational,2004,Bà Rịa‑Vũng Tàu,720.0,Decision 125/QD‑DTDL,EVN Annual Report 2010‑2011,BOT project
Nhà máy Điện khí Phú Mỹ 2.2,Domestic gas,Operational,2005,Bà Rịa‑Vũng Tàu,720.0,Decision 125/QD‑DTDL,EVN Annual Report 2010‑2011,BOT project
Nhà máy Điện khí Nhơn Trạch 1,Domestic gas,Operational,2009,Đồng Nai,450.0,EVN Annual Report 2010‑2011,PDP7,
Nhà máy Điện khí Nhơn Trạch 2,Domestic gas,Operational,2011,Đồng Nai,750.0,EVN Annual Report 2010‑2011,PDP7,
Nhà máy Điện khí Cà Mau 1&2,Domestic gas,Operational,2008,Cà Mau,1500.0,EVN Annual Report 2010‑2011,Decision 125/QD‑DTDL,2x750 MW CCGT units
Nhà máy Điện khí Ô Môn,Domestic gas,Operational,2009‑2015,Cần Thơ,660.0,EVN Annual Report 2017,PDP7,2x330 MW units
Nhà máy Nhiệt điện Thủ Đức,Oil,Operational,1980s,TP.HCM,165.0,EVN Annual Report 2010‑2011,EVN Annual Report 2017,Aging oil peaker
Nhà máy Nhiệt điện Cần Thơ,Oil,Operational,2000s,Cần Thơ,35.0,EVN Annual Report 2010‑2011,EVN Annual Report 2017,Aging oil peaker
Nhà máy Nhiệt điện Ô Môn I,Oil,Operational,2000s,Cần Thơ,660.0,EVN Annual Report 2010‑2011,EVN Annual Report 2017,Aging oil peaker
Nhà máy Nhiệt điện Hiệp Phước,Oil,Suspended,2000s,TP.HCM,375.0,PDP7,PDP8 Annex,Being converted to LNG
Nhà máy Diesel EVN,Diesel,Operational,Various,Various,285.0,EVN Annual Report 2010‑2011,EVN Annual Report 2017,Various small diesel units
Nhà máy Diesel Amata,Diesel,Operational,2000s,Đồng Nai,14.0,EVN Annual Report 2010‑2011,EVN Annual Report 2017,Industrial backup
Nhà máy Nhiệt điện Na Dương 2,Coal,Under construction,2024,Lạng Sơn,110.0,PDP8 Annex,Report 58/BC‑CBT,Mine‑mouth expansion
Nhà máy Nhiệt điện An Khánh ‑ Bắc Giang,Coal,Under construction,2023,Bắc Giang,650.0,PDP8 Annex,Report 58/BC‑CBT,2x325 MW CFB
Nhà máy Nhiệt điện Vũng Áng II,Coal,Under construction,2024,Hà Tĩnh,1330.0,PDP8 Annex,PDP7A,2x665 MW units
Nhà máy Nhiệt điện Quảng Trạch I,Coal,Under construction,2024,Quảng Bình,1403.0,PDP8 Annex,Report 58/BC‑CBT,2x600 MW + 203 MW unit
Nhà máy Nhiệt điện Vân Phong I,Coal,Under construction,2023‑2024,Khánh Hòa,1432.0,PDP8 Annex,PDP7,2x716 MW units
Nhà máy Nhiệt điện Long Phú I,Coal,Under construction,2023‑2024,Sóc Trăng,1200.0,PDP8 Annex,Report 58/BC‑CBT,2x600 MW units
Nhà máy Nhiệt điện Duyên Hải 2,Coal,Under construction,2021,Trà Vinh,1200.0,Coal Tracker,PDP7,2x600 MW units
Nhà máy Nhiệt điện Hải Dương,Coal,Under construction,2020,Hải Dương,1200.0,Coal Tracker,PDP7,2x600 MW units
Nhà máy Nhiệt điện Nghi Sơn 2,Coal,Under construction,2022,Thanh Hóa,1330.0,PDP8 Annex,PDP7A,2x665 MW units
Nhà máy Nhiệt điện Sông Hậu I,Coal,Under construction,2021,Hậu Giang,1200.0,PDP8 Annex,Report 58/BC‑CBT,2x600 MW units
Nhà máy Nhiệt điện Thái Bình 2,Coal,Under construction,2022,Thái Bình,1200.0,PDP8 Annex,Report 58/BC‑CBT,2x600 MW units
Nhà máy Nhiệt điện Vĩnh Tân 4 mở rộng,Coal,Under construction,2019,Bình Thuận,600.0,EVN Annual Report 2017,Report 58/BC‑CBT,1x600 MW unit
Nhà máy Nhiệt điện Cẩm Thanh,Coal,Permitted,2024,Thanh Hóa,600.0,PDP8 Annex,Report 58/BC‑CBT,Financing delayed
Nhà máy Nhiệt điện Nam Định I,Coal,Permitted,2024‑2025,Nam Định,1200.0,PDP8 Annex,Report 58/BC‑CBT,2x600 MW units
Nhà máy Nhiệt điện Quảng Trị,Coal,Permitted,2024‑2025,Quảng Trị,1320.0,PDP8 Annex,Report 58/BC‑CBT,2x660 MW units
Nhà máy Nhiệt điện Vĩnh Tân III,Coal,Permitted,2024‑2025,Bình Thuận,1980.0,PDP8 Annex,PDP7A,3x660 MW units
Nhà máy Nhiệt điện Sông Hậu II,Coal,Permitted,2024,Hậu Giang,2000.0,PDP8 Annex,Report 32,2x1 000 MW units
Nhà máy Nhiệt điện Vân Phong I,Coal,Permitted,2023‑2024,Khánh Hòa,1320.0,PDP8 Annex,PDP7,2x660 MW units
Nhà máy Nhiệt điện Vũng Áng II,Coal,Permitted,2023‑2024,Hà Tĩnh,1200.0,PDP8 Annex,PDP7,2x600 MW units
Nhà máy Nhiệt điện Quảng Ninh III,Coal,Proposed,2029‑2030,Quảng Ninh,1200.0,PDP8 Annex,Report 58/BC‑CBT,Not allocated
Nhà máy Nhiệt điện Thái Bình III,Coal,Proposed,2028‑2029,Thái Bình,1200.0,PDP8 Annex,Report 58/BC‑CBT,Pre‑permit stage
Nhà máy Nhiệt điện Hải Phòng III,Coal,Proposed,2028‑2029,Hải Phòng,1200.0,PDP8 Annex,Report 58/BC‑CBT,Pre‑permit stage
Nhà máy Nhiệt điện Quảng Trạch II,Coal,Proposed,2026,Quảng Bình,1200.0,PDP8 Annex,PDP7A,Announced
Nhà máy Nhiệt điện Quỳnh Lập I,Coal,Proposed,2026,Nghệ An,1200.0,PDP8 Annex,Report 58/BC‑CBT,Pre‑permit stage
