name,fuel,status,cod,province,capacity_mwe,source_1,source_2,note
Uông Bí,Coal,Operating,,Quảng Ninh,105.0,,,
Uông Bí MR II,Coal,Operating,,Quảng Ninh,330.0,,,
Pha Lai 1,Coal,Operating,,Hải Dương,440.0,,,
Pha Lai 2,Coal,Operating,,Hải Dương,600.0,,,
Ninh Bình,Coal,Operating,,Ninh Bình,100.0,,,
Hải Phòng I,Coal,Operating,,Hải Phòng,300.0,,,
Quảng Ninh I,Coal,Operating,,Quảng Ninh,300.0,,,
Na Dương,Coal,Operating,,Lạng Sơn,111.0,,,
Cao Ngạn,Coal,Operating,,Thái Nguyên,115.0,,,
Cẩm Phả,Coal,Operating,,Quảng Ninh,600.0,,,
Sơn Động,Coal,Operating,,Bắc Giang,220.0,,,
Thủ Đức,Oil,Operating,,Ho Chi Minh City,165.0,,,
Cần Thơ,Oil,Operating,,Cần Thơ,33.0,,,
Ô Môn I,Oil,Operating,,Cần Thơ,330.0,,,
Hiệp Phước,Oil,Operating,,Ho Chi Minh City,375.0,,,
Phú Mỹ I,Gas,Operating,,Bà Rịa-Vũng Tàu,1090.0,,,
Phú Mỹ II.1,Gas,Operating,,Bà Rịa-Vũng Tàu,900.0,,,
Phú Mỹ IV,Gas,Operating,,Bà Rịa-Vũng Tàu,450.0,,,
Thu Đức GT,Gas,Operating,,Ho Chi Minh City,128.0,,,
Cần Thơ GT,Gas,Operating,,Cần Thơ,150.0,,,
Bà Rịa,Gas,Operating,,Bà Rịa-Vũng Tàu,389.0,,,
Nhơn Trạch I,Gas,Operating,,Đồng Nai,465.0,,,
Nhơn Trạch II,Gas,Operating,,Đồng Nai,750.0,,,
Cà Mau I,Gas,Operating,,Cà Mau,750.0,,,
Cà Mau II,Gas,Operating,,Cà Mau,750.0,,,
Phú Mỹ II.2 BOT,Gas,Operating,,Bà Rịa-Vũng Tàu,740.0,,,
Phú Mỹ III BOT,Gas,Operating,,Bà Rịa-Vũng Tàu,740.0,,,
Uông Bi Extension 1,Coal,Operating,,Quảng Ninh,300.0,,,
Uông Bi Extension 2,Coal,Operating,,Quảng Ninh,330.0,,,
Quang Ninh 1,Coal,Operating,,Quảng Ninh,600.0,,,
Quang Ninh 2,Coal,Operating,,Quảng Ninh,600.0,,,
Duyen Hai 1,Coal,Operating,,Trà Vinh,1244.0,,,
Duyen Hai 3,Coal,Operating,,Trà Vinh,1245.0,,,
Nghi Son 1,Coal,Operating,,Thanh Hóa,600.0,,,
An Khanh - Bac Giang,Coal,Under Construction,,Bắc Giang,650.0,,,
